ID	Gene description	Gene symbol	Transpath ID	Master molecule name	Maximal radius	Reached from set	Reachable total	Score	FDR	Z-Score	Ranks sum	Hits	Hit names
ENSG00000110713	nucleoporin 98	NUP98	MO000056447,MO000104638,MO000104640	Nup98(h),Nup98-isoform4(h),Nup98-isoform5(h)	7.920000166666667	4.0	8782.666666666666	0.36515348999999997	0.017666666666666667	2.4908793333333334	343.6666666666667	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000110768	general transcription factor IIH subunit 1	GTF2H1	MO000035154	TFIIH-p62(h)	5.32	4.0	15121.0	0.4977491	0.04	1.9216775	379.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000111642	chromodomain helicase DNA binding protein 4	CHD4	MO000031094	MTA1L1(h):Mi2-BETA(h):HDAC1(h):RbAp48(h):mbd3(h)	3.15	4.0	66036.0	0.7854997	0.005	1.5923324	242.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000112062	mitogen-activated protein kinase 14	MAPK14	MO000022208,MO000042054,MO000042056	p38alpha(h){p},p38alpha(h){p}:Caspase-8(h),p38alpha(h){p}:proCaspase-3(h)	3.85	4.0	62050.0	0.6834690333333334	0.024333333333333335	1.4073777666666667	369.6666666666667	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000112130	ring finger protein 8	RNF8	MO000086800	RNF8-isoform1(h)	4.7250004	4.0	50736.0	0.6379797	0.05	1.3916888	395.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000112242	E2F transcription factor 3	E2F3	MO000044809	E2F-3(h)	7.2450004	4.0	13475.0	0.39804232	0.039	1.2657	577.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000114062	ubiquitin protein ligase E3A	UBE3A	MO000000304,MO000044667,MO000094215,MO000159867	E6:E6AP{ub(1)},E6AP(h){ub(1)},E6AP-isoform1(h),E6AP-isoform3(h)	3.8999999	4.0	61158.25	0.6877863850000001	0.006500000000000001	1.754777575	281.5	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000115241	protein phosphatase, Mg2+/Mn2+ dependent 1G	PPM1G	MO000134769,MO000134770,MO000320872,MO000320888	PP2Cgamma(h),PP2Cgamma(h){pS}{pT},PP2Cgamma(h){p}	4.1625000000000005	4.0	65020.25	0.6843179475000001	0.025249999999999995	1.5592739	325.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000116133	24-dehydrocholesterol reductase	DHCR24	MO000045429,MO000334473	Sel-1(h),Sel-1-isoform1(h)	4.32	4.0	29668.5	0.644025885	0.0015	2.51684735	228.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000116478	histone deacetylase 1	HDAC1	MO000031094	MTA1L1(h):Mi2-BETA(h):HDAC1(h):RbAp48(h):mbd3(h)	3.15	4.0	66036.0	0.7854997	0.005	1.5923324	242.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000117298	endothelin converting enzyme 1	ECE1	MO000021575,MO000021576,MO000255054	ECE-1(h),ECE-1-C(h),ECE-1a(h)	8.64	4.0	2728.6666666666665	0.29959140333333334	0.022333333333333334	3.9546758	332.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000118513	MYB proto-oncogene, transcription factor	MYB	MO000009619,MO000091365	c-Myb(h),c-Myb-isoform1(h)	6.3	4.0	15802.0	0.47201459	0.014	2.2630216	347.5	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000119048	ubiquitin conjugating enzyme E2 B	UBE2B	MO000044772	rad6B(h)	3.3	4.0	67836.0	0.7827362	0.011	1.2281193	334.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000121022	COP9 signalosome subunit 5	COPS5	MO000022093,MO000031213	CSN(h),JAB1(h)	2.6249999500000003	4.0	66525.5	0.78316355	0.017499999999999998	1.2504289000000002	323.5	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000121988	zinc finger RANBP2-type containing 3	ZRANB3	MO000225920	ZRANB3(h)	7.875	4.0	1569.0	0.3497383	0.009	4.027451	304.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000122406	ribosomal protein L5	RPL5	MO000045041,MO000113906	rpl5(h)	6.3	4.0	14637.0	0.472173215	0.0115	3.72562965	331.5	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000122779	tripartite motif containing 24	TRIM24	MO000028717,MO000082285,MO000082309	TIF1a(h),TIF1a-short(h)	5.775000133333333	4.0	16484.666666666668	0.4801120266666667	0.011666666666666667	2.8914525333333336	323.3333333333333	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000123358	nuclear receptor subfamily 4 group A member 1	NR4A1	MO000059020	Nur77-isoform1(h)	7.2450004	4.0	13597.0	0.39801002	0.041	1.4410062	551.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000123374	cyclin dependent kinase 2	CDK2	MO000030828	cyclinB1(h):Cdk2(h)	3.15	4.0	66035.0	0.7854997	0.006	2.183409	126.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000123384	LDL receptor related protein 1	LRP1	MO000058789	CD91-isoform1(h)	8.64	4.0	3032.0	0.29952312	0.012	4.3892097	318.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000124216	snail family transcriptional repressor 1	SNAI1	MO000044348	SNA(h)	6.3	4.0	31388.0	0.54395646	0.023	2.0965376	333.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000127870	ring finger protein 6	RNF6	MO000189189,MO000189190	RNF6(h),RNF6-isoform1(h)	6.925	4.0	8710.5	0.39854727	0.029	2.7982259999999997	355.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000130725	ubiquitin conjugating enzyme E2 M	UBE2M	MO000100566	Ubc12(h)	3.15	4.0	72289.0	0.7819904	0.012	1.1260461	352.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000130816	DNA methyltransferase 1	DNMT1	MO000054397,MO000085407,MO000085408	Dnmt1(h),Dnmt1-isoform1(h),Dnmt1-isoform2(h)	6.3	4.0	10425.0	0.4480323766666667	0.014666666666666668	2.2775708333333333	322.6666666666667	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000131467	proteasome activator subunit 3	PSME3	MO000094054	PA28g(h)	6.3	4.0	34311.0	0.543696	0.021	1.4680084	476.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000132382	MYB binding protein 1a	MYBBP1A	MO000038963,MO000087426,MO000087429	p160MBP(h),p160MBP-isoform1(h),p160MBP-isoform2(h)	6.825000133333333	4.0	13692.0	0.3973193466666667	0.03	2.5868863333333336	341.6666666666667	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000132470	integrin subunit beta 4	ITGB4	MO000042806,MO000107562	Beta-4A(h),beta4-integrin(h)	6.3	4.0	21075.0	0.47106133	0.017	2.1820588499999998	392.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000132507	eukaryotic translation initiation factor 5A	EIF5A	MO000138338,MO000138339,MO000138341	EIF-5A1(h),EIF-5A1-isoform1(h),EIF-5A1-isoform2(h)	5.775000133333333	4.0	23410.333333333332	0.52862447	0.012000000000000002	2.1741455666666667	293.3333333333333	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000134057	cyclin B1	CCNB1	MO000023616,MO000023617,MO000030828	cyclinB1(h):Cdk1(h){pT14}{pY15},cyclinB1(h):Cdk1(h){pY15},cyclinB1(h):Cdk2(h)	4.69	4.0	58889.0	0.6553324066666667	0.016666666666666666	1.6083930666666666	345.3333333333333	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000134508	Cdk5 and Abl enzyme substrate 1	CABLES1	MO000023628	Cables(h)	4.32	4.0	46652.0	0.6901248	0.001	1.752741	263.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000135148	TRAF-type zinc finger domain containing 1	TRAFD1	MO000126695	FLN29(h)	8.325	4.0	1764.0	0.2997471	0.035	1.5704277	527.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
ENSG00000135439	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2	AGAP2	MO000149985	PIKE-A(h)	6.3	4.0	54071.0	0.53997487	0.046	1.2283778	518.0	["MO000019548","MO000056623","MO000057270","MO000057556"]	["p53(h)","p53-isoform1(h)","p53-isoform2(h)","p53-isoform4(h)"]
