ID	Gene description	Gene symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
ENSG00000020256	ZFP64 zinc finger protein	ZFP64	V$ZFP64_04,V$ZFP64_05,V$ZFP64_06	0.5416666666666666	0.2607300441235459	5.698995821042281	0.7369	0.0010566758629453595
ENSG00000020633	runt-related transcription factor 3	RUNX3	V$AML2_01,V$AML2_02,V$AML2_03,V$AML2_Q3,V$AML2_Q3_01,V$AML2_Q4,V$AML_Q4,V$AML_Q6,V$PEBP_Q6,V$RUNX3_01,V$RUNX3_02,V$RUNX3_03	2.5034722222222223	2.025170477336542	1.5912392745857789	0.88745	0.021270765370258085
ENSG00000025156	heat shock transcription factor 2	HSF2	V$HSF2_01,V$HSF2_05,V$HSF2_06,V$HSF2_07,V$HSF2_08,V$HSF2_Q6	0.8576388888888888	0.5324909747292418	1.6716171520382561	0.8631000000000001	0.01824098030287191
ENSG00000025434	nuclear receptor subfamily 1, group H, member 3	NR1H3	V$LXRA_02,V$LXR_Q6	6.6875	5.905535499398315	1.1339090274513044	0.70355	0.02924682924994256
ENSG00000028277	POU class 2 homeobox 2	POU2F2	V$OCT2_04,V$OCT_C,V$POU2F2_02,V$POU2F2_12,V$POU2F2_14	0.4208333333333334	0.2503008423586041	1.9473013929068894	0.8862	0.04124208817392431
ENSG00000030419	IKAROS family zinc finger 2 (Helios)	IKZF2	V$HELIOSA_01,V$HELIOS_01,V$HELIOS_02	6.319444444444444	5.455274769354193	2.407106616549242	0.8414666666666667	0.014627085564989088
ENSG00000039600	SRY (sex determining region Y)-box 30	SOX30	V$SOX30_05	0.2708333333333333	0.10830324909747292	2.500694444444444	0.9956	0.011853404454031966
ENSG00000043355	Zic family member 2	ZIC2	V$GLI_Q3,V$ZIC2_01	8.208333333333334	6.71179302045728	1.2111856747212475	0.8221499999999999	0.0158424461255457
ENSG00000049768	forkhead box P3	FOXP3	V$FOXP3_01	0.1875	0.030084235860409144	6.2325	0.9891	9.312005244218024E-4
ENSG00000050344	nuclear factor (erythroid-derived 2)-like 3	NFE2L3	V$MAF_Q6_01,V$NRF3_02	2.4583333333333335	1.8742478941034897	1.4354464151156656	0.8093	0.029446672412742157
ENSG00000052850	ALX homeobox 4	ALX4	V$ALX4EOMES_01,V$ALX4TBX21_01	2.697916666666667	1.946450060168472	1.3685326208703443	0.7278	0.01911140878717245
ENSG00000057657	PR domain containing 1, with ZNF domain	PRDM1	V$BLIMP1_08,V$BLIMP1_10,V$BLIMP1_Q4,V$BLIMP1_Q6,V$BLIMP1_Q6_01,V$PRDM1_02,V$PRDM1_03,V$PRDM1_05,V$PRDM1_06,V$PRDM1_07,V$PRDM1_08,V$PRDM1_09	4.593749999999999	3.6086040914560775	1.338071222737306	0.7891500000000001	0.009069865764054068
ENSG00000061455	PR domain containing 6	PRDM6	V$PRDM6_01	0.10416666666666667	0.018050541516245487	5.770833333333334	0.9868	0.017099017917665934
ENSG00000064195	distal-less homeobox 3	DLX3	V$DLX3_10,V$MEIS1DLX3_01,V$MGADLX3_01,V$TFAP4DLX3_01	0.546875	0.3730445246690734	3.293627805337436	0.8714999999999999	0.04745332920311921
ENSG00000064490	regulatory factor X-associated ankyrin-containing protein	RFXANK	V$RFX_Q6	0.3125	0.1444043321299639	2.1640625	0.9806	0.017367349219077927
ENSG00000064703	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20	DDX20	V$GEMIN3_01	43.270833333333336	36.1612515042118	1.1966077371048252	0.7764	2.0061478284203553E-12
ENSG00000064835	POU class 1 homeobox 1	POU1F1	V$POU1F1_05,V$POU1F1_08	1.46875	1.0048134777376654	1.4613109012305814	0.73485	0.005862307366735311
ENSG00000065029	zinc finger protein 76	ZNF76	V$ZNF76_01,V$ZNF76_03	5.8125	5.1474127557160045	1.3957045184304402	0.7273499999999999	0.04741489035022051
ENSG00000065970	forkhead box J2	FOXJ2	V$FOXJ2_04	0.3333333333333333	0.15643802647412755	2.1307692307692307	0.9712	0.015749349573847948
ENSG00000066136	nuclear transcription factor Y, gamma	NFYC	V$NFY_Q6_01	4.833333333333334	4.296028880866426	1.1250700280112047	0.8121	0.06521293045446237
ENSG00000066422	zinc finger and BTB domain containing 11	ZBTB11	V$ZBTB11_01,V$ZBTB11_02,V$ZBTB11_03	4.430555555555556	3.569995988768552	1.2432751012071346	0.7238666666666665	0.010855056326244566
ENSG00000067082	Kruppel-like factor 6	KLF6	V$CPBP_02,V$CPBP_03,V$CPBP_04,V$CPBP_05,V$KLF_Q3	15.091666666666665	11.949458483754514	1.2487502257721992	0.86606	0.0166545051598044
ENSG00000067646	zinc finger protein, Y-linked	ZFY	V$ZFY_01	0.6041666666666667	0.26474127557160043	2.2821022727272733	0.6922	6.630579353440293E-4
ENSG00000067955	core-binding factor, beta subunit	CBFB	V$AML_Q6,V$PEBP2B_Q6,V$PEBP_Q6	1.0069444444444444	0.595667870036101	1.8248048956639666	0.8994666666666666	0.0023998618724815723
ENSG00000069011	paired-like homeodomain 1	PITX1	V$GCM1PITX1_02,V$MGAPITX1_01,V$PITX1EOMES_01,V$PITX1TBX21_01,V$TEAD4PITX1_01	1.8541666666666665	1.421179302045728	1.4794390580250139	0.76386	0.03292287180703556
ENSG00000069667	RAR-related orphan receptor A	RORA	V$RORA1_01,V$RORA_07	6.34375	5.406137184115524	1.383529708911135	0.85685	0.017195778637111744
ENSG00000070476	ZXD family zinc finger C	ZXDC	V$ZXDL_02	4.645833333333333	3.7424789410348978	1.2413786173633439	0.9623	0.0035789408311972947
ENSG00000071564	transcription factor 3	TCF3	V$E12_Q6,V$E2A_03,V$E2A_04,V$E2A_Q2,V$E2A_Q6_01,V$E2A_Q6_02,V$E47_01,V$E47_02,V$FLI1TCF3_01,V$HAND1E47_01,V$HOXB2TCF3_01,V$MATH1_Q2,V$MYOD_Q6_01,V$TAL1BETAE47_01,V$TEAD4TCF3_01	3.1652777777777783	2.765744083433613	1.6642728990324906	0.87746	0.03682510184983683
ENSG00000072310	sterol regulatory element binding transcription factor 1	SREBF1	V$SREBF1_05,V$SREBP1_Q5,V$SREBP_Q6	30.361111111111114	28.1548335338949	1.2673999302738852	0.8156333333333334	0.01703466934885344
ENSG00000072736	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3	NFATC3	V$NFATC3_04,V$NFATC3_05,V$NFATC3_06,V$NFATC3_07,V$NFAT_Q4_01	1.1333333333333333	0.7340553549939831	3.910416134050446	0.84398	0.035846284461684315
ENSG00000073282	tumor protein p63	TP63	V$P53DECAMER_Q2,V$P63_01,V$P63_02,V$TP63_02	4.614583333333333	3.9951865222623346	1.4578652483543517	0.8041750000000001	0.03609656444763701
ENSG00000073861	T-box 21	TBX21	V$ALX4TBX21_01,V$E2F3TBX21_01,V$ETV2TBX21_03,V$GCM1TBX21_02,V$HOXB2TBX21_01,V$MYBL1TBX21_01,V$PITX1TBX21_01,V$POU2F1TBX21_01,V$TBET_02,V$TBET_03,V$TBX21_01,V$TBX21_02,V$TBX21_05	2.911858974358974	2.374803295380913	1.5784248569456987	0.7798615384615384	0.024073144272950413
ENSG00000074047	GLI family zinc finger 2	GLI2	V$GLI2_01,V$GLI2_03,V$GLI2_07,V$GLI2_Q3,V$GLI2_Q6,V$GLI_Q2,V$GLI_Q3	4.839285714285714	4.106927969743855	2.348705003501275	0.8571857142857143	0.030800214587725312
ENSG00000074219	TEA domain family member 2	TEAD2	V$TEAD2_01,V$TEAD2_02	0.3541666666666667	0.22864019253910953	5.909333333333333	0.95245	0.04931956930402384
ENSG00000075407	zinc finger protein 37A	ZNF37A	V$ZNF37A_01,V$ZNF37A_03,V$ZNF37A_04	8.284722222222223	6.694745286803048	1.4025849265962096	0.8200999999999999	0.009577487539737388
ENSG00000075426	FOS-like antigen 2	FOSL2	V$AP1_Q4_01,V$AP1_Q6_01,V$FOSL2_02,V$FRA2_01,V$FRA2_03,V$FRA2_04,V$FRA2_Q4_01,V$JUNBFRA2_01,V$JUNDFRA2_01,V$JUNFRA2_01	1.5833333333333333	1.2057761732851986	2.088337946019845	0.8772399999999999	0.02323553396505764
ENSG00000077092	retinoic acid receptor, beta	RARB	V$RARB_03,V$RARB_05,V$RARB_06,V$RARB_08,V$T3R_Q6	3.075	2.681107099879663	3.9838452172577923	0.89822	0.020440823154654345
ENSG00000077150	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	NFKB2	V$NFKB2_01,V$NFKB2_02,V$NFKB2_04,V$NFKB2_05,V$RELBP52_01	2.5416666666666665	1.7376654632972326	1.8883425170535353	0.8333400000000001	0.01077047289945795
ENSG00000078399	homeobox A9	HOXA9	V$HOXA9_05,V$MEIS1AHOXA9_01,V$MEIS1BHOXA9_02	1.7916666666666667	1.4199759326113117	1.5984796575876938	0.7811	0.03546410634578142
ENSG00000078900	tumor protein p73	TP73	V$P53DECAMER_Q2,V$P73_02,V$P73_Q6	7.902777777777778	7.06177296430004	1.163090863791349	0.8100333333333333	0.03823992735995275
ENSG00000080298	regulatory factor X, 3 (influences HLA class II expression)	RFX3	V$RFX3ETV7_01,V$RFX3_11,V$RFX3_13,V$RFX_Q6	1.8802083333333333	1.4485559566787003	1.8163659158699432	0.799225	0.011311105134776442
ENSG00000081059	transcription factor 7 (T-cell specific, HMG-box)	TCF7	V$LEF1TCF1_Q4,V$TCF1_08,V$TCF1_09,V$TCF1_Q5_01,V$TCF7RELATED_Q4,V$TCF7_06,V$TCF7_08	0.45238095238095244	0.2802131682998109	2.016258802964691	0.9179285714285715	0.03426684938036256
ENSG00000081386	zinc finger protein 510	ZNF510	V$ZNF510_02	0.4583333333333333	0.2527075812274368	1.8136904761904762	0.7833	0.01931741800516015
ENSG00000081665	zinc finger protein 506	ZNF506	V$ZNF506_01	3.6041666666666665	2.6714801444043323	1.3491272522522522	0.7462	6.247946940218285E-4
ENSG00000082641	nuclear factor (erythroid-derived 2)-like 1	NFE2L1	V$MAF_Q4,V$MAF_Q6_01,V$NFE2L1_Q5,V$TCF11MAFG_01	6.692708333333333	5.925090252707581	2.0263912379397535	0.83165	0.010719299066017526
ENSG00000083307	grainyhead-like 2 (Drosophila)	GRHL2	V$GRHL2_01	0.0625	0.012033694344163659	5.19375	0.9144	0.07809474575645793
ENSG00000083812	zinc finger protein 324	ZNF324	V$ZNF324_03	18.145833333333332	13.598074608904934	1.3344413716814159	0.6675	8.503283708808983E-13
ENSG00000083814	zinc finger protein 671	ZNF671	V$ZNF671_01,V$ZNF671_02,V$ZNF671_03	0.4583333333333333	0.21058965102286406	2.9121473665223667	0.7474333333333334	0.011710663154477519
ENSG00000083817	zinc finger protein 416	ZNF416	V$FLJ20557_02	0.5208333333333334	0.3128760529482551	1.6646634615384617	0.8514	0.027377697319942763
ENSG00000083828	zinc finger protein 586	ZNF586	V$ZNF586_03,V$ZNF586_04,V$ZNF586_05	0.7569444444444445	0.47131969514641	1.7042454594017091	0.7706333333333334	0.024621462741227923
ENSG00000083844	zinc finger protein 264	ZNF264	V$ZNF264_02,V$ZNF264_04	0.6354166666666667	0.44825511432009624	1.4155032763014197	0.8753500000000001	0.0711960980159348
ENSG00000084093	RE1-silencing transcription factor	REST	V$NRSE_B,V$NRSF_01,V$NRSF_Q4,V$REST_01,V$REST_04,V$REST_05,V$REST_06,V$REST_15,V$REST_17,V$REST_Q5	4.379166666666666	3.6570397111913353	1.2370061557747836	0.7037499999999999	0.01920125551370017
ENSG00000085274	myoneurin	MYNN	V$MYNN_02	0.10416666666666667	0.012033694344163659	8.65625	0.9098	0.007860302918265732
ENSG00000085276	MDS1 and EVI1 complex locus	MECOM	V$EVI1_09	0.2916666666666667	0.11432009626955475	2.5513157894736844	0.8018	0.008133753017277041
ENSG00000085644	zinc finger protein 213	ZNF213	V$ZNF213_02	13.645833333333332	12.575210589651022	1.0851375598086124	0.7112	0.036474494975019846
ENSG00000087510	transcription factor AP-2 gamma (activating enhancer binding protein 2 gamma)	TFAP2C	V$AP2GAMMA_01,V$AP2GAMMA_Q4,V$AP2GAMMA_Q5_01,V$AP2_Q3,V$AP2_Q4,V$AP2_Q6,V$AP2_Q6_01,V$TFAP2CE2F8_01,V$TFAP2CETV7_01,V$TFAP2CHES7_02,V$TFAP2C_01,V$TFAP2C_02,V$TFAP2C_03,V$TFAP2C_04,V$TFAP2C_05,V$TFAP2C_06,V$TFAP2C_07	5.3933823529411775	4.479719685708218	2.6457158140717687	0.9069529411764705	0.008302546461839677
ENSG00000087903	regulatory factor X, 2 (influences HLA class II expression)	RFX2	V$RFX2_10,V$RFX2_11,V$RFX_Q6	1.159722222222222	0.7480946650621741	1.7100401617041674	0.8281000000000001	0.01990571588402244
ENSG00000088038	CCR4-NOT transcription complex, subunit 3	CNOT3	V$CNOT3_01	1.7083333333333335	1.3417569193742478	1.273206278026906	0.9114	0.037502146466931736
ENSG00000088876	zinc finger protein 343	ZNF343	V$ZNF343_03,V$ZNF343_05	4.166666666666667	3.5048134777376654	1.2108903039533752	0.71865	0.0224603280010407
ENSG00000089225	T-box 5	TBX5	V$TBX2RELATED_Q6,V$TBX5CSX_Q5,V$TBX5_01,V$TBX5_02,V$TBX5_03,V$TBX5_04,V$TBX5_Q2	3.020833333333333	2.261474987106756	1.4693810582872158	0.8242	0.010953157657729747
ENSG00000090447	transcription factor AP-4 (activating enhancer binding protein 4)	TFAP4	V$AP4_01,V$AP4_Q6,V$AP4_Q6_01,V$AP4_Q6_02,V$TFAP4DLX3_01,V$TFAP4ETV1_01,V$TFAP4ETV4_01,V$TFAP4FLI1_01,V$TFAP4_02,V$TFAP4_04,V$TFAP4_06,V$TFAP4_08,V$TFAP4_10	1.4310897435897434	1.1700453577709895	2.7468180788633694	0.9091615384615385	0.028567280377494078
ENSG00000091010	POU class 4 homeobox 3	POU4F3	V$POU4F3_04,V$POU4F3_05,V$POU4F3_06,V$POU4F3_08	1.9114583333333333	1.532791817087846	1.305280870273834	0.798475	0.041854655578585545
ENSG00000091831	estrogen receptor 1	ESR1	V$ERALPHA_01,V$ERALPHA_Q4,V$ESR1_06,V$ESR1_09	4.546874999999999	3.9666064981949463	2.257819011453522	0.7908	0.022406992829889637
ENSG00000092607	T-box 15	TBX15	V$TBX15_02,V$TBX15_04,V$TBX15_07	3.4583333333333335	3.016446048937024	1.3324612963895939	0.7887	0.046626176349317504
ENSG00000095794	cAMP responsive element modulator	CREM	V$CREM_02	0.2708333333333333	0.1624548736462094	1.6671296296296294	0.9411	0.09345078316186435
ENSG00000096654	zinc finger protein 184	ZNF184	V$ZNF184_02,V$ZNF184_04,V$ZNF184_06	1.277777777777778	0.9927797833935018	1.3855299131436511	0.8008000000000001	0.04653224023904708
ENSG00000099326	myeloid zinc finger 1	MZF1	V$MZF1_01,V$MZF1_02,V$MZF1_07,V$MZF1_Q5,V$MZF1_Q5_01	5.9541666666666675	4.477737665463297	1.3676878063057236	0.91866	2.748634277813244E-4
ENSG00000100105	POZ (BTB) and AT hook containing zinc finger 1	PATZ1	V$MAZR_01,V$PATZ1_02,V$PATZ1_03	23.020833333333332	16.784997994384273	1.3784306547924858	0.7894333333333332	2.0764405873510214E-9
ENSG00000100146	SRY (sex determining region Y)-box 10	SOX10	V$SOX10_06,V$SOX10_07,V$SOX10_08,V$SOX10_Q3,V$SOX_Q6	0.9666666666666666	0.7545126353790613	2.067837128642692	0.8924	0.058392428999204826
ENSG00000100393	E1A binding protein p300	EP300	V$P300_01,V$P300_Q5	6.572916666666667	5.709987966305656	3.168169218585005	0.9278500000000001	0.006842065785441413
ENSG00000100625	SIX homeobox 4	SIX4	V$SIX4_04	1.3125	0.98676293622142	1.3301067073170731	0.8585	0.034374961560606744
ENSG00000100811	YY1 transcription factor	YY1	V$YY1_18	0.25	0.1444043321299639	1.73125	0.7838	0.0888867019862314
ENSG00000100823	APEX nuclease (multifunctional DNA repair enzyme) 1	APEX1	V$P300_Q5	13.020833333333334	11.395908543922985	1.1425884371700106	0.865	0.0022716543542578914
ENSG00000100968	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4	NFATC4	V$NFATC4_02,V$NFATC4_03,V$NFATC4_04,V$NFAT_Q4_01	0.3958333333333333	0.2722623345367028	3.3705179821456657	0.891775	0.05813544341273252
ENSG00000101057	v-myb myeloblastosis viral oncogene homolog (avian)-like 2	MYBL2	V$MYB_Q5_02	1.625	1.3537906137184115	1.2003333333333335	0.9929	0.09439587555685144
ENSG00000101076	hepatocyte nuclear factor 4, alpha	HNF4A	V$COUP_01,V$DR1_Q3,V$HNF4ALPHA_Q6,V$HNF4A_03,V$HNF4A_06,V$HNF4A_15,V$HNF4A_19,V$HNF4A_22,V$HNF4_01_B,V$HNF4_Q6_03	1.4958333333333331	1.1853188929001204	1.7099345320141217	0.8068899999999999	0.0446777204387754
ENSG00000101096	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2	NFATC2	V$NFATC2_05,V$NFAT_Q4_01	0.3125	0.13237063778580024	3.40619918699187	0.90005	0.025459771468031404
ENSG00000101115	sal-like 4 (Drosophila)	SALL4	V$DRRS_01,V$DRRS_02,V$DRRS_06	7.930555555555556	6.55435218612114	2.145857476719278	0.8710333333333334	0.00932699462276141
ENSG00000101190	transcription factor-like 5 (basic helix-loop-helix)	TCFL5	V$TCFL5_02,V$TCFL5_03	1.0729166666666667	0.5746089049338147	1.8880574712643678	0.95665	3.2251836607781833E-4
ENSG00000101191	death inducer-obliterator 1	DIDO1	V$DATF1_01	31.583333333333332	23.880866425992778	1.3225371630133536	0.7937	7.39723906394559E-20
ENSG00000101412	E2F transcription factor 1	E2F1	V$E2F1EOMES_02,V$E2F1HES7_02,V$E2F1_11,V$E2F_Q2	8.432291666666666	7.424789410348977	1.1897765262676034	0.809925	0.031020362975285598
ENSG00000101457	deoxynucleotidyltransferase, terminal, interacting protein 1	DNTTIP1	V$DNTTIP1_01	0.2708333333333333	0.1263537906137184	2.143452380952381	0.8991	0.027203813266664482
ENSG00000102145	GATA binding protein 1 (globin transcription factor 1)	GATA1	V$TAL1GATA1_02	0.14583333333333334	0.0421179302045728	3.4625000000000004	0.9011	0.02158644156380863
ENSG00000102349	Kruppel-like factor 8	KLF8	V$KLF8_01,V$KLF8_Q5,V$KLF8_Q5_01,V$KLF_Q3	11.192708333333334	9.21179302045728	1.2624633244530041	0.870325	0.011929229763673223
ENSG00000102554	Kruppel-like factor 5 (intestinal)	KLF5	V$BTEB2_02,V$BTEB2_04,V$BTEB2_05,V$BTEB2_Q3,V$BTEB2_Q3_01,V$KLF5_01,V$KLF_Q3	21.1547619047619	16.70018910091112	1.2893120520789196	0.8371285714285713	9.321812481197727E-7
ENSG00000102870	zinc finger protein 629	ZNF629	V$ZNF629_02,V$ZNF629_03	0.20833333333333331	0.09326113116726835	7.848333333333333	0.87215	0.024091448766220318
ENSG00000102878	heat shock transcription factor 4	HSF4	V$HSF4_02,V$HSF4_03	0.44791666666666663	0.24067388688327312	1.8580334595959598	0.86995	0.018777926630640974
ENSG00000102908	nuclear factor of activated T-cells 5, tonicity-responsive	NFAT5	V$NFAT5_04,V$NFAT5_05	2.25	1.6636582430806257	1.4242732919605716	0.82755	0.00789045206205064
ENSG00000102974	CCCTC-binding factor (zinc finger protein)	CTCF	V$CTCF_01,V$CTCF_02,V$CTCF_03,V$CTCF_05,V$CTCF_07,V$CTCF_08,V$CTCF_10,V$CTCF_17,V$CTCF_19,V$CTCF_20,V$CTCF_21	2.543560606060606	2.250300842358604	2.8239114573602686	0.8801000000000001	0.03527697923978631
ENSG00000102984	zinc finger protein 821	ZNF821	V$ZNF821_01,V$ZNF821_02	2.9479166666666665	2.4518652226233453	1.2015745399806308	0.7294	0.04823305042462212
ENSG00000103241	forkhead box F1	FOXF1	V$FKHL5_Q3	0.125	0.006016847172081829	20.775	1.0	7.16141341332855E-4
ENSG00000103343	zinc finger protein 174	ZNF174	V$ZNF174_03	0.375	0.2346570397111913	1.5980769230769232	0.8331	0.07048864768325679
ENSG00000103495	MYC-associated zinc finger protein (purine-binding transcription factor)	MAZ	V$MAZ_02,V$MAZ_03,V$MAZ_04,V$MAZ_Q5,V$MAZ_Q6,V$MAZ_Q6_01	26.961805555555557	19.833533894905738	1.4143712134693314	0.7894333333333333	3.634231390101578E-5
ENSG00000104856	v-rel reticuloendotheliosis viral oncogene homolog B	RELB	V$RELBP52_01	0.125	0.036101083032490974	3.4625	0.9279	0.03315215726692954
ENSG00000104903	lymphoblastic leukemia derived sequence 1	LYL1	V$LYL1_01	3.0416666666666665	2.5210589651022866	1.2065035799522672	0.8544	0.029830798363559497
ENSG00000105136	zinc finger protein 419	ZNF419	V$ZNF419_04	1.8125	1.2334536702767749	1.4694512195121952	0.7056	0.0020464685613258656
ENSG00000105261	ovo-like 3 (Drosophila)	OVOL3	V$OVOL3_01	1.9375	1.510228640192539	1.2829183266932271	0.7076	0.024929074614004343
ENSG00000105323	heterogeneous nuclear ribonucleoprotein U-like 1	HNRNPUL1	V$HNRPUL1_01	2.7291666666666665	2.352587244283995	1.1600703324808184	0.9894	0.07918041527861068
ENSG00000105419	Meis homeobox 3	MEIS3	V$MEIS3_02,V$MEIS3_03,V$MEIS3_06,V$MEIS3_07	0.47395833333333337	0.24067388688327315	3.0399925595238093	0.8883	0.008724258475041748
ENSG00000105497	zinc finger protein 175	ZNF175	V$ZNF175_03,V$ZNF175_04	0.7916666666666666	0.5505415162454874	1.4383646953405016	0.72065	0.04039016545985254
ENSG00000105516	D site of albumin promoter (albumin D-box) binding protein	DBP	V$DBP_06,V$DBP_Q6,V$DBP_Q6_01	0.24305555555555555	0.11231448054552746	3.1066319444444446	0.9413333333333332	0.030673535709808533
ENSG00000105610	Kruppel-like factor 1 (erythroid)	KLF1	V$EKLF_01,V$EKLF_02,V$EKLF_Q5,V$EKLF_Q5_01,V$KLF_Q3	19.208333333333336	15.702767749699154	1.2620581903885448	0.8253199999999999	9.63512038359636E-5
ENSG00000105672	ets variant 2	ETV2	V$ETSLIKE_Q4,V$ETV2DRGX_01,V$ETV2ETV7_01,V$ETV2FIGLA_01,V$ETV2HOXA2_02,V$ETV2HOXB13_01,V$ETV2RFX5_02,V$ETV2SPDEF_01,V$ETV2TBX21_03	4.597222222222223	3.9851584436421987	2.9663634918449553	0.7836333333333333	0.01885285919550396
ENSG00000105698	upstream transcription factor 2, c-fos interacting	USF2	V$TFIII_Q6_01	10.958333333333334	9.368231046931408	1.1697334617854849	0.8931	0.0011560362235994493
ENSG00000105717	pre-B-cell leukemia homeobox 4	PBX4	V$PBX4HOXA10_01,V$PBX4HOXA1_01	1.1875	0.9777376654632973	2.899754140786749	0.87025	0.06107110358460419
ENSG00000105722	Ets2 repressor factor	ERF	V$ERFETV7_01,V$ERFFIGLA_01,V$ERFFOXO1_01,V$ERFHES7_02,V$ERFHOXB13_01,V$ETSLIKE_Q4,V$ETS_Q4	7.898809523809525	7.132542547705002	1.481218225200325	0.8106571428571429	0.029169167047633806
ENSG00000105732	zinc finger protein 574	ZNF574	V$ZNF574_02,V$ZNF574_04	0.8958333333333334	0.5475330926594465	1.7472475771917961	0.77725	0.01608450541817672
