ID	Gene description	Gene symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
ENSG00000115844	distal-less homeobox 2	DLX2	V$DLX2_01,V$DLX2_03,V$ERFDLX2_01,V$ETV2DLX2_01,V$ETV5DLX2_01,V$FLI1DLX2_01,V$GCM2DLX2_01,V$POU2F1DLX2_01,V$TEAD4DLX2_01	3.757575757575758	3.3081971791649214	1.6177145777996722	0.8101888888888887	0.020297086105523374
ENSG00000119614	visual system homeobox 2	VSX2	V$CHX10_01,V$VSX2_01	1.4909090909090907	1.0661918726434856	1.7347039842873175	0.8567	0.0031588002527386193
ENSG00000120068	homeobox B8	HOXB8	V$HOXB8_01,V$PBX_Q3	2.5272727272727273	1.8810222036028488	1.6371216981132075	0.8313999999999999	0.0010737625350317479
ENSG00000120093	homeobox B3	HOXB3	V$HOXB3_01,V$HOXB3_03	1.6242424242424243	1.0180142438206954	1.8659903381642513	0.905	5.152670272672331E-6
ENSG00000120094	homeobox B1	HOXB1	V$PBX_Q3	0.4121212121212121	0.20946795140343527	1.9674666666666667	0.8982	0.00213646914377283
ENSG00000120149	msh homeobox 2	MSX2	V$MSX2_01,V$MSX2_04,V$MSX2_Q6	4.197979797979798	3.671274961597542	1.77946841532186	0.8770666666666666	0.009328599158818026
ENSG00000120784	ZFP30 zinc finger protein	ZFP30	V$ZFP30_01,V$ZFP30_02	0.49696969696969695	0.3477167993297025	2.979594202898551	0.85815	0.01672879052965558
ENSG00000121068	T-box 2	TBX2	V$TBX2_03,V$TBX2_Q2	0.3151515151515151	0.21156263091746963	2.977722222222222	0.85815	0.040601240503296394
ENSG00000123364	homeobox C13	HOXC13	V$HOXA913_Q4,V$HOXC13_03,V$HOXC13_Q2	1.490909090909091	1.0654936461388074	1.5382444247961489	0.9237000000000001	0.0031278464860718404
ENSG00000123388	homeobox C11	HOXC11	V$HOXA913_Q4,V$HOXC11_03,V$HOXC11_04	0.9858585858585859	0.6339896662477308	1.626544230064032	0.9251333333333333	0.004701231440907653
ENSG00000123407	homeobox C12	HOXC12	V$HOXC12_03,V$HOXC12_04	0.3575757575757576	0.14872224549643903	2.3534796747967484	0.89165	0.005629167157308344
ENSG00000123576	ESX homeobox 1	ESX1	V$ESX1_01,V$ESX1_03	1.0	0.49853372434017595	2.0851408589440505	0.9034500000000001	4.497992409727395E-5
ENSG00000123685	basic leucine zipper transcription factor, ATF-like 3	BATF3	V$BATF3_02	0.23030303030303031	0.12987012987012986	1.7733333333333337	0.8008	0.037291221301989946
ENSG00000124459	zinc finger protein 45	ZNF45	V$ZNF45_04	0.20606060606060606	0.0754084625052367	2.7325925925925927	0.9695	0.0029806738225872298
ENSG00000124827	glial cells missing homolog 2 (Drosophila)	GCM2	V$GCM2DLX2_01,V$GCM2DLX3_01,V$GCM2E2F8_01,V$GCM2ELK1_01,V$GCM2EOMES_01,V$GCM2FIGLA_01,V$GCM2FOXI1_01,V$GCM2HES7_01,V$GCM2MAX_01,V$GCM2TBX21_02,V$GCM2_01,V$GCMB_Q2,V$GCM_Q4	6.484848484848484	5.612129805678194	1.8840763795092905	0.7965153846153847	0.02053028201733435
ENSG00000125740	FBJ murine osteosarcoma viral oncogene homolog B	FOSB	V$AP1_Q4_01,V$FOSBJUND_01,V$FOSB_01,V$FOSB_02,V$JUNBFOSB_01,V$JUNFOSB_01	1.2747474747474747	1.0661918726434856	3.7550467838615074	0.9400499999999999	0.01189341566314557
ENSG00000125820	NK2 homeobox 2	NKX2-2	V$NKX22_01	0.048484848484848485	0.008378718056137411	5.786666666666667	0.9822	0.041326043673973085
ENSG00000127081	zinc finger protein 484	ZNF484	V$ZNF484_02,V$ZNF484_03	2.090909090909091	1.5354000837871806	1.551092626533202	0.7368	0.009781270846545146
ENSG00000128652	homeobox D3	HOXD3	V$HOXD3_01	1.6	0.9132802681189778	1.7519266055045872	0.8423	4.952478293193496E-7
ENSG00000128710	homeobox D10	HOXD10	V$HOXA913_Q4,V$HOXD10_01,V$HOXD10_Q2,V$HOXD10_Q6	1.9060606060606058	1.330121491411814	1.511207651668671	0.920675	7.012591618447117E-4
ENSG00000128713	homeobox D11	HOXD11	V$HOXD11_03,V$HOXD11_04	1.4727272727272727	1.1604524507750313	1.8752052052052053	0.8847499999999999	0.01276084588859049
ENSG00000128714	homeobox D13	HOXD13	V$HOXA913_Q4,V$HOXD13_01,V$HOXD13_03,V$HOXD13_Q6	1.4606060606060607	1.0557184750733137	1.5242932889631622	0.9373500000000001	0.002218383956677817
ENSG00000130182	zinc finger and SCAN domain containing 10	ZSCAN10	V$ZFP206_04,V$ZFP206_05	0.8242424242424242	0.5823209049015501	2.1353013530135296	0.80995	0.022930117722849176
ENSG00000130675	motor neuron and pancreas homeobox 1	MNX1	V$HB9_01,V$MNX1_02	1.0	0.5069124423963134	2.05716550412175	0.89185	2.0396063735260164E-6
ENSG00000131668	BARX homeobox 1	BARX1	V$BARX1_01,V$BARX1_03,V$BARX1_04	2.7676767676767677	2.3195084485407067	2.073498857880105	0.8765999999999999	0.005527029555262207
ENSG00000131759	retinoic acid receptor, alpha	RARA	V$NR1B1_Q6,V$T3R_Q6	1.4424242424242424	1.2128194386258901	1.7679799037052542	0.956	0.027297913847435663
ENSG00000135100	HNF1 homeobox A	HNF1A	V$HNF1A_01,V$HNF1A_03,V$HNF1A_04,V$HNF1A_Q4,V$HNF1_01,V$HNF1_C,V$HNF1_Q6	2.322077922077922	1.862469327907116	2.2546002758328223	0.7899999999999999	0.016578554165571847
ENSG00000135111	T-box 3	TBX3	V$HOXB13TBX3_01,V$HOXB2TBX3_01,V$TBX3_01,V$TBX3_05	0.22727272727272727	0.1330121491411814	2.8855931186868684	0.887625	0.04195865361398138
ENSG00000135638	empty spiracles homeobox 1	EMX1	V$EMX1_01,V$EMX1_02,V$EMX1_03,V$EMX1_04	2.103030303030303	1.467322999581064	1.693156003536592	0.8634249999999999	0.003356913220805464
ENSG00000135903	paired box 3	PAX3	V$PAX3_01,V$PAX3_02	1.4303030303030302	1.11646418098031	7.861491228070175	0.8314999999999999	0.0038481698238742286
ENSG00000136535	T-box, brain, 1	TBR1	V$TBR1_01	0.6181818181818182	0.41055718475073316	1.5057142857142856	0.8086	0.01258882568989567
ENSG00000137090	doublesex and mab-3 related transcription factor 1	DMRT1	V$DMRT1_01	0.09696969696969697	0.03770423125261835	2.571851851851852	0.8723	0.04668183534406694
ENSG00000137270	glial cells missing homolog 1 (Drosophila)	GCM1	V$GCM1CEBPB_01,V$GCM1ELF1_02,V$GCM1ELK1_01,V$GCM1ERG_01,V$GCM1ETV1_01,V$GCM1ETV7_01,V$GCM1FIGLA_01,V$GCM1FOXI1_01,V$GCM1FOXO1_01,V$GCM1HOXA2_01,V$GCM1MAX_03,V$GCM1NHLH1_01,V$GCM1PITX1_02,V$GCM1SPDEF_01,V$GCM1_05,V$GCM1_06,V$GCMA_01,V$GCMA_Q4,V$GCM_Q4	4.2207336523126004	3.586752805768087	2.30165202868564	0.8061842105263157	0.02059250421993657
ENSG00000139515	pancreatic and duodenal homeobox 1	PDX1	V$IPF1_01,V$IPF1_02,V$IPF1_03,V$IPF1_04,V$IPF1_05,V$IPF1_06,V$IPF1_Q4,V$IPF1_Q4_01,V$IPF1_Q5,V$IPF1_Q5_01,V$PBX_Q3,V$PDX1_05,V$PDX1_06	1.5944055944055946	1.1485288904643747	1.899369212623891	0.8787846153846155	0.0055102010554715815
ENSG00000140009	estrogen receptor 2 (ER beta)	ESR2	V$ESR2_04	0.2787878787878788	0.1508169250104734	1.8485185185185187	0.8692	0.017085170082557267
ENSG00000140044	Jun dimerization protein 2	JDP2	V$JDP2_01	0.08484848484848484	0.016757436112274822	5.063333333333333	0.9353	0.008863913216935367
ENSG00000140836	zinc finger homeobox 3	ZFHX3	V$AFP1_Q6	0.09696969696969697	0.016757436112274822	5.786666666666667	0.9035	0.0033476209485457744
ENSG00000140968	interferon regulatory factor 8	IRF8	V$IRF8_02	0.13333333333333333	0.050272308336824466	2.652222222222222	0.89	0.01819791094695201
ENSG00000141040	zinc finger protein 287	ZNF287	V$ZNF287_04	0.10909090909090909	0.04608294930875576	2.367272727272727	0.8583	0.048001607158843496
ENSG00000142065	ZFP14 zinc finger protein	ZFP14	V$ZFP14_02,V$ZFP14_03	0.08484848484848485	0.008378718056137411	10.608888888888888	0.9083	0.008725540618875309
ENSG00000144355	distal-less homeobox 1	DLX1	V$DLX1_01,V$DLX1_03	0.8484848484848484	0.40008378718056137	2.1685971717171717	0.9237	3.6525818998763946E-6
ENSG00000145908	zinc finger protein 300	ZNF300	V$ZNF300_03	0.16969696969696968	0.06702974444909929	2.5316666666666663	0.7289	0.010492224489266328
ENSG00000147117	zinc finger protein 157	ZNF157	V$ZNF157_01,V$ZNF157_02	0.593939393939394	0.3686635944700461	1.7411782252050707	0.7251000000000001	0.013035152822604977
ENSG00000147596	PR domain containing 14	PRDM14	V$PRDM14_02,V$PRDM14_03	0.5212121212121212	0.3414327607875995	1.5668684274883835	0.845	0.018522990935881327
ENSG00000148704	ventral anterior homeobox 1	VAX1	V$VAX1_01,V$VAX1_03	1.727272727272727	1.0242982823627984	1.726237218813906	0.8643000000000001	8.811740320116687E-7
ENSG00000148826	NK6 homeobox 2	NKX6-2	V$NKX62_01,V$NKX62_Q2	2.0666666666666664	1.3154587348135736	1.662251630226314	0.95415	1.7803379784236724E-6
ENSG00000150907	forkhead box O1	FOXO1	V$ETV5FOXO1_02,V$FOXO1ELK3_02,V$FOXO1ETV7_01,V$FOXO1HOXB13_01,V$FOXO1_01,V$FOXO1_03,V$FOXO1_04,V$FOXO1_05,V$FOXO1_06,V$FOXO1_07,V$GCM1FOXO1_01	1.4093663911845729	1.160833301595765	1.6441623347981262	0.8223181818181818	0.035419665446172394
ENSG00000152192	POU class 4 homeobox 1	POU4F1	V$POU4F1_01,V$POU4F1_Q3	1.2303030303030302	0.6912442396313364	1.753685539127299	0.8671	8.150094238447548E-4
ENSG00000152284	transcription factor 7-like 1 (T-cell specific, HMG-box)	TCF7L1	V$TCF3_Q6_01,V$TCF7L1_01,V$TCF7L1_02,V$TCF7RELATED_Q4	0.7181818181818181	0.5194805194805195	2.1911557517164075	0.9040499999999999	0.018554148848664756
ENSG00000152454	zinc finger protein 256	ZNF256	V$ZNF256_01,V$ZNF256_03	0.6121212121212122	0.4461667364893171	1.5624382716049383	0.72505	0.038013485914143594
ENSG00000152467	zinc finger and SCAN domain containing 1	ZSCAN1	V$ZSCAN1_01	0.08484848484848484	0.016757436112274822	5.063333333333333	0.9128	0.008863913216935367
ENSG00000152977	Zic family member 1	ZIC1	V$GLI_Q3,V$ZIC1_01,V$ZIC1_06,V$ZIC1_Q2	5.221212121212122	4.008169250104734	2.1871710792924812	0.872575	0.007648822928598723
ENSG00000156127	basic leucine zipper transcription factor, ATF-like	BATF	V$BATFJUN_01,V$BATF_01,V$BATF_04,V$BATF_05	0.27575757575757576	0.16024298282362798	2.7436675527201846	0.9037999999999999	0.021651300076058137
ENSG00000156150	ALX homeobox 3	ALX3	V$ALX3_01,V$ALX3_03,V$ALX3_04	3.563636363636364	2.748219522413071	1.553856949855061	0.8489666666666666	0.0032028681114691054
ENSG00000159184	homeobox B13	HOXB13	V$ELK1HOXB13_01,V$ERFHOXB13_01,V$ETV2HOXB13_01,V$FLI1HOXB13_01,V$FOXO1HOXB13_01,V$HOXB13EOMES_01,V$HOXB13ONECUT2_01,V$HOXB13TBX21_01,V$HOXB13TBX3_01,V$HOXB13_01,V$HOXB13_03,V$HOXB13_05,V$MEIS1HOXB13_01,V$POU2F1HOXB13_01,V$TFAP2CHOXB13_01	2.412121212121212	2.090490155006284	1.584481224654578	0.8131133333333335	0.040234598579708056
ENSG00000159556	ISL LIM homeobox 2	ISL2	V$ISL2_01,V$ISL2_02,V$ISL2_03,V$ISL2_04,V$ISL2_05,V$ISL2_07	1.9353535353535356	1.5542521994134895	1.6180266066120017	0.9387499999999999	0.033321733828135615
ENSG00000161298	zinc finger protein 382	ZNF382	V$ZNF382_02	0.33939393939393936	0.18014243820695433	1.8840310077519378	0.7581	0.007634301452609435
ENSG00000161940	B-cell CLL/lymphoma 6, member B	BCL6B	V$BCL6B_05	0.5333333333333333	0.28487641390867197	1.872156862745098	0.6966	0.0010982477877680026
ENSG00000162367	T-cell acute lymphocytic leukemia 1	TAL1	V$TAL1_Q6,V$TAL1_Q6_01	0.40606060606060607	0.19689987431922915	2.5755833333333333	0.9829	8.613113805933835E-4
ENSG00000162761	LIM homeobox transcription factor 1, alpha	LMX1A	V$LMX1A_02,V$LMX1_01	1.5333333333333334	0.7205697528278174	2.1441518963217074	0.85355	1.892469691773739E-9
ENSG00000163064	engrailed homeobox 1	EN1	V$EN1_02,V$EN1_07,V$EN1_08,V$EN1_09	2.275757575757576	1.6359447004608294	2.0737328561092	0.885125	7.293889848947856E-5
ENSG00000163666	HESX homeobox 1	HESX1	V$HESX1_01,V$HESX1_02	0.7393939393939393	0.44616673648931715	1.6628857399910029	0.8594999999999999	0.0070461912425013986
ENSG00000164778	engrailed homeobox 2	EN2	V$EN2_01,V$EN2_03	1.006060606060606	0.5655634687892752	1.8350593655856815	0.90655	6.904236351950682E-5
ENSG00000164853	UNC homeobox	UNCX	V$UNCX41_01,V$UNCX_02,V$UNCX_03	3.515151515151515	2.534562211981567	1.5648730148422336	0.8652666666666667	1.4352892467959868E-4
ENSG00000165462	paired-like homeobox 2a	PHOX2A	V$PHOX2A_02,V$PMX2A_01	3.509090909090909	2.836196062002514	1.5981099957947087	0.80855	0.0014604608428133079
ENSG00000165588	orthodenticle homeobox 2	OTX2	V$CRX_Q6,V$OTX2_03	1.412121212121212	1.1018014243820697	1.6243088235294119	0.8598	0.03271021150585038
ENSG00000165702	growth factor independent 1B transcription repressor	GFI1B	V$GFI1B_01,V$GFI1B_04	0.27878787878787875	0.1508169250104734	1.9588405797101447	0.9215	0.016728571732702736
ENSG00000167157	paired related homeobox 2	PRRX2	V$PRRX2_06,V$PRX2_Q2,V$S8_01,V$S8_02	0.9393939393939393	0.5812735651445329	1.6620259590441022	0.9278	0.018460208670497878
ENSG00000167380	zinc finger protein 226	ZNF226	V$ZNF226_01,V$ZNF226_03,V$ZNF226_05	0.9414141414141414	0.6549364613880743	1.5087801314132998	0.7795666666666667	0.02791553138696347
ENSG00000168269	forkhead box I1	FOXI1	V$E2F3FOXI1_01,V$ELK1FOXI1_01,V$ERFFOXI1_02,V$ETV2FOXI1_03,V$ETV5FOXI1_01,V$FOXI1_02,V$GCM1FOXI1_01,V$GCM2FOXI1_01	4.822727272727273	4.144847088395475	1.5879351759451514	0.787325	0.03662812424374526
ENSG00000168505	gastrulation brain homeobox 2	GBX2	V$GBX2_01,V$GBX2_03,V$GBX2_04	2.9333333333333336	2.464739561513755	2.004152222242674	0.8246666666666665	0.004702765295282482
ENSG00000169083	androgen receptor	AR	V$AR_12	0.5696969696969697	0.3183912861332216	1.7892982456140352	0.6932	0.0015129418570724088
ENSG00000170178	homeobox D12	HOXD12	V$HOXD12ELK1_01,V$HOXD12ETV4_01,V$HOXD12HOXA3_01,V$HOXD12TBX21_01,V$HOXD12_03,V$HOXD12_04	1.02020202020202	0.7652562491272169	1.576262828981638	0.7845666666666666	0.03943083532205448
ENSG00000170370	empty spiracles homeobox 2	EMX2	V$EMX2_01,V$EMX2_03,V$EMX2_04	2.3636363636363638	1.699483312386538	1.8578126920950802	0.8258666666666666	5.91630116217777E-5
ENSG00000170608	forkhead box A3	FOXA3	V$HNF3G_01,V$HNF3G_Q4	0.6545454545454545	0.43569333891914536	1.5688024430350014	0.91235	0.01621089377793405
ENSG00000170689	homeobox B9	HOXB9	V$HOXA913_Q4,V$HOXB9_01	1.2121212121212122	0.7959782153330541	1.5613163990734082	0.94635	8.378686976739946E-4
ENSG00000170954	zinc finger protein 415	ZNF415	V$ZNF415_03,V$ZNF415_04	1.4242424242424243	1.1751152073732718	1.7376194029850747	0.8087500000000001	0.020785443607382957
ENSG00000171532	neuronal differentiation 2	NEUROD2	V$NEUROD2_02	0.4121212121212121	0.19689987431922915	2.093049645390071	0.9447	0.0010180171982903821
ENSG00000171786	nescient helix loop helix 1	NHLH1	V$CUX1NHLH1_02,V$ERFNHLH1_01,V$ETV2NHLH1_02,V$GCM1NHLH1_01,V$HEN1_01,V$HEN1_02,V$HOXB2NHLH1_03,V$NHLH1_02	2.487878787878788	2.159614578969418	2.2979731284711717	0.7833375	0.03286200741300779
ENSG00000171970	zinc finger protein 57	ZNF57	V$ZNF57_01,V$ZNF57_02,V$ZNF57_03	3.288888888888889	2.499650886747661	1.5004410303491078	0.8095666666666667	0.01962614078243963
ENSG00000173258	zinc finger protein 483	ZNF483	V$ZNF483_01,V$ZNF483_02	0.7575757575757576	0.4901550062840385	1.532391902515723	0.76525	0.01711037985025853
ENSG00000173917	homeobox B2	HOXB2	V$HOXB2ELK3_02,V$HOXB2EOMES_01,V$HOXB2ESRRB_01,V$HOXB2ETV7_01,V$HOXB2NHLH1_03,V$HOXB2RFX5_01,V$HOXB2TBX21_01,V$HOXB2TBX3_01,V$HOXB2_01	0.9319865319865319	0.7228971745100777	2.118214899334278	0.8380777777777778	0.025175938710490696
ENSG00000173976	retina and anterior neural fold homeobox 2	RAX2	V$RAX2_01	1.2121212121212122	0.7457059069962296	1.6254681647940075	0.9655	9.558806854547418E-5
ENSG00000175322	zinc finger protein 519	ZNF519	V$ZNF519_01,V$ZNF519_02	3.896969696969697	2.91160452450775	1.9004577550523494	0.73755	0.002274197480345539
ENSG00000175329	intestine-specific homeobox	ISX	V$ISX_03,V$ISX_04	0.7212121212121212	0.39798910766652706	2.062987869198312	0.8904000000000001	3.715082508060879E-4
ENSG00000176083	zinc finger protein 683	ZNF683	V$ZNF683_01	0.12121212121212122	0.03770423125261835	3.2148148148148152	0.8767	0.010870499075741669
ENSG00000176165	forkhead box G1	FOXG1	V$FOXG1_01,V$FOXG1_06	0.35757575757575755	0.2031839128613322	1.7519494688486938	0.8492500000000001	0.016878818070519448
ENSG00000176222	zinc finger protein 404	ZNF404	V$ZNF404_01,V$ZNF404_02,V$ZNF404_03	1.2444444444444445	0.788995950286273	1.611275059302643	0.7583333333333333	0.007823373866180391
ENSG00000176293	zinc finger protein 135	ZNF135	V$ZNF135_05	0.048484848484848485	0.008378718056137411	5.786666666666667	0.8781	0.041326043673973085
ENSG00000178187	zinc finger protein 454	ZNF454	V$ZNF454_01,V$ZNF454_02,V$ZNF454_03,V$ZNF454_04	4.548484848484849	4.05425219941349	1.5666597783643401	0.769575	0.018783374144635365
ENSG00000178403	neurogenin 2	NEUROG2	V$NGN2_Q3	0.16969696969696968	0.033514872224549644	5.063333333333333	0.9842	1.96729046639213E-4
ENSG00000179528	ladybird homeobox 2	LBX2	V$LBX2_01,V$LBX2_03,V$LBX2_04	1.3616161616161613	0.8951263789973467	1.555670781893004	0.8741666666666666	0.0030175562513918464
