ID	Gene description	Gene_symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value	Average Intensity	UniProt ID	Description	Gene_Symbol_1	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore	Gene symbol ID
ENSG00000088876	zinc finger protein 343	ZNF343	V$ZNF343_03,V$ZNF343_04,V$ZNF343_05	1.6964285714285714	1.438312990659561	4.249841625496841	0.7904	0.014020605242636592	NaN		zinc finger protein 343	ZNF343	79175	7.971968037	5.02352	204	4.538486	302	5.200089	275	4.166714	219	206.7961813	7.01E-7	-1.54666967	0.119025363	1.25E-7	-5.285975123	7.344460145	3.668678	148	3.370991	128	3.502867	186	3.700758	217	7.82771842	7.87362498	7.86544737	7.80331414	7.53155668	7.44007004	7.49381051	7.47839111	NM_001282495,NM_001282496,NM_001282497,NM_001282498,NM_001282499,NM_001321800,NM_001321801,NM_001321802,NM_001321803,NM_001321805,NM_024325	19.06690604	0.03291084	-19.06690604	ZNF343
ENSG00000090447	transcription factor AP-4 (activating enhancer binding protein 4)	TFAP4	V$AP4_01,V$AP4_03,V$AP4_Q5,V$AP4_Q6,V$AP4_Q6_01,V$AP4_Q6_02,V$TFAP4DLX3_01,V$TFAP4ETV1_01,V$TFAP4ETV4_01,V$TFAP4FLI1_01,V$TFAP4_02,V$TFAP4_03,V$TFAP4_04,V$TFAP4_05,V$TFAP4_06,V$TFAP4_07,V$TFAP4_08,V$TFAP4_09,V$TFAP4_10	5.086152882205513	4.4746342390271705	1.8196863704658357	0.8336105263157895	0.0052411986489749205	NaN		transcription factor AP-4	TFAP4	7023	7.185855308	5.060066	121	4.903752	190	4.969599	154	3.843346	117	265.7214606	9.51E-17	2.643618653	0.162252032	5.43E-18	8.644046323	8.591874068	16.936558	392	13.009401	283	14.817014	451	13.474662	474	7.52318843	7.60586481	7.51175698	7.42586155	8.47025622	8.20309121	8.34794157	8.23789744	NM_003223	19.09315807	0.073639927	19.09315807	TFAP4
ENSG00000100625	SIX homeobox 4	SIX4	V$SIX4_Q3	0.05952380952380952	0.025786487880350695	2.308333333333333	0.9434	0.03660529679620551	NaN		SIX homeobox 4	SIX4	51804	10.02545477	15.355335	1075	7.393898	838	16.735889	1513	7.502103	666	645.8612841	2.74E-13	-4.178067198	0.26999222	2.17E-14	-7.640352377	7.962866424	3.373417	229	3.245543	207	3.133487	280	3.104463	320	9.85413102	9.30865817	9.93831132	9.31708917	8.49376999	8.44076086	8.4383908	8.40915673	NM_017420	6.092199871	0.33856216	-6.092199871	SIX4
ENSG00000101057	v-myb myeloblastosis viral oncogene homolog (avian)-like 2	MYBL2	V$MYBL2_02,V$MYBL2_04,V$MYBL2_06,V$MYBL2_07,V$MYB_Q5_01,V$MYB_Q5_02	1.808531746031746	1.621110538078047	3.199983597215125	0.9248166666666666	0.009019483625384168	NaN		MYB proto-oncogene like 2	MYBL2	4605	9.282536688	7.758472	239	23.107025	1158	6.861889	275	22.018576	865	1121.950745	0.022470662	2.60280392	0.542298103	0.010932509	2.544848718	10.66279268	26.907684	799	69.105843	1950	26.272219	1030	68.460526	3123	8.96580743	9.91124602	8.89126395	9.86620162	9.84986464	10.69055602	9.83121114	10.68493694	NM_001278610,NM_002466	2.484691329	0.555504008	2.484691329	MYBL2
ENSG00000101190	transcription factor-like 5 (basic helix-loop-helix)	TCFL5	V$TCFL5_02,V$TCFL5_03	1.7619047619047619	1.1621110538078048	1.5162169149868534	0.8683000000000001	4.445073572650767E-9	NaN		transcription factor like 5	TCFL5	10732	9.252323194	16.837223	499	14.858699	703	18.2757	695	14.158231	529	663.162928	0.030019315	1.174910931	0.095838159	0.015245207	2.426501026	9.484763583	21.178891	599	22.965825	609	20.60617	764	23.963131	1035	9.29204382	9.2948671	9.35592809	9.25774814	9.41254369	9.45051199	9.38486808	9.49640167	NM_001301726,NM_006602	5.692048517	0.040835982	5.692048517	TCFL5
ENSG00000102908	nuclear factor of activated T-cells 5, tonicity-responsive	NFAT5	V$NFAT5_02,V$NFAT5_04,V$NFAT5_05,V$NFAT5_Q5_01,V$NFAT5_Q5_02,V$NFAT5_Q5_03,V$NFAT_Q3	2.344387755102041	1.9089368599425331	1.5031675553936175	0.8526	0.0010347219989683759	0.7298418562642115	O94916	nuclear factor of activated T-cells 5	NFAT5	10725	10.56315758	10.234264	1524	5.745778	1386	10.110379	1945	5.763081	1089	1096.168916	1.09E-5	-2.226897989	0.244961862	2.42E-6	-4.715164488	9.408071566	4.839458	699	3.314103	450	4.919525	909	3.484871	762	10.51643421	10.12485045	10.50636576	10.12324218	9.79883296	9.47591286	9.78796516	9.51243078	NM_001113178,NM_006599,NM_138713,NM_138714,NM_173214,NM_173215	5.164069319	0.22367748	-5.164069319	NFAT5
ENSG00000105497	zinc finger protein 175	ZNF175	V$ZNF175_02,V$ZNF175_03	0.7529761904761905	0.6300498538765688	2.3178719008264457	0.7757499999999999	0.019589947048749785	NaN		zinc finger protein 175	ZNF175	7728	7.68024467	4.943043	198	3.173743	189	5.136477	264	3.178609	156	162.8302485	6.06326E-4	-1.698427463	0.20496506	1.9267E-4	-3.728438422	6.913509699	2.529185	96	2.770982	107	2.572465	128	2.857998	175	7.65031455	7.32433626	7.67981928	7.36319007	7.02872212	7.13248351	7.03649601	7.14301781	NM_007147,NR_136208	4.109615749	0.186570964	-4.109615749	ZNF175
ENSG00000106261	zinc finger with KRAB and SCAN domains 1	ZKSCAN1	V$ZKSCAN1_04,V$ZKSCAN1_05,V$ZKSCAN1_06	3.323412698412699	2.9471090481920803	1.9076678835113288	0.7780999999999999	0.01214609627903297	NaN		zinc finger with KRAB and SCAN domains 1	ZKSCAN1	7586	10.81485579	23.722532	2480	6.523298	1113	12.850679	1740	10.871171	1477	1308.684307	0.010002767	-2.207291913	0.401211822	0.00441239	-2.847068241	9.672473742	9.731962	996	4.547612	449	8.405451	1147	4.799847	752	11.04740958	10.01899519	10.47743638	10.46949481	10.17720852	9.56837495	10.06367237	9.59573394	NM_001287054,NM_001287055,NM_001346579,NM_001346580,NM_001346581,NM_003439,NR_144477	2.711724673	0.421275087	-2.711724673	ZKSCAN1
ENSG00000106546	aryl hydrocarbon receptor	AHR	V$AHRARNT_01,V$AHR_01,V$AHR_Q6_01	10.406746031746032	8.969686550913986	4.233192452717522	0.8126666666666668	0.012482317780118149	18.434249308101695	P35869	aryl hydrocarbon receptor	AHR	196	10.13236687	15.186264	1058	10.120203	1141	14.783906	1330	10.138653	896	2011.955649	9.57E-7	2.585256024	0.26226963	1.74E-7	5.224803049	11.50259051	46.928528	3167	27.480011	1745	47.846607	4251	27.435253	2816	10.53075889	10.3251424	10.50971723	10.32358011	11.4579333	10.94094305	11.47545708	10.94223854	NM_001621	12.08127861	0.113417105	12.08127861	AHR
ENSG00000110851	PR domain containing 4	PRDM4	V$PRDM4_01,V$PRDM4_02,V$PRDM4_03,V$PRDM4_04	0.8928571428571428	0.6988138215575039	6.3989709254313425	0.74475	0.0029951199840885234	NaN		PR/SET domain 4	PRDM4	11108	9.307788339	9.984094	467	10.089709	763	10.190216	615	11.355248	673	793.6343428	1.3E-5	1.503609414	0.125824074	2.92E-6	4.676607849	9.897105233	19.290628	873	18.729801	797	17.964451	1070	17.681597	1217	9.34021855	9.46279543	9.35621359	9.55756568	9.83436164	9.77852843	9.77063533	9.73158999	NM_012406	5.811310558	0.101408604	5.811310558	PRDM4
ENSG00000111145	ELK3, ETS-domain protein (SRF accessory protein 2)	ELK3	V$ETS_Q6,V$FOXO1ELK3_02,V$GCM1ELK3_01,V$HOXB2ELK3_02,V$NET_Q6_01	2.192857142857143	1.926078734742995	2.047279593921512	0.88142	0.03403922567024617	NaN		ELK3,ETS transcription factor	ELK3	2004	12.07704624	92.657181	4344	33.552876	2546	92.424736	5596	70.549667	4195	3055.7991	0.001046817	-2.412574139	0.355833066	3.56028E-4	-3.570700413	10.80647511	50.337063	2287	26.263275	1123	23.233524	1390	37.801559	2611	11.99956413	11.22555073	11.99801675	11.87373437	11.38709243	10.83998696	10.77332825	11.12399692	NM_001303511,NM_005230	3.429361393	0.370497881	-3.429361393	ELK3
ENSG00000112182	BTB and CNC homology 1, basic leucine zipper transcription factor 2	BACH2	V$MAF_Q6_01	0.16666666666666666	0.09111225717723913	1.8292452830188677	0.9345	0.00839704207062075	NaN		BTB domain and CNC homolog 2	BACH2	60468	6.292378729	0.66199	69	0.383147	65	0.880423	118	0.439185	58	58.74424461	0.021898368	-1.998733139	0.391084211	0.01062926	-2.554656607	5.28947992	0.418419	42	0.162415	16	0.485889	65	0.274378	42	6.09350634	5.78377467	6.33217421	5.87806967	5.68414934	5.11839781	5.80155422	5.3796992	NM_001170794,NM_021813	4.108166984	0.244123185	-4.108166984	BACH2
ENSG00000112561	transcription factor EB	TFEB	V$EBOX_Q6_01,V$TFEB_03	0.2767857142857143	0.19167955991060684	3.0087026515151516	0.9903	0.027141639891816925	NaN		transcription factor EB	TFEB	7942	8.18167978	9.537238	240	7.642278	325	9.195892	312	8.535952	273	191.810428	2.17E-13	-3.12762636	0.214408822	1.69E-14	-7.672576882	6.543259328	3.962964	101	2.858713	69	3.684982	124	2.215554	86	7.862843	7.83166799	7.87037784	7.88927009	7.11323933	6.86023054	7.05913605	6.68508534	NM_001167827,NM_001271943,NM_001271944,NM_001271945,NM_007162	68.32478822	0.023979883	-68.32478822	TFEB
ENSG00000114861	forkhead box P1	FOXP1	V$FOXP1_04	0.16666666666666666	0.10830324909747292	1.5388888888888888	0.9848	0.04050378497731185	NaN		forkhead box P1	FOXP1	27086	10.04537723	13.309294	988	8.108821	951	13.741875	1317	9.60372	894	1078.502149	0.806726997	1.041317729	0.177890889	0.742647633	0.32834922	10.10366083	15.228347	1096	11.553848	847	13.179122	1252	12.431384	1362	10.15833228	9.84353127	10.18644339	9.9883175	10.21384899	10.01689452	10.09078913	10.01505571	NM_001012505,NM_001244808,NM_001244810,NM_001244812,NM_001244813,NM_001244814,NM_001244815,NM_001244816,NM_001349337,NM_001349338,NM_001349339,NM_001349340,NM_001349341,NM_001349342,NM_001349343,NM_001349344,NM_032682,NR_146142,NR_146143	0.364628413	0.159843824	0.364628413	FOXP1
ENSG00000116044	nuclear factor (erythroid-derived 2)-like 2	NFE2L2	V$MAF_Q6_01,V$NRF2_03,V$NRF2_Q4	0.4523809523809524	0.35298836742880063	1.5231335662440213	0.8619333333333333	0.02363922307030496	NaN		erythroid 2 like 2,nuclear factor	NFE2L2	4780	11.09501936	73.274213	2349	16.734661	864	73.256257	3022	52.393565	2131	1924.962281	0.477968052	-1.315738407	0.456852825	0.386204376	-0.866521254	10.69913624	60.691798	1867	53.021783	1532	21.327699	876	53.773332	2529	11.20895201	10.10815133	11.20624637	11.03043092	10.96650735	10.81845912	10.13502093	10.83923879	NM_001145412,NM_001145413,NM_001313900,NM_001313901,NM_001313902,NM_001313903,NM_001313904,NM_006164	0.751402654	0.526858826	-0.751402654	NFE2L2
ENSG00000119547	one cut homeobox 2	ONECUT2	V$ERFONECUT2_01,V$GCM1ONECUT2_01,V$GCM2ONECUT2_01,V$TEAD4ONECUT2_01	1.4479166666666665	1.2626783565411723	2.126108895542126	0.7500499999999999	0.020112270613251947	NaN		one cut homeobox 2	ONECUT2	9480	2.32892446	0.0108	2	0.033499	10	0.021119	5	0.017203	4	39.68560368	3.07E-20	14.19542027	0.401018405	1.37E-21	9.544084794	6.216200701	0.30041	53	0.437636	72	0.38778	89	0.361037	96	3.80840422	4.11445697	3.91311626	3.91223783	5.37400718	5.66427826	5.5894608	5.50674549	NM_004852	30.35100011	0.128077369	30.35100011	ONECUT2
ENSG00000120798	nuclear receptor subfamily 2, group C, member 1	NR2C1	V$TR2_05	0.11904761904761904	0.018910091112257176	6.295454545454546	0.8721	6.217722039095003E-7	NaN		nuclear receptor subfamily 2 group C member 1	NR2C1	7181	8.285494235	6.51382	293	4.46121	322	6.047531	347	4.674928	266	324.4371593	0.506089502	1.081109813	0.1377741	0.414129087	0.816648926	8.395981412	6.956513	304	6.458871	262	7.23869	417	7.237198	422	8.41369344	8.21104779	8.34164733	8.25032958	8.41138847	8.31025445	8.44559819	8.3097798	NM_001032287,NM_001127362,NM_003297	1.211041821	0.091233164	1.211041821	NR2C1
ENSG00000121406	zinc finger protein 549	ZNF549	V$ZNF549_02,V$ZNF549_03,V$ZNF549_04,V$ZNF549_05,V$ZNF549_06	0.7976190476190477	0.6642599277978339	1.5050000361514335	0.82502	0.03469105195400655	NaN		zinc finger protein 549	ZNF549	256051	7.361918788	2.750133	127	2.731588	204	2.776642	165	2.717622	159	131.4225298	5.35E-6	-1.672218883	0.152313755	1.12E-6	-4.869971835	6.619822468	1.689755	76	2.027263	85	2.082855	123	1.878512	128	7.14754921	7.26159323	7.15369219	7.25256716	6.71576147	6.81970592	6.86924861	6.76704989	NM_001199295,NM_153263	12.04196962	0.061625826	-12.04196962	ZNF549
ENSG00000122034	general transcription factor IIIA	GTF3A	V$TFIIIA_04,V$TFIIIA_05	1.550595238095238	1.1311672683513838	2.6570521390374333	0.7739499999999999	0.004396433384382985	NaN		general transcription factor IIIA	GTF3A	2971	10.10795077	36.242001	568	69.956696	1773	38.17152	772	67.933517	1349	1293.701999	0.234945828	1.344365183	0.307112499	0.164490604	1.390126051	10.53512266	79.65976	1209	91.332832	1303	76.044876	1519	95.413513	2201	9.80314419	10.45949017	9.84227699	10.42962933	10.38657378	10.47659851	10.34537853	10.51848599	NM_002097	1.187952241	0.359586754	1.187952241	GTF3A
ENSG00000123268	activating transcription factor 1	ATF1	V$ATF1_Q3	0.02976190476190476	0.006876396768093519	4.328125	0.9965	0.03143584732797493	93.18041430340506	P18846	activating transcription factor 1	ATF1	466	9.938451662	33.387909	933	20.345783	920	36.457146	1315	19.888248	705	798.572475	0.002130466	-1.593265267	0.200014015	7.8028E-4	-3.359696995	9.266580759	20.434965	553	19.901796	507	21.018766	749	18.151392	747	9.92522174	9.61555119	10.00526892	9.59276166	9.44041005	9.39228988	9.46295545	9.31988112	NM_005171	3.180822658	0.211225515	-3.180822658	ATF1
ENSG00000124766	SRY (sex determining region Y)-box 4	SOX4	V$SOX4_01,V$SOX_Q6	0.6488095238095238	0.5372184975073062	2.9039724008574495	0.9254	0.032560219627357515	NaN		SRY-box 4	SOX4	6659	11.28982292	39.88921	2170	30.934111	2723	39.822548	2797	32.093338	2214	1378.575683	4.05E-44	-9.883491055	0.232244093	5.9E-46	-14.23080636	7.985793019	5.27843	279	3.1737	158	5.181349	360	3.071204	247	10.7930362	10.68350021	10.79213681	10.71492589	9.01728051	8.67906563	9.00198772	8.65832222	NM_003107	59.62232867	0.055415982	-59.62232867	SOX4
ENSG00000124782	ras responsive element binding protein 1	RREB1	V$RREB1_01,V$RREB1_04,V$RREB1_05,V$RREB1_Q5	3.6041666666666665	2.729929516933127	2.7280391752171633	0.76055	0.0035855482623215365	NaN		ras responsive element binding protein 1	RREB1	6239	9.151689722	5.180796	505	3.80245	590	5.770301	701	3.684272	456	644.6322653	0.300100618	1.266679293	0.277838434	0.219628473	1.227516635	9.492853014	8.314369	784	4.897264	427	9.057366	1097	4.949656	664	9.26925572	9.11692938	9.3311413	9.10225105	9.61776119	9.12051437	9.67213849	9.09124895	NM_001003698,NM_001003699,NM_001003700,NM_001168344	3.017287395	0.113069538	3.017287395	RREB1
ENSG00000125398	SRY (sex determining region Y)-box 9	SOX9	V$SOX9_08,V$SOX9_09,V$SOX9_10,V$SOX9_Q4,V$SOX_Q6	1.05	0.8801787863159705	2.6043753710994877	0.8797200000000001	0.01518202551187412	7.353028004401891	P48436	SRY-box 9	SOX9	6662	7.511607806	2.826764	124	3.264724	232	2.78781	158	3.803139	212	327.8849634	7.6333E-4	2.593667789	0.375446817	2.49974E-4	3.662286217	8.886575293	6.105289	260	13.854354	554	5.103978	286	14.113283	912	7.70390699	7.89074618	7.69516152	8.00009212	8.20861253	8.86966762	8.06407413	8.88806616	NM_000346	9.236787964	0.148857751	9.236787964	SOX9
ENSG00000125846	zinc finger protein 133	ZNF133	V$ZNF133_02	0.10119047619047619	0.042977479800584494	2.3545000000000003	0.9252	0.006559924714729785	NaN		zinc finger protein 133	ZNF133	7692	7.620340081	6.792786	221	5.482357	265	2.444178	102	4.706246	179	129.2462014	3.11478E-4	-3.201543475	0.429468088	9.27E-5	-3.908946082	5.947806449	3.007311	95	1.473892	44	1.138341	48	1.171253	56	7.53894428	7.39583181	6.65742428	7.25671961	6.77125969	6.23141617	6.08894672	6.07400491	NM_001083330,NM_001282995,NM_001282996,NM_001282997,NM_001282998,NM_001282999,NM_001283000,NM_001283001,NM_001283002,NM_001283003,NM_001283004,NM_001283005,NM_001283006,NM_001283007,NM_001283008,NM_003434	4.317309465	0.38740184	-4.317309465	ZNF133
ENSG00000126368	nuclear receptor subfamily 1, group D, member 1	NR1D1	V$REVERBALPHA_02,V$REVERBALPHA_04,V$REVERBALPHA_05	1.847222222222222	1.6612228525585924	1.582136734094802	0.7669333333333332	0.034827050952102985	NaN		nuclear receptor subfamily 1 group D member 1	NR1D1	9572	8.638123245	15.665458	485	5.626436	282	15.274684	611	4.45956	175	310.0040767	0.189847582	-1.797987057	0.555905329	0.127876291	-1.522530172	7.791778324	9.134709	274	3.23616	92	10.602612	419	2.599969	119	8.75711089	7.98005263	8.73527181	7.79056157	8.20726792	7.38869513	8.33717973	7.24069244	NM_021724	1.682276707	0.503094953	-1.682276707	NR1D1
ENSG00000129514	forkhead box A1	FOXA1	V$FOXA1_02,V$HNF3A_01	0.20833333333333334	0.13151108818978854	1.782646484375	0.9488	0.016076948535129344	NaN		forkhead box A1	FOXA1	3169	4.560527996	0.563003	22	0.362333	23	0.721234	36	0.261757	13	15.00833085	4.46331E-4	-3.809893446	0.506146375	1.37494E-4	-3.812633548	2.682510332	0.145547	6	0.22496	8	0.130136	7	0.070635	4	4.13576502	3.95228549	4.30896041	3.75935143	3.44585569	3.56963393	3.39354999	3.18692643	NM_004496	7.936904904	0.236618391	-7.936904904	FOXA1
ENSG00000130726	tripartite motif containing 28	TRIM28	V$RNF96_01	0.21428571428571427	0.13752793536187036	1.5581250000000002	0.9752	0.01982681472421693	1263.9667871823501	Q13263,Q13263-2	tripartite motif containing 28	TRIM28	10155	11.49801608	77.193031	2547	60.986794	3257	73.212822	3120	60.254196	2521	3314.901928	0.139177808	1.29225146	0.217363692	0.088812452	1.701695569	11.86784806	79.369835	2537	130.82634	3934	73.802826	3106	126.435562	6146	11.62046295	11.54183438	11.57646353	11.52788148	11.58364197	11.99235009	11.52211843	11.96425845	NM_005762	8.960127792	0.041275302	8.960127792	TRIM28
