ID	Gene description	Gene_symbol_1	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
ENSG00000062370	zinc finger protein 112	ZNF112	V$ZNF228_01,V$ZNF228_03,V$ZNF228_04	0.6442307692307692	0.5063408312505785	1.2930797912005965	0.8109000000000001	0.011641369433692665
ENSG00000063587	zinc finger protein 275	ZNF275	V$ZNF275_02	0.8269230769230769	0.6331574562621495	1.3060307017543857	0.745	0.0019621310816791185
ENSG00000064195	distal-less homeobox 3	DLX3	V$DLX3_10,V$ERFDLX3_01,V$ETV2DLX3_03,V$GCM2DLX3_01,V$MGADLX3_01,V$TFAP4DLX3_01	7.842948717948718	7.277376654632973	2.403577544666246	0.81885	0.009403823435859188
ENSG00000064703	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20	DDX20	V$GEMIN3_01	32.206730769230774	28.737850597056372	1.120707711262502	0.7767	5.206990490674918E-16
ENSG00000064835	POU class 1 homeobox 1	POU1F1	V$POU1F1_05,V$POU1F1_06,V$POU1F1_08	0.10416666666666669	0.0735906692585393	2.539951814058957	0.8747666666666666	0.06294975102944465
ENSG00000065029	zinc finger protein 76	ZNF76	V$ZNF76_01,V$ZNF76_03	6.1610576923076925	5.75812274368231	1.194618018761573	0.718	0.03313371344547774
ENSG00000065970	forkhead box J2	FOXJ2	V$FOXJ2_04	0.05769230769230769	0.03332407664537629	1.7312499999999997	1.0	0.0888867019862314
ENSG00000065978	Y box binding protein 1	YBX1	V$YB1_01,V$YB1_02,V$YB1_Q3,V$YB1_Q4	1.9627403846153846	1.684601499583449	1.2839344426640338	0.9222999999999999	0.0026645884542411138
ENSG00000066136	nuclear transcription factor Y, gamma	NFYC	V$NFYC_01,V$NFYC_Q5,V$NFY_01,V$NFY_C,V$NFY_Q3,V$NFY_Q6,V$NFY_Q6_01	2.535027472527472	2.2202166064981945	1.159789463927362	0.8051571428571427	0.007182408075233913
ENSG00000066336	spleen focus forming virus (SFFV) proviral integration oncogene spi1	SPI1	V$ETS_Q6,V$PU1_Q4,V$PU1_Q6,V$SPI1_01,V$SPI1_03,V$SPI1_04,V$SPI1_08,V$SPI1_11,V$SPI1_13	6.981303418803417	6.3201579808078	1.1155600906947498	0.8131666666666667	0.01101395373780445
ENSG00000066422	zinc finger and BTB domain containing 11	ZBTB11	V$ZBTB11_01,V$ZBTB11_02,V$ZBTB11_03	2.1858974358974357	1.7430343423123205	1.2515076687889428	0.7266666666666666	2.7683179601064553E-4
ENSG00000067082	Kruppel-like factor 6	KLF6	V$CPBP_02,V$CPBP_03,V$CPBP_04,V$CPBP_05,V$KLF_Q3	5.921153846153847	4.660649819494585	1.2743020796506224	0.87316	0.007049990572171932
ENSG00000067646	zinc finger protein, Y-linked	ZFY	V$ZFY_01,V$ZFY_02	0.8629807692307692	0.7539572341016384	1.2344690490499746	0.74135	0.05584090695703095
ENSG00000067955	core-binding factor, beta subunit	CBFB	V$AML_Q6,V$PEBP2B_Q6,V$PEBP_Q6	1.1586538461538463	0.7622882532629824	1.7818990144761584	0.9213666666666667	2.996690277630665E-8
ENSG00000068323	transcription factor binding to IGHM enhancer 3	TFE3	V$EBOX_Q6_01,V$TFE3_02,V$TFEA_Q6	0.18910256410256412	0.1319078033879478	7.375206855791963	0.9927	0.013677354255636506
ENSG00000069011	paired-like homeodomain 1	PITX1	V$CUX1PITX1_01,V$ETV2PITX1_01,V$GCM1PITX1_02,V$MGAPITX1_01,V$PITX1FIGLA_01	0.7557692307692307	0.5815051374618161	2.659956357511503	0.82028	0.011175221816276427
ENSG00000069399	B-cell CLL/lymphoma 3	BCL3	V$BCL3_03	1.6394230769230769	1.2621494029436269	1.2989136413641362	0.873	3.068574939699805E-5
ENSG00000069667	RAR-related orphan receptor A	RORA	V$RORALPHA_Q4,V$RORA_07	8.82451923076923	7.972785337406275	1.1133206928360833	0.81535	3.933827739789008E-4
ENSG00000069812	hairy and enhancer of split 2 (Drosophila)	HES2	V$HES2_02,V$HES2_03	2.1634615384615388	1.8432379894473758	1.32159285737262	0.88255	0.00155724813813084
ENSG00000070444	MNT, MAX dimerization protein	MNT	V$ROX_02	1.2211538461538463	1.021938350458206	1.1949388586956524	0.9345	0.008631546994972043
ENSG00000070476	ZXD family zinc finger C	ZXDC	V$ZXDL_01,V$ZXDL_02	2.3485576923076925	1.8404609830602612	1.2263383447916152	0.8170999999999999	0.03364906623817014
ENSG00000071564	transcription factor 3	TCF3	V$E12_Q6,V$E2A_03,V$E2A_04,V$E2A_Q2,V$E2A_Q6,V$E2A_Q6_01,V$E2A_Q6_02,V$E47_01,V$E47_02,V$EBOX_Q6_01,V$ETV5TCF3_01,V$FLI1TCF3_01,V$HAND1E47_01,V$HOXB2TCF3_01,V$MATH1_Q2,V$MYOD_Q6_01,V$TAL1ALPHAE47_01,V$TAL1BETAE47_01,V$TEAD4TCF3_01	4.186487854251012	3.7365351729782668	1.2816178355838643	0.8586105263157895	0.0012710019926361193
ENSG00000071794	helicase-like transcription factor	HLTF	V$RUSH1A_02	2.6538461538461537	2.410441544015551	1.1009792626728112	0.9827	0.02667064517544021
ENSG00000072310	sterol regulatory element binding transcription factor 1	SREBF1	V$SREBF1_05,V$SREBF1_07,V$SREBP1_02,V$SREBP1_Q5,V$SREBP1_Q6,V$SREBP1_Q6_01,V$SREBP_Q3,V$SREBP_Q6	17.62860576923077	16.47389613996112	1.2240144634042067	0.8230999999999999	0.0013666482212456343
ENSG00000072736	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3	NFATC3	V$NFAT4_Q5,V$NFATC3_01,V$NFATC3_02,V$NFATC3_03,V$NFATC3_04,V$NFATC3_05,V$NFATC3_06,V$NFATC3_07,V$NFAT_Q3,V$NFAT_Q4_01,V$NFAT_Q6	5.022727272727273	4.325061220368079	1.3749560899322764	0.847909090909091	8.475888749796611E-5
ENSG00000073282	tumor protein p63	TP63	V$P63_01,V$P63_02,V$P63_03,V$TP63_02	7.462740384615384	6.737364620938628	1.1113380584982346	0.7237	0.0018877705023775365
ENSG00000073861	T-box 21	TBX21	V$ALX4TBX21_01,V$GCM1TBX21_02,V$HOXB2TBX21_01,V$MYBL1TBX21_01,V$SOX6TBX21_01,V$TBET_03,V$TBX21_03,V$TBX21_05,V$TEAD4TBX21_01	7.444978632478633	6.806134098552871	1.1215228509564144	0.7333444444444444	0.016550872815283422
ENSG00000074047	GLI family zinc finger 2	GLI2	V$GLI2_01,V$GLI2_03,V$GLI2_05,V$GLI2_06,V$GLI2_07,V$GLI2_Q3,V$GLI2_Q6,V$GLI_Q2,V$GLI_Q3	4.935363247863247	4.2531395599987665	1.1674380338703658	0.7601111111111111	0.00139150368232443
ENSG00000074219	TEA domain family member 2	TEAD2	V$TEAD2_01,V$TEAD2_02,V$TEAD2_03	1.4054487179487178	1.2056836064056282	1.9320771450075653	0.8914666666666667	0.01901598459027912
ENSG00000075407	zinc finger protein 37A	ZNF37A	V$ZNF37A_01,V$ZNF37A_02,V$ZNF37A_03,V$ZNF37A_04	3.0552884615384617	2.6301721743960007	1.9731499563596528	0.8368	0.010188015658852693
ENSG00000075891	paired box 2	PAX2	V$PAX2_Q2,V$PAX_Q6	0.5	0.39572341016384344	1.3135932790728149	0.85915	0.02792137195319951
ENSG00000077092	retinoic acid receptor, beta	RARB	V$RARB_08,V$T3R_Q6	2.625	2.252152179950014	2.15072200842954	0.8746499999999999	4.7031697533194756E-5
ENSG00000077150	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	NFKB2	V$NFKB2_01,V$NFKB2_02,V$NFKB2_04,V$NFKB2_05,V$NFKB_Q6_01,V$RELBP52_01	2.3782051282051277	1.8483291678237526	1.359883793275184	0.8122833333333334	1.0831062408426003E-4
ENSG00000078399	homeobox A9	HOXA9	V$HOXA9_08,V$HOXA9_10,V$MEIS1AHOXA9_01	0.8237179487179488	0.7210959918541145	1.2544932710020713	0.8906666666666667	0.046375166406438136
ENSG00000078900	tumor protein p73	TP73	V$P73_01,V$P73_02,V$P73_Q6	13.370192307692307	12.525224474682958	1.0701459144224283	0.7250333333333333	0.010685832668345859
ENSG00000080298	regulatory factor X, 3 (influences HLA class II expression)	RFX3	V$RFX3ETV7_01,V$RFX3FIGLA_02,V$RFX3HES7_01,V$RFX3SRF_01,V$RFX3_06,V$RFX3_07,V$RFX3_12,V$RFX3_13,V$RFX3_14	0.9428418803418803	0.7650652596500973	2.124882305677276	0.782388888888889	0.02894764060093855
ENSG00000081059	transcription factor 7 (T-cell specific, HMG-box)	TCF7	V$ETS_Q6,V$LEF1TCF1_Q4,V$TCF1_Q5_01	4.471153846153847	4.022956586133481	1.1321324491406966	0.8906000000000001	0.04385270565065119
ENSG00000081189	myocyte enhancer factor 2C	MEF2C	V$MEF2C_09,V$MEF2C_10	1.1658653846153846	1.053873923910025	2.278925380542687	0.9069499999999999	0.03307107059395048
ENSG00000081665	zinc finger protein 506	ZNF506	V$ZNF506_01	2.6634615384615388	2.3201888364343235	1.1479503291442252	0.7462	0.0028794003880428637
ENSG00000082175	progesterone receptor	PGR	V$PR_01,V$PR_Q2,V$PR_Q6	5.552884615384616	4.9412200314727395	1.1170192385647095	0.8294333333333332	0.012386089847790454
ENSG00000082258	cyclin T2	CCNT2	V$CCNT2_01	0.4326923076923077	0.2985281866148292	1.4494186046511628	0.8832	0.0023726378912820095
ENSG00000082641	nuclear factor (erythroid-derived 2)-like 1	NFE2L1	V$MAF_Q6_01,V$NFE2L1_Q5,V$TCF11_01	0.0689102564102564	0.03517541423678608	3.0090773809523808	0.9808333333333333	0.039007772996370864
ENSG00000083307	grainyhead-like 2 (Drosophila)	GRHL2	V$GRHL2_02	0.3125	0.22910302693696194	1.3640151515151515	0.9038	0.02229575996951883
ENSG00000083812	zinc finger protein 324	ZNF324	V$ZNF324_01,V$ZNF324_02,V$ZNF324_03	4.825320512820513	4.177080440618346	1.2933411291273025	0.7709	0.013372395995333991
ENSG00000083814	zinc finger protein 671	ZNF671	V$ZNF671_02	1.0721153846153846	0.8081088586503749	1.326696735395189	0.6473	2.5242748901806086E-4
ENSG00000083828	zinc finger protein 586	ZNF586	V$ZNF586_03	0.6394230769230769	0.4457095251319078	1.4346183800623051	0.8324	3.840439532104923E-4
ENSG00000083844	zinc finger protein 264	ZNF264	V$ZNF264_02,V$ZNF264_03	1.658653846153846	1.467647875590114	1.32354862637979	0.74705	0.014404135254060632
ENSG00000084093	RE1-silencing transcription factor	REST	V$NRSE_B,V$NRSF_01,V$NRSF_Q4,V$REST_01,V$REST_04,V$REST_05,V$REST_06,V$REST_10,V$REST_15,V$REST_17,V$REST_Q5	3.5489510489510496	3.0435990002777005	1.2303679053787617	0.7260909090909091	0.005557230817182909
ENSG00000085276	MDS1 and EVI1 complex locus	MECOM	V$EVI1_09,V$EVI1_Q3	0.18269230769230768	0.09858372674257151	3.4995982142857143	0.8934500000000001	0.03907305183768169
ENSG00000085644	zinc finger protein 213	ZNF213	V$ZNF213_02	5.581730769230769	5.281866148292141	1.056772476340694	0.7295	0.052076796536250615
ENSG00000087510	transcription factor AP-2 gamma (activating enhancer binding protein 2 gamma)	TFAP2C	V$AP2GAMMA_01,V$AP2GAMMA_Q4,V$AP2GAMMA_Q5_01,V$AP2_Q3,V$AP2_Q4,V$AP2_Q6,V$AP2_Q6_01,V$TFAP2CDRGX_01,V$TFAP2CE2F8_01,V$TFAP2CELK1_01,V$TFAP2CETV7_01,V$TFAP2CHES7_02,V$TFAP2CHOXB13_01,V$TFAP2CMAX_02,V$TFAP2C_01,V$TFAP2C_02,V$TFAP2C_04,V$TFAP2C_05,V$TFAP2C_06,V$TFAP2C_07	6.409615384615384	5.5232574284920855	1.2398830336815507	0.8136300000000001	0.0018085596221608339
ENSG00000087903	regulatory factor X, 2 (influences HLA class II expression)	RFX2	V$RFX2_01,V$RFX2_02,V$RFX2_11	0.9358974358974358	0.7530315653059335	1.5497014112225376	0.765	0.023544674542118307
ENSG00000088038	CCR4-NOT transcription complex, subunit 3	CNOT3	V$CNOT3_01	0.46634615384615385	0.3568453207442377	1.3068579766536965	0.9177	0.01581367545297802
ENSG00000088876	zinc finger protein 343	ZNF343	V$ZNF343_03,V$ZNF343_04,V$ZNF343_05	1.8894230769230769	1.6430621123761917	4.231426099485362	0.7863000000000001	0.014224397626166929
ENSG00000088881	early B-cell factor 4	EBF4	V$EBF4_02	0.1346153846153846	0.07081366287142461	1.9009803921568624	0.6899	0.005725796285688145
ENSG00000089225	T-box 5	TBX5	V$TBX2RELATED_Q6,V$TBX5_01,V$TBX5_02,V$TBX5_03,V$TBX5_04,V$TBX5_Q2	4.389423076923077	3.75520688697584	3.295191666657871	0.8327	0.0017969337888871456
ENSG00000090447	transcription factor AP-4 (activating enhancer binding protein 4)	TFAP4	V$AP4_01,V$AP4_Q5,V$AP4_Q6,V$AP4_Q6_01,V$AP4_Q6_02,V$TFAP4DLX3_01,V$TFAP4ETV1_01,V$TFAP4ETV4_01,V$TFAP4FLI1_01,V$TFAP4_02,V$TFAP4_03,V$TFAP4_04,V$TFAP4_05,V$TFAP4_06,V$TFAP4_07,V$TFAP4_08,V$TFAP4_09,V$TFAP4_10	4.962873931623933	4.475917183498412	1.34778316389194	0.8403388888888891	0.01236609752533793
ENSG00000091010	POU class 4 homeobox 3	POU4F3	V$POU4F3_04	0.07692307692307693	0.023604554290474866	3.258823529411765	0.9624	8.743338073970769E-4
ENSG00000091831	estrogen receptor 1	ESR1	V$ERALPHA_Q4,V$ER_Q6_02,V$ESR1_03,V$ESR1_04,V$ESR1_06,V$ESR1_09,V$ESR1_10,V$ESR1_11,V$ESR1_12	3.7259615384615383	3.3348761146595085	1.2483990602354682	0.7657555555555555	0.00806535164507467
ENSG00000092067	CCAAT/enhancer binding protein (C/EBP), epsilon	CEBPE	V$CEBPE_Q6,V$CEBPE_Q6_01,V$CEBP_Q2_01,V$CEBP_Q3	8.020432692307692	7.644404332129964	1.1498255019831018	0.92905	0.03428330955194273
ENSG00000092607	T-box 15	TBX15	V$TBX15_01,V$TBX15_02,V$TBX15_03,V$TBX15_04,V$TBX15_06,V$TBX15_07	5.108974358974359	4.60589651022864	1.1482439991803544	0.7328999999999999	0.029468636955460415
ENSG00000096654	zinc finger protein 184	ZNF184	V$ZNF184_06	2.7211538461538463	2.334073868369897	1.165838786436645	0.7966	9.787800964112597E-4
ENSG00000099326	myeloid zinc finger 1	MZF1	V$MZF1_01,V$MZF1_02,V$MZF1_07,V$MZF1_Q5,V$MZF1_Q5_01	4.625	3.5826159400166615	1.310801412696985	0.91458	1.7659850416439282E-10
ENSG00000100105	POZ (BTB) and AT hook containing zinc finger 1	PATZ1	V$MAZR_01,V$PATZ1_02,V$PATZ1_03	9.82051282051282	7.197074886605573	1.3610340982457056	0.7888666666666667	1.6177463611774894E-12
ENSG00000100146	SRY (sex determining region Y)-box 10	SOX10	V$SOX10_02,V$SOX10_05,V$SOX10_08,V$SOX_Q6	0.4350961538461538	0.36205220772007773	2.2261656361590205	0.8252999999999999	0.03887968476739913
ENSG00000100393	E1A binding protein p300	EP300	V$P300_Q5	10.485576923076923	9.983337961677313	1.050307719054242	0.8755	0.02334977590220264
ENSG00000100625	SIX homeobox 4	SIX4	V$SIX4_Q3	0.07211538461538462	0.019439044709802834	3.709821428571429	0.9464	5.30077450088322E-4
ENSG00000100823	APEX nuclease (multifunctional DNA repair enzyme) 1	APEX1	V$P300_Q5	10.485576923076923	9.983337961677313	1.050307719054242	0.8755	0.02334977590220264
ENSG00000100968	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4	NFATC4	V$NFAT3_Q3,V$NFAT3_Q3_01,V$NFATC4_01,V$NFATC4_02,V$NFATC4_03,V$NFATC4_04,V$NFAT_Q3,V$NFAT_Q4_01,V$NFAT_Q6	5.245726495726496	4.594711345613872	1.1828546711815877	0.8683333333333334	1.4926988789622936E-4
ENSG00000101057	v-myb myeloblastosis viral oncogene homolog (avian)-like 2	MYBL2	V$MYBL2_02,V$MYBL2_04,V$MYBL2_06,V$MYBL2_07,V$MYB_Q5_01,V$MYB_Q5_02	1.9775641025641029	1.81662501157086	2.8113135223823247	0.9237166666666666	0.015292759578125167
ENSG00000101076	hepatocyte nuclear factor 4, alpha	HNF4A	V$COUP_01,V$DR1_Q3,V$HNF4ALPHA_Q6,V$HNF4A_03,V$HNF4A_05,V$HNF4A_06,V$HNF4A_07,V$HNF4A_08,V$HNF4A_11,V$HNF4A_13,V$HNF4A_15,V$HNF4A_16,V$HNF4A_18,V$HNF4A_19,V$HNF4A_20,V$HNF4A_22,V$HNF4A_Q3,V$HNF4A_Q6_01,V$HNF4DR1_Q3,V$HNF4_01,V$HNF4_01_B,V$HNF4_Q6_01,V$HNF4_Q6_03,V$HNF4_Q6_04	0.7818509615384616	0.6273141719892622	1.4150522670923722	0.8162875	0.012521030213987762
ENSG00000101096	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2	NFATC2	V$NFAT1_Q5,V$NFATC2_01,V$NFATC2_02,V$NFATC2_03,V$NFATC2_04,V$NFATC2_05,V$NFAT_Q3,V$NFAT_Q4_01,V$NFAT_Q6	3.143696581196581	2.6960103674905116	1.3179014772756787	0.8453666666666666	3.716731669640846E-4
ENSG00000101115	sal-like 4 (Drosophila)	SALL4	V$DRRS_02,V$DRRS_06	4.473557692307692	3.558733685087476	1.3343020917135962	0.87185	0.006858135374148739
ENSG00000101190	transcription factor-like 5 (basic helix-loop-helix)	TCFL5	V$TCFL5_02,V$TCFL5_03	1.4591346153846154	0.9809775062482644	1.4879859278605165	0.8687	1.1142050578470458E-8
ENSG00000101191	death inducer-obliterator 1	DIDO1	V$DATF1_01	18.85576923076923	16.416273257428493	1.1486023006005244	0.7924	5.735697851041533E-14
ENSG00000101412	E2F transcription factor 1	E2F1	V$E2F1_01,V$E2F1_09,V$E2F1_11	5.690705128205129	5.264278441173748	1.4638393894884334	0.8962	0.00453353517621649
ENSG00000101457	deoxynucleotidyltransferase, terminal, interacting protein 1	DNTTIP1	V$DNTTIP1_01	0.4230769230769231	0.3040821993890586	1.3913242009132418	0.8957	0.006226683902315625
ENSG00000101493	zinc finger protein 516	ZNF516	V$ZNF516_01	1.0	0.8580949736184393	1.1653721682847895	0.871	0.03205589913558359
ENSG00000101665	SMAD family member 7	SMAD7	V$SMAD7_01	1.0576923076923077	0.8872535406831437	1.1920970266040687	0.8285	0.014528729976756728
ENSG00000102034	E74-like factor 4 (ets domain transcription factor)	ELF4	V$ELF4_06,V$ELF4_07,V$ETS_Q6	8.165064102564104	7.40442469684347	1.1012335086216207	0.8094666666666667	0.0014897326710082565
ENSG00000102145	GATA binding protein 1 (globin transcription factor 1)	GATA1	V$GATA1_05,V$GATA1_10,V$GATA1_13,V$TAL1GATA1_02	0.3257211538461538	0.24923632324354347	2.2707665049606067	0.930675	0.031707549210053435
ENSG00000102349	Kruppel-like factor 8	KLF8	V$KLF8_01,V$KLF8_Q5,V$KLF8_Q5_01,V$KLF_Q3	6.106971153846153	4.995834490419328	1.294720835225978	0.87075	4.3001605814126247E-7
