ID	Gene description	Gene symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value	Gene symbol ID	MDA_MB-231_MCF10A.fc	MDA_MB-231_MCF10A.baseMean	MDA_MB-231_MCF10A.lfcSE	MDA_MB-231_MCF10A.stat	MDA_MB-231_MCF10A.raw.pval	MDA_MB-231_MCF10A.bh.pval
ENSG00000100393	E1A binding protein p300	EP300	V$EP300_06	0.1818181818181818	0.0837871805613741	2.17	0.9009	0.020131052109076727	EP300	1.18844202623241	1064.26354596682	0.220488299564773	1.12963603476418	0.258629620451932	0.343551119307991
ENSG00000101216	glucocorticoid modulatory element binding protein 2	GMEB2	V$GMEB2_03	0.2545454545454546	0.14243820695433598	1.787058823529412	0.7675	0.02801182357528701	GMEB2	1.36513777829847	361.52091027257	0.133653034425648	3.35979326087664	7.80008181131395E-4	0.00213019475638337
ENSG00000102908	nuclear factor of activated T-cells 5, tonicity-responsive	NFAT5	V$NFAT5_02,V$NFAT5_Q5_01,V$NFAT5_Q5_02,V$NFAT5_Q5_03,V$NFAT_Q3	2.4242424242424243	1.9237536656891496	1.8859048852151645	0.8631800000000001	0.0037567363958350684	NFAT5	-2.22689798917349	1096.16891626926	0.244961861862406	-4.71516448797974	2.41515559708789E-6	1.09101453023843E-5
ENSG00000105750	zinc finger protein 85	ZNF85	V$ZNF85_03	0.48484848484848486	0.28487641390867197	1.7019607843137257	0.8468	0.006064483686637894	ZNF85	1.57487349282202	110.076129995985	0.295496614680276	2.21740592355243	0.0265953652972002	0.0488312881924369
ENSG00000114853	zinc finger and BTB domain containing 47	ZBTB47	V$ZNF651_01	0.16969696969696968	0.06702974444909929	2.5316666666666663	0.8683	0.010492224489266328	ZBTB47	-1.9961046943814	308.734151094469	0.266670869779429	-3.73939377740297	1.84464574918172E-4	5.82581754374747E-4
ENSG00000119725	zinc finger protein 410	ZNF410	V$ZNF410_01	0.5212121212121212	0.24717218265605362	2.1087005649717514	0.7356	2.1329876137942674E-4	ZNF410	-1.20353437547189	528.104957647606	0.121947615595329	-2.19173903072526	0.0283983557362653	0.0517571448770552
ENSG00000120690	E74-like factor 1 (ets domain transcription factor)	ELF1	V$CEBPGELF1_01,V$ELF1_08,V$ELF1_09,V$ELF1_Q4,V$ELF1_Q6,V$ETS_Q4,V$ETS_Q6,V$GCM1ELF1_02,V$MYBL1ELF1_01	9.663299663299664	8.61146022436345	2.3993366353115904	0.8000333333333333	0.015768078342716624	ELF1	-2.32892243919296	1005.08150344162	0.190671738710026	-6.39666162427573	1.58810721755048E-10	1.30719951184785E-9
ENSG00000121406	zinc finger protein 549	ZNF549	V$ZNF549_01,V$ZNF549_02,V$ZNF549_03,V$ZNF549_04	1.218181818181818	0.9625052366987851	1.6260842122025014	0.747325	0.016727391761561926	ZNF549	-1.67221888277826	131.422529833351	0.152313755488795	-4.86997183524744	1.11614156671447E-6	5.35493761696422E-6
ENSG00000122034	general transcription factor IIIA	GTF3A	V$TFIIIA_03,V$TFIIIA_05	1.903030303030303	1.4034352744030163	1.6464122533748702	0.7858499999999999	0.009577920619121227	GTF3A	1.34436518348606	1293.70199893818	0.307112498811381	1.39012605095379	0.164490603874083	0.234945827845583
ENSG00000123268	activating transcription factor 1	ATF1	V$ATF1_Q6	0.08484848484848484	0.025136154168412233	3.375555555555555	0.9776	0.028065144193030567	ATF1	-1.59326526711021	798.572475043234	0.200014015007961	-3.3596969947033	7.80280000364775E-4	0.00213046616674183
ENSG00000125398	SRY (sex determining region Y)-box 9	SOX9	V$SOX9_04,V$SOX9_B1,V$SOX9_Q4	0.5818181818181819	0.397989107666527	4.813320250350635	0.8574333333333334	0.015434912334543296	SOX9	2.5936677888814	327.884963410871	0.375446816967078	3.66228621747224	2.49974340840402E-4	7.63329950836177E-4
ENSG00000125952	MYC associated factor X	MAX	V$ERFMAX_01,V$FLI1MAX_01,V$GCM1MAX_03,V$GCM2MAX_01,V$MYCMAX_B,V$TFAP2CMAX_02	1.1454545454545455	0.9426057813154586	2.4059743741311026	0.8038500000000001	0.035373188611503036	MAX	1.06344006065644	1279.34531234785	0.145726750788075	0.60893912462038	0.542564789870673	0.628246296049875
ENSG00000126746	zinc finger protein 384	ZNF384	V$CIZ_03	0.10909090909090909	0.04608294930875576	2.367272727272727	0.8049	0.048001607158843496	ZNF384	-1.62474593306898	733.982668482112	0.114910600991471	-6.09355560504972	1.10429951793284E-9	8.3243566467726E-9
ENSG00000126804	zinc finger and BTB domain containing 1	ZBTB1	V$ZBTB1_01	0.23030303030303031	0.10892333472978634	2.1143589743589746	0.7317	0.011460021402279339	ZBTB1	-2.32594614360915	884.853324369702	0.199840358686547	-6.09395269379846	1.10156225243093E-9	8.30879220316491E-9
ENSG00000130522	jun D proto-oncogene	JUND	V$AP1_Q4_01,V$FOSBJUND_01,V$JUNDFOS_01,V$JUNDFRA1_01,V$JUNDFRA2_01,V$JUND_04,V$JUND_06,V$JUND_08	0.9515151515151515	0.7865521575198996	5.899832444850608	0.9446125	0.011652570978938688	JUND	1.2221889805916	825.449348927675	0.465426628519816	0.621939873956611	0.53398140467415	0.620225651475898
ENSG00000130803	zinc finger protein 317	ZNF317	V$ZNF317_01,V$ZNF317_03	0.1575757575757576	0.0795978215333054	3.340098039215686	0.78965	0.037274326404619376	ZNF317	1.42931491613802	557.090270821739	0.124868963217047	4.12691674788642	3.67659417855955E-5	1.32936263026348E-4
ENSG00000136997	v-myc myelocytomatosis viral oncogene homolog (avian)	MYC	V$CMYC_01,V$CMYC_02,V$MYCMAX_B	0.24646464646464647	0.1466275659824047	4.2702854764877225	0.9259	0.03213282348765649	MYC	3.20964452299464	3099.90238246108	0.358962071588077	4.68688381557204	2.77396337208968E-6	1.24040236924242E-5
ENSG00000138380	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8	ALS2CR8	V$CARF_01	0.15757575757575756	0.06284038542103058	2.5075555555555553	0.8792	0.014159352899295666	CARF	-4.74770644220545	72.1643792161559	0.57640390714916	-3.89870836382537	9.67071637959327E-5	3.23623241792727E-4
ENSG00000141905	nuclear factor I/C (CCAAT-binding transcription factor)	NFIC	V$MYOGNF1_01,V$NF1C_01,V$NF1C_03,V$NF1_Q6	0.3636363636363636	0.24612484289903647	4.4637943615257045	0.8907	0.01861121391217668	NFIC	-1.63264858724998	3878.29705775964	0.291045450540256	-2.42991016015954	0.0151025658659654	0.0297832723501999
ENSG00000143190	POU class 2 homeobox 1	POU2F1	V$OCT1_03,V$OCT1_08,V$POU2F1DLX2_01,V$POU2F1EOMES_01,V$POU2F1GSC2_01,V$POU2F1HOXB13_01,V$POU2F1_03,V$POU2F1_04	2.1196969696969696	1.6317553414327608	3.06110183349272	0.8347875	0.02038089066253332	POU2F1	-1.29963287615351	401.585410355419	0.125743508297221	-3.00694763082657	0.00263885219236561	0.0063110760427172
ENSG00000143437	aryl hydrocarbon receptor nuclear translocator	ARNT	V$ARNT_06,V$ARNT_Q6_01,V$HIF1AARNT_01	0.2505050505050505	0.16757436112274823	4.3067432950191575	0.9924	0.042344329595001444	ARNT	-2.49748646483872	1243.32219230563	0.167981826300653	-7.86083166503047	3.81591316530699E-15	5.21522203068229E-14
ENSG00000143842	SRY (sex determining region Y)-box 13	SOX13	V$SOX13_05	0.048484848484848485	0.0041893590280687055	11.573333333333334	0.9989	0.01728975378717425	SOX13	1.09901027581693	478.630186978725	0.275753650075662	0.493936800490126	0.621350813793379	0.700756668591255
ENSG00000147421	homeobox containing 1	HMBOX1	V$HMBOX1_03	0.3515151515151515	0.2304147465437788	1.5255757575757576	0.9255	0.04495028432555364	HMBOX1	-1.51330214946256	119.448960932973	0.409062382202719	-1.4611465003893	0.143975241340385	0.209864807310105
ENSG00000147601	telomeric repeat binding factor (NIMA-interacting) 1	TERF1	V$TRF1_01	0.16969696969696968	0.0837871805613741	2.025333333333333	0.7689	0.034981651219927405	TERF1	-1.11303624223722	328.715751765693	0.161027730288955	-0.959465612671328	0.337324235014645	0.427889211869193
ENSG00000148516	zinc finger E-box binding homeobox 1	ZEB1	V$AREB6_03,V$AREB6_04,V$ZEB1_04,V$ZEB1_05,V$ZEB1_06,V$ZEB1_07,V$ZEB_Q3	0.7844155844155845	0.6134418576814891	2.888055239425653	0.9441428571428572	0.04040087760236836	ZEB1	1.08508480451447	1206.79889085824	0.200940409985146	0.586282274094269	0.557685840902259	0.642204172275833
ENSG00000148737	transcription factor 7-like 2 (T-cell specific, HMG-box)	TCF7L2	V$ETS_Q6,V$TCF4_01,V$TCF4_06,V$TCF4_07,V$TCF4_Q5,V$TCF4_Q5_01,V$TCF4_Q5_02,V$TCF7L2_07	2.060606060606061	1.7375366568914954	1.7450853143363334	0.9240375000000001	0.02836395440829144	TCF7L2	-1.02206387960047	667.793594635051	0.235616817947246	-0.133629545912939	0.893695519459237	0.927398634547192
ENSG00000149054	zinc finger protein 215	ZNF215	V$ZNF215_01	0.14545454545454545	0.050272308336824466	2.893333333333333	0.8921	0.009047011370881772	ZNF215	2.47715219843947	78.3322730219096	0.474436340379425	2.75839433111373	0.0058086081356729	0.0128106664613064
ENSG00000152433	zinc finger protein 547	ZNF547	V$ZNF547_01,V$ZNF547_02,V$ZNF547_03,V$ZNF547_04	0.8454545454545455	0.658776707163804	1.9594221051220888	0.80785	0.025194976301640304	ZNF547	-2.85142486657721	27.6620839461924	0.348126559239295	-4.34233751747707	1.40974738384839E-5	5.52072648042522E-5
ENSG00000153234	nuclear receptor subfamily 4, group A, member 2	NR4A2	V$NR4A2_01,V$NR4A2_02,V$NR4A2_04,V$NR4A2_05	1.4818181818181817	1.2149141181399248	1.9621643026720244	0.847225	0.019394214860259693	NR4A2	-9.19599142922861	78.0974528606343	0.827498340085569	-3.86829189423763	1.09600418222474E-4	3.62547032701116E-4
ENSG00000154957	zinc finger protein 18	ZNF18	V$ZNF18_02,V$ZNF18_03,V$ZNF18_04	0.29494949494949496	0.18293534422566682	4.328426666666666	0.9420000000000001	0.013708381811598344	ZNF18	-2.29589644584865	64.8449801071922	0.237238949158109	-5.05421886412458	4.32155812319858E-7	2.22284973405988E-6
ENSG00000160113	nuclear receptor subfamily 2, group F, member 6	NR2F6	V$EAR2_Q4,V$NR2F6_01	0.17575757575757575	0.06912442396313365	5.515416666666667	0.885	0.02797454427439893	NR2F6	-1.3873345207695	470.894674185747	0.162158227300475	-2.91268415445441	0.00358336841606475	0.00830628832654408
ENSG00000160199	PBX/knotted 1 homeobox 1	PKNOX1	V$PBX_Q3,V$PREP1_02	2.3939393939393936	2.1072475911185586	1.5300164574616457	0.85155	0.041647701192134366	PKNOX1	-1.86187929425706	297.198715487118	0.289193235248312	-3.1009008393815	0.00192932887936091	0.00478651773182811
ENSG00000164011	zinc finger protein 691	ZNF691	V$ZNF691_01,V$ZNF691_02	0.5030303030303029	0.3016338500209468	1.703851851851852	0.84145	0.007704364144170195	ZNF691	-1.52148323533448	67.0790405590656	0.20886426769875	-2.89890867444149	0.00374463948072886	0.0086476674363374
ENSG00000164916	forkhead box K1	FOXK1	V$FOXK1_10,V$FOXK1_11	0.296969696969697	0.18433179723502305	1.8650871794871795	0.94005	0.03745154145414334	FOXK1	1.66263434591645	755.225165479681	0.283931675493615	2.58326556274426	0.00978699569008654	0.0203634778967698
ENSG00000166188	zinc finger protein 319	ZNF319	V$ZNF319_01	0.048484848484848485	0.0041893590280687055	11.573333333333334	0.9593	0.01728975378717425	ZNF319	-1.42212943629342	220.155330215169	0.338246319827411	-1.50202012332762	0.133091911882139	0.196557340538938
ENSG00000166529	zinc finger and SCAN domain containing 21	ZSCAN21	V$ZIPRO1_04,V$ZIPRO1_05	0.3090909090909091	0.1906158357771261	1.9214863547758287	0.8647	0.03551106072916573	ZSCAN21	-1.09122057102125	120.140914323024	0.180855268475781	-0.696373114231031	0.486195195837573	0.574661976903588
ENSG00000167081	pre-B-cell leukemia homeobox 3	PBX3	V$PBX3_02,V$PBX3_06,V$PBX_Q3	2.2181818181818183	1.9312945119396732	1.7733880110782518	0.8870333333333332	0.01886030800305755	PBX3	-1.43025689186771	324.37716639445	0.23070743889704	-2.23778781758931	0.0252348952297078	0.04663831422035
ENSG00000167394	zinc finger protein 668	ZNF668	V$ZNF668_01	0.3636363636363636	0.16338500209467952	2.2256410256410253	0.818	9.95600881293088E-4	ZNF668	-1.25247564873933	161.615859802804	0.199295961754653	-1.62964944814765	0.103175607165309	0.157842326216864
ENSG00000167395	zinc finger protein 646	ZNF646	V$ZNF646_03	0.24242424242424243	0.13405948889819858	1.8083333333333333	0.8593	0.029113427506504804	ZNF646	-1.31057074049986	352.340673515655	0.144958322120653	-2.6917752786809	0.00710728170235791	0.0153622227838754
ENSG00000167555	zinc finger protein 528	ZNF528	V$ZNF528_01,V$ZNF528_03,V$ZNF528_04	1.6242424242424243	1.3266303588884236	1.7725153564342084	0.7861666666666668	0.0308152719382626	ZNF528	1.14275674612124	193.283392842986	0.254743014193925	0.755735486390652	0.449807803320664	0.54044300398977
ENSG00000168779	short stature homeobox 2	SHOX2	V$SHOX2_01,V$SHOX2_03	1.587878787878788	0.9028068705488059	1.7375308641975309	0.89715	5.6707544678222004E-5	SHOX2	-1.10087605846217	114.524100590631	0.247500694363478	-0.560208743485255	0.575337063847642	0.657748628096383
ENSG00000168795	zinc finger and BTB domain containing 5	ZBTB5	V$ZBTB5_01	0.20606060606060606	0.10054461667364893	2.049444444444444	0.9372	0.019831279997565697	ZBTB5	-1.18166806437988	255.727132011011	0.144785211130931	-1.66332480594846	0.0962474358369596	0.148940013748201
ENSG00000169375	SIN3 transcription regulator homolog A (yeast)	SIN3A	V$SIN3A_01,V$SIN3A_03	0.09090909090909091	0.029325513196480937	5.6753846153846155	0.9083	0.03405424217985899	SIN3A	-1.12625408492892	1119.76438777505	0.163485929995569	-1.04921774439383	0.294077913646035	0.38209036459289
ENSG00000169981	zinc finger protein 35	ZNF35	V$ZNF35_03	0.3636363636363636	0.2387934645999162	1.5228070175438595	0.8418	0.04261028516569084	ZNF35	-1.23906940874809	126.491494094802	0.377764663865038	-0.818649901739779	0.412986187312866	0.504942537778373
ENSG00000170345	FBJ murine osteosarcoma viral oncogene homolog	FOS	V$AP1_02,V$AP1_Q4_01,V$CFOSCJUN_Q5,V$FOSJUN_02,V$FOS_02,V$FOS_06,V$FOS_08,V$FOS_10,V$JUNBFOS_01,V$JUNDFOS_01	0.23272727272727275	0.12023460410557182	3.588796778615561	0.94766	0.012278597857124637	FOS	-1.90350033242932	28.1916385351756	0.376211157039861	-2.46844040767136	0.0135703245252383	0.0270858416008593
ENSG00000170581	signal transducer and activator of transcription 2, 113kDa	STAT2	V$STAT_01,V$STAT_Q6	1.4787878787878788	1.2149141181399246	1.70985754985755	0.91045	0.030763554759084558	STAT2	-1.51304067723472	776.729201552035	0.518771913285529	-1.15166368650272	0.249459299892188	0.333268777051036
ENSG00000171223	jun B proto-oncogene	JUNB	V$AP1_Q4_01,V$JUNBFOSB_01,V$JUNBFOS_01,V$JUNBFRA1_01,V$JUNBFRA2_01,V$JUNBJUN_01,V$JUNB_01,V$JUNB_02,V$JUNB_04,V$JUNB_05,V$JUNB_Q6	0.1443526170798898	0.05598507064782725	4.72381658692185	0.9761	0.017265314405901427	JUNB	-6.03088902590391	2340.78039615135	0.392403471112708	-6.60639081792475	3.93802454170839E-11	3.4877629543231E-10
ENSG00000172216	CCAAT/enhancer binding protein (C/EBP), beta	CEBPB	V$CEBPB_04,V$CEBPB_07,V$CEBPB_09,V$CEBPB_11,V$GCM1CEBPB_01	0.5430303030303031	0.35860913280268114	1.7529692723026056	0.8671199999999999	0.02468979349551933	CEBPB	2.07499564174038	1045.98991789126	0.432362614307824	2.43570621376363	0.01486275027747	0.0293571989893112
ENSG00000173039	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	RELA	V$NFKAPPAB65_01,V$NFKAPPAB_01,V$NFKB1_Q4,V$NFKB_Q6_01,V$P50RELAP65_Q5_01,V$RELA_02,V$RELA_03,V$RELA_06,V$RELA_08,V$RELA_Q6,V$RELBP52_01	4.624793388429753	3.890391133792893	2.230234543354555	0.8482727272727271	0.013264298610053616	RELA	1.07561782234781	1579.48974590845	0.137727734342901	0.763575801361232	0.445120074412384	0.536061850020957
ENSG00000173875	zinc finger protein 791	ZNF791	V$ZNF791_01	0.6060606060606061	0.33933808127356513	1.786008230452675	0.8381	0.0011268443000252897	ZNF791	-1.27637525187786	275.797974874985	0.112947199932382	-3.11696563750519	0.00182722868887218	0.00455516756477315
ENSG00000174282	zinc finger and BTB domain containing 4	ZBTB4	V$ZBTB4_05	0.08484848484848484	0.020946795140343526	4.050666666666666	0.8938	0.016586722392680723	ZBTB4	-1.47799684949821	1581.22755856445	0.370303066939621	-1.52211322172733	0.127980713633635	0.189956957825993
ENSG00000175592	FOS-like antigen 1	FOSL1	V$AP1_Q4_01,V$FOSL1_03,V$FOSL1_05,V$FRA1_Q5,V$FRA1_Q6,V$FRA1_Q6_01,V$JUNBFRA1_01,V$JUNDFRA1_01,V$JUNFRA1_01	0.13468013468013465	0.0451519806358516	5.3436165577342045	0.9744777777777777	0.013228635430373666	FOSL1	6.20160178658052	1486.04080530582	0.432397366732999	6.08847577258322	1.13990699053301E-9	8.58229790861385E-9
ENSG00000177463	nuclear receptor subfamily 2, group C, member 2	NR2C2	V$NR2C2_01,V$NR2C2_03,V$NR2C2_04,V$NR2C2_05,V$TR4_03,V$TR4_Q2	0.7515151515151515	0.527859237536657	1.7521797587861616	0.8477	0.02885475293432393	NR2C2	-1.50346966909058	844.534657188303	0.153147945782586	-3.8413558886062	1.2235656357113E-4	4.017314225143E-4
ENSG00000177606	jun proto-oncogene	JUN	V$AP1_02,V$AP1_Q4_01,V$BATFJUN_01,V$CFOSCJUN_Q5,V$FOSJUN_02,V$JUNBJUN_01,V$JUNFOSB_01,V$JUNFRA1_01,V$JUNFRA2_01	0.14814814814814817	0.06051296373877021	5.503811990639878	0.9718444444444443	0.011774273346900073	JUN	-1.67222187245496	1320.28268740233	0.58316571554827	-1.27196482731153	0.20338561652287	0.281549500519894
ENSG00000177888	zinc finger and BTB domain containing 41	ZBTB41	V$ZBTB41_01,V$ZBTB41_02	0.8242424242424242	0.5236698785085881	3.1783715699505173	0.80165	0.015328773356934673	ZBTB41	-1.51770006267108	539.503304425187	0.183518874359252	-3.27969919526973	0.0010391782092567	0.00275161739720673
ENSG00000178935	zinc finger protein 552	ZNF552	V$ZNF552_01,V$ZNF552_02	0.3939393939393939	0.24717218265605365	3.654080459770115	0.78975	0.023593267068425565	ZNF552	-1.21637946656734	57.895108832495	0.219584975960027	-1.28694309178302	0.198114124179728	0.275115207849898
ENSG00000180035	zinc finger protein 48	ZNF48	V$ZNF553_01,V$ZNF553_03	3.2363636363636368	2.7335567658148308	1.8884864864864865	0.82115	0.017600375815943484	ZNF48	-1.72177155667619	124.074448882149	0.193113878617919	-4.05923046740908	4.92347018970931E-5	1.74296487661486E-4
ENSG00000180626	zinc finger protein 594	ZNF594	V$ZNF594_05,V$ZNF594_06	3.9999999999999996	3.4750733137829917	1.7605239903513168	0.8169500000000001	0.008863945526090045	ZNF594	2.55990042374567	40.2336421708829	0.332587888801795	4.07738146312968	4.55457362845599E-5	1.62073033351307E-4
ENSG00000180884	zinc finger protein 792	ZNF792	V$ZNF792_01,V$ZNF792_02	0.2	0.09216589861751152	2.17	0.8068	0.021237001994909615	ZNF792	2.43221538380639	85.174815293518	0.307945196605756	4.16395841150402	3.12777110735478E-5	1.14397904178118E-4
ENSG00000182141	zinc finger protein 708	ZNF708	V$ZNF708_01,V$ZNF708_02,V$ZNF708_03,V$ZNF708_05	0.6878787878787879	0.5341432760787599	3.227485145657585	0.86115	0.04348176615212366	ZNF708	-1.43887623431421	93.6068394285629	0.322098643720138	-1.6297569501988	0.103152875649635	0.157827951455043
ENSG00000182903	zinc finger protein 721	ZNF721	V$ZNF721_04,V$ZNF721_05,V$ZNF721_06	2.557575757575757	1.9955313503700605	3.7402208034327242	0.8378	0.019310769958078084	ZNF721	-1.11083180823369	351.267689576306	0.209349512019454	-0.724340804071907	0.468856532087079	0.558603901054567
ENSG00000184517	ZFP1 zinc finger protein	ZFP1	V$ZFP1_04	0.1818181818181818	0.0754084625052367	2.411111111111111	0.8341	0.01093561009621008	ZFP1	-1.84897014770248	250.461892054599	0.142364628142971	-6.22852701305783	4.70840914868084E-10	3.7147123264337E-9
ENSG00000185551	nuclear receptor subfamily 2, group F, member 2	NR2F2	V$COUPDR1_Q6,V$COUPTF_Q6,V$NR2F2_05	0.27878787878787875	0.15500628403854208	1.8425652249121935	0.8739666666666666	0.028891873916397522	NR2F2	1.01422094446227	1224.27297618877	0.293227152833142	0.0694750551516646	0.944611487771095	0.965719893635257
ENSG00000185697	v-myb myeloblastosis viral oncogene homolog (avian)-like 1	MYBL1	V$MYBL1ELF1_01,V$MYBL1HOXA13_01,V$MYBL1TBX21_01,V$MYBL1_08	0.5606060606060606	0.4534981147884374	5.4739046121593296	0.8113250000000001	0.035954959815914046	MYBL1	-1.03351569648825	659.221956825289	0.625218804587532	-0.076069848616011	0.93936352793404	0.96234132567372
ENSG00000185947	zinc finger protein 267	ZNF267	V$ZNF267_01,V$ZNF267_03,V$ZNF267_04	1.6727272727272728	1.3280268118977798	1.7389207323934832	0.7910333333333334	0.025897584524133845	ZNF267	1.32001475884663	236.442807056144	0.234056987253855	1.71135271322696	0.0870160208218551	0.136935796364033
ENSG00000188283	zinc finger protein 383	ZNF383	V$ZNF383_01,V$ZNF383_02,V$ZNF383_03	0.8565656565656566	0.5488060326770005	1.5727967484926788	0.8140666666666667	0.014800977542043027	ZNF383	-1.61965640360296	72.3956348179992	0.317109272883523	-2.19384246856326	0.0282467365438164	0.0515188116325438
ENSG00000196150	zinc finger protein 250	ZNF250	V$ZNF647_01,V$ZNF647_02,V$ZNF647_03,V$ZNF647_07	1.6242424242424243	1.2232928361960622	1.6263300974988117	0.8249	0.021237945698547873	ZNF250	-2.69627197155576	135.574062744627	0.178146943996664	-8.03250392994257	9.55031772937252E-16	1.38248163301235E-14
ENSG00000196172	zinc finger protein 681	ZNF681	V$ZNF681_01,V$ZNF681_02,V$ZNF681_04	0.7797979797979798	0.5669599217986314	1.8609537332860013	0.8438666666666667	0.02560892256022892	ZNF681	20.7516484330767	46.6322519163357	0.476435539128853	9.18309756274442	4.18865546269075E-20	8.51165102656977E-19
ENSG00000196456	zinc finger protein 775	ZNF775	V$ZNF775_02	0.32727272727272727	0.1550062840385421	2.111351351351351	0.8951	0.0029421301740213427	ZNF775	1.05964629012882	45.1997176064503	0.276649676449776	0.302124964305605	0.762556802386633	0.823044404078523
ENSG00000196670	ZFP62 zinc finger protein	ZFP62	V$ZFP62_01,V$ZFP62_04,V$ZFP62_05	0.2626262626262626	0.14942047200111716	2.2150074074074073	0.8742333333333333	0.02751269968469161	ZFP62	-3.52651764077626	317.64187341976	0.195450168427054	-9.30285336251155	1.36726206576011E-20	2.86313946143494E-19
ENSG00000196705	zinc finger protein 431	ZNF431	V$ZNF431_01,V$ZNF431_02	1.0484848484848486	0.8273984080435693	2.069846153846154	0.84075	0.04840485383183149	ZNF431	-1.39431650965811	183.680279712348	0.254310780045245	-1.88571671981436	0.0593331385693099	0.0983050726865795
