ID	Gene description	Gene_symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
ENSG00000077092	retinoic acid receptor, beta	RARB	V$RARB_05,V$RARB_08,V$T3R_Q6	1.7658730158730158	1.4990544954443872	3.840081206496521	0.8769	3.3254327671395777E-4
ENSG00000082175	progesterone receptor	PGR	V$PR_01,V$PR_02,V$PR_03,V$PR_Q2,V$PR_Q6	3.4654761904761897	3.026989857314767	3.0578145653617903	0.86342	0.020296458910676933
ENSG00000085276	MDS1 and EVI1 complex locus	MECOM	V$EVI1_09	0.35119047619047616	0.17706721677840812	1.9833737864077667	0.7877	3.674894245408314E-5
ENSG00000088881	early B-cell factor 4	EBF4	V$EBF4_02	0.14285714285714288	0.06360667010486505	2.2459459459459463	0.6908	0.0021700434607346314
ENSG00000091010	POU class 4 homeobox 3	POU4F3	V$POU4F3_04	0.09523809523809525	0.020629190304280558	4.616666666666667	0.9624	7.29841135770985E-5
ENSG00000100146	SRY (sex determining region Y)-box 10	SOX10	V$SOX10_05,V$SOX10_08,V$SOX10_09,V$SOX_Q6	0.363095238095238	0.2883788894619219	3.2285976128580978	0.8770249999999999	0.039573369310322994
ENSG00000101096	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2	NFATC2	V$NFAT1_Q5,V$NFATC2_01,V$NFATC2_02,V$NFATC2_03,V$NFATC2_04,V$NFATC2_05,V$NFAT_Q3,V$NFAT_Q4_01,V$NFAT_Q6	2.8445767195767195	2.462705098084159	1.6708652936372108	0.8576555555555555	0.002951672245710177
ENSG00000101115	sal-like 4 (Drosophila)	SALL4	V$DRRS_06	3.6011904761904763	2.3689186866082173	1.520183236574746	0.9248	4.55760423142663E-17
ENSG00000102145	GATA binding protein 1 (globin transcription factor 1)	GATA1	V$TAL1GATA1_02	0.20833333333333334	0.12205604263365996	1.7068661971830987	0.9076	0.007923885691376352
ENSG00000103343	zinc finger protein 174	ZNF174	V$ZNF174_01,V$ZNF174_02,V$ZNF174_03	0.18055555555555555	0.1105953813535041	1.82015659487674	0.8377666666666667	0.033279614359548786
ENSG00000103449	sal-like 1 (Drosophila)	SALL1	V$SALL1_03	0.255952380952381	0.15299982809008078	1.6728932584269667	0.8816	0.004673808388136063
ENSG00000105136	zinc finger protein 419	ZNF419	V$ZNF419_01,V$ZNF419_02,V$ZNF419_04	0.7738095238095237	0.5730330640077932	1.5280422899884927	0.7594	0.03674400317044398
ENSG00000105672	ets variant 2	ETV2	V$ER71_02,V$ER71_03,V$ER71_Q2_01,V$ETSLIKE_Q4,V$ETV2CLOCK_01,V$ETV2DLX2_01,V$ETV2DLX3_03,V$ETV2DRGX_01,V$ETV2ETV7_01,V$ETV2EVX1_01,V$ETV2FIGLA_01,V$ETV2FOXI1_03,V$ETV2HES7_03,V$ETV2HOXA2_02,V$ETV2HOXB13_01,V$ETV2NHLH1_02,V$ETV2PITX1_01,V$ETV2RFX5_02,V$ETV2SPDEF_01,V$ETV2TBX21_03,V$ETV2_02	3.875283446712017	3.4729078153523743	1.833653777705796	0.793152380952381	0.02078770773289374
ENSG00000105991	homeobox A1	HOXA1	V$HOXA1_03,V$HOXA1_04,V$HOXA1_05,V$HOXA1_06	0.30952380952380953	0.20801100223482896	1.5286277269115902	0.994675	0.011540018972760248
ENSG00000105996	homeobox A2	HOXA2	V$ETV2HOXA2_02,V$ETV5HOXA2_01,V$GCM1HOXA2_01,V$HOXA2_05,V$HOXA2_06,V$HOXA2_08,V$HOXA2_09,V$HOXA2_10	0.25223214285714285	0.1673972838232766	2.1900502165825997	0.954875	0.012645215400682624
ENSG00000106004	homeobox A5	HOXA5	V$HOXA5_06,V$HOXA5_07,V$HOXA5_09	0.25793650793650796	0.15987622485817432	1.6068455207344094	0.9826666666666667	0.010956096148490415
ENSG00000106511	mesenchyme homeobox 2	MEOX2	V$MEOX2_07,V$MEOX2_09	0.2380952380952381	0.15385937768609248	1.5504480032753842	0.99625	0.015851849237723287
ENSG00000106536	POU class 6 homeobox 2	POU6F2	V$POU6F2_03	0.01785714285714286	0.0017190991920233798	10.387500000000001	0.9935	0.03744669949447811
ENSG00000107485	GATA binding protein 3	GATA3	V$GATA3_16,V$GATA3_18	0.0744047619047619	0.02320783909231563	3.2952769886363638	0.8687	0.003931770085760921
ENSG00000108001	early B-cell factor 3	EBF3	V$EBF_Q6	0.17261904761904762	0.07048306687295856	2.4490853658536587	0.9435	2.8908954461797113E-4
ENSG00000110693	SRY (sex determining region Y)-box 6	SOX6	V$SOX6TBX21_01,V$SOX_Q6	4.565476190476191	4.003782018222452	2.877358575008951	0.82955	0.024547801155972694
ENSG00000111704	Nanog homeobox	NANOG	V$NANOG_01,V$NANOG_07,V$NANOG_11,V$NANOG_Q6	1.1473214285714286	0.966993295513151	1.796449025708975	0.8771500000000001	0.029320252409699675
ENSG00000111783	regulatory factor X, 4 (influences HLA class II expression)	RFX4	V$RFX4_05,V$RFX4_07,V$RFX4_08	0.3849206349206349	0.27448283765973297	2.658775680617343	0.7979666666666666	0.00957344165742935
ENSG00000112238	PR domain containing 13	PRDM13	V$PRDM13_01	0.27380952380952384	0.15815712566615092	1.7312500000000004	0.7371	0.002136549199118677
ENSG00000112592	TATA box binding protein	TBP	V$TBP_10	0.2261904761904762	0.13752793536187036	1.6446875000000003	0.9273	0.00916338637234075
ENSG00000113580	nuclear receptor subfamily 3, group C, member 1 (glucocorticoid receptor)	NR3C1	V$GRE_C,V$GR_01,V$GR_03,V$GR_Q4,V$GR_Q6,V$GR_Q6_01,V$GR_Q6_02,V$NR3C1_01,V$NR3C1_03,V$NR3C1_10,V$NR3C1_12,V$NR3C1_13,V$PR_Q2	4.791666666666666	4.183890718186746	1.5892742128308794	0.8095461538461539	0.00809583884868154
ENSG00000113722	caudal type homeobox 1	CDX1	V$CDX1_01,V$CDX1_03,V$CDX1_05	0.16865079365079363	0.09512348862529368	3.5887912653020266	0.9462666666666667	0.005126783417433844
ENSG00000114853	zinc finger and BTB domain containing 47	ZBTB47	V$ZNF651_01	0.23214285714285715	0.12377514182568335	1.8755208333333333	0.8545	0.0015318469023824087
ENSG00000116833	nuclear receptor subfamily 5, group A, member 2	NR5A2	V$LRH1_05,V$LRH1_08,V$LRH1_09,V$LRH1_Q5,V$LRH1_Q5_01,V$LRH1_Q6	2.5744047619047614	2.260901954042748	1.9248237622246442	0.8097166666666666	0.023982238232001324
ENSG00000117595	interferon regulatory factor 6	IRF6	V$IRF6_08	0.03571428571428572	0.0034381983840467596	10.387500000000001	0.936	0.0023170739186256133
ENSG00000118513	v-myb myeloblastosis viral oncogene homolog (avian)	MYB	V$CMYB_01,V$CMYB_Q5,V$MYB_09,V$MYB_10,V$MYB_Q3,V$MYB_Q4,V$MYB_Q5_01,V$MYB_Q5_02,V$MYB_Q6	2.7096560846560847	2.4371096212251446	1.657999887459827	0.9343111111111112	0.015212922059537615
ENSG00000118526	transcription factor 21	TCF21	V$TCF21_02,V$TCF21_03,V$TCF21_04,V$TCF21_05	2.584821428571429	2.239126697610452	2.713365415484931	0.8622500000000001	0.018202520513189185
ENSG00000119866	B-cell CLL/lymphoma 11A (zinc finger protein)	BCL11A	V$BCL11A_02,V$BCL11A_03,V$BCL11A_04	1.240079365079365	1.0469314079422383	1.557537982524778	0.8776666666666667	0.008766637440799552
ENSG00000120068	homeobox B8	HOXB8	V$PBX_Q3	0.28571428571428575	0.13065153859377684	2.1868421052631586	0.91	3.192444506311862E-5
ENSG00000120075	homeobox B5	HOXB5	V$HOXB5_05,V$HOXB5_08,V$HOXB5_09	0.25396825396825395	0.16732565469027563	1.533846945235834	0.9742999999999999	0.01611246645538034
ENSG00000120094	homeobox B1	HOXB1	V$HOXB1_01,V$HOXB1_02,V$HOXB1_03,V$PBX_Q3	0.4791666666666667	0.3588619563348805	1.594444462822676	0.933175	0.028295682470657377
ENSG00000120690	E74-like factor 1 (ets domain transcription factor)	ELF1	V$ELF1_06,V$ELF1_08,V$ELF1_09,V$ELF1_11,V$ELF1_12,V$ELF1_17,V$ELF1_Q4,V$ELF1_Q6,V$ETS_Q4,V$ETS_Q6,V$GCM1ELF1_02,V$HOXB2ELF1_01,V$MYBL1ELF1_01	9.326923076923078	8.470133957498579	1.8815781889767285	0.7924615384615384	0.0029930464133859605
ENSG00000120784	ZFP30 zinc finger protein	ZFP30	V$ZFP30_01,V$ZFP30_02	0.5922619047619048	0.45556128588619565	2.094449300699301	0.85565	0.006883043132549378
ENSG00000122180	myogenin (myogenic factor 4)	MYOG	V$E2A_Q2,V$E2A_Q6,V$EBOX_Q6_01,V$MYOD_Q6_01,V$MYOGENIN_02,V$MYOGENIN_04,V$MYOGENIN_05,V$MYOGENIN_06,V$MYOGENIN_07,V$MYOGENIN_08,V$MYOGENIN_09,V$MYOGENIN_10,V$MYOGENIN_11,V$MYOGENIN_Q6,V$MYOGENIN_Q6_01	1.2472222222222225	0.9504326399633258	4.450193946722883	0.9146666666666667	0.004985450064862326
ENSG00000123388	homeobox C11	HOXC11	V$HOXC11_04,V$HOXC11_10,V$HOXC11_12	0.06150793650793651	0.013752793536187038	4.552546296296296	0.9819	0.0016517909098305924
ENSG00000124813	runt-related transcription factor 2	RUNX2	V$AML3_Q3,V$AML3_Q6,V$AML_Q4,V$AML_Q6,V$OSF2_Q6,V$PEBP_Q6,V$RUNX2_01,V$RUNX2_02,V$RUNX2_03,V$RUNX2_04,V$RUNX2_05,V$RUNX2_07,V$RUNX2_08	1.4294871794871797	1.016781052882136	2.1626380472763906	0.8795384615384616	7.993353118455519E-5
ENSG00000125285	SRY (sex determining region Y)-box 21	SOX21	V$SOX21_07,V$SOX21_08,V$SOX_Q6	0.9880952380952381	0.8532462323076042	2.3066588078829646	0.8059	0.039500770140309734
ENSG00000125740	FBJ murine osteosarcoma viral oncogene homolog B	FOSB	V$AP1_01,V$FOSB_01	0.19642857142857142	0.1280728898057418	5.930701013513514	0.9673	0.022359924540904533
ENSG00000127152	B-cell CLL/lymphoma 11B (zinc finger protein)	BCL11B	V$CTIP2_01,V$CTIP2_03,V$CTIP2_04	0.043650793650793655	0.010314595152140277	4.50125	0.8474333333333334	0.009463620992469637
ENSG00000127989	mitochondrial transcription termination factor	MTERF	V$MTERF_01	0.03571428571428572	0.010314595152140279	3.4625000000000004	0.9198	0.03315215726692954
ENSG00000128573	forkhead box P2	FOXP2	V$FOXP2_01,V$FOXP2_03	0.16964285714285715	0.11002234828949631	1.5418482905982906	0.95665	0.038444002069812924
ENSG00000128709	homeobox D9	HOXD9	V$HOXD9_06,V$HOXD9_09,V$HOXD9_11	0.06746031746031746	0.02177525643229614	3.493227813852814	0.9771333333333333	0.008723214272021404
ENSG00000128710	homeobox D10	HOXD10	V$HOXD10_04,V$HOXD10_06	0.125	0.06876396768093519	2.0952564102564106	0.964	0.017598877314023105
ENSG00000128714	homeobox D13	HOXD13	V$HOXD13_10	0.02976190476190476	0.006876396768093519	4.328125	0.9612	0.03143584732797493
ENSG00000129152	myogenic differentiation 1	MYOD1	V$E2A_Q2,V$E2A_Q6,V$EBOX_Q6_01,V$MYOD1_04,V$MYOD1_06,V$MYOD1_07,V$MYOD1_08,V$MYOD1_09,V$MYOD1_10,V$MYOD1_11,V$MYOD1_12,V$MYOD1_13,V$MYOD_01,V$MYOD_Q6,V$MYOD_Q6_01,V$MYOD_Q6_02	1.7548363095238098	1.3803292074952727	3.0562631862345437	0.9201062499999998	9.336606840839993E-4
ENSG00000129194	SRY (sex determining region Y)-box 15	SOX15	V$GCM2SOX15_01,V$SOX15_Q3,V$SOX_Q6,V$TEAD4SOX15_01	1.349702380952381	1.2012205604263366	2.0020955610245603	0.843525	0.04719105456151161
ENSG00000130675	motor neuron and pancreas homeobox 1	MNX1	V$MNX1_04	0.255952380952381	0.1684717208182912	1.519260204081633	0.993	0.016097768335495203
ENSG00000130700	GATA binding protein 5	GATA5	V$GATA5_08,V$GATA5_10,V$GATA5_12,V$GATA5_14	0.07886904761904762	0.022778064294309782	5.190440257352941	0.8975	0.0021163794197188992
ENSG00000131264	caudal type homeobox 4	CDX4	V$CDX4_04,V$CDX4_05	0.0625	0.018050541516245487	3.446761363636364	0.9762	0.008012497590376587
ENSG00000131759	retinoic acid receptor, alpha	RARA	V$NR1B1RXRA_01,V$NR1B1RXRG_01,V$NR1B1_Q6,V$RARA_14,V$RARA_16,V$RARA_17,V$T3R_Q6	2.9166666666666665	2.565878336894325	9.081281935271736	0.8525571428571429	0.002293256025144188
ENSG00000131848	zinc finger and SCAN domain containing 5A	ZSCAN5A	V$ZSCAN5_02,V$ZSCAN5_03	0.5446428571428571	0.37476362386109674	1.6199088399466084	0.8307500000000001	0.0016278534593126264
ENSG00000132010	zinc finger protein 20	ZNF20	V$ZNF20_01	0.05952380952380952	0.022348289496303936	2.6634615384615383	0.828	0.019839166306688756
ENSG00000134317	grainyhead-like 1 (Drosophila)	GRHL1	V$GRHL1_03,V$GRHL1_04	0.06845238095238096	0.028365136668385766	2.62284375	0.96	0.02251472048588766
ENSG00000134323	v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)	MYCN	V$EBOX_Q6_01,V$MYCN_02,V$NMYC_03,V$NMYC_Q3	1.0133928571428572	0.8896338318720991	4.516826470370736	0.9458000000000001	0.01919890543426541
ENSG00000134532	SRY (sex determining region Y)-box 5	SOX5	V$SOX_Q6	0.02380952380952381	0.005157297576070139	4.616666666666667	0.9458	0.049088068318956096
ENSG00000134595	SRY (sex determining region Y)-box 3	SOX3	V$SOX_Q6	0.02380952380952381	0.005157297576070139	4.616666666666667	0.9458	0.049088068318956096
ENSG00000136367	zinc finger homeobox 2	ZFHX2	V$ZFHX2_01	0.5654761904761905	0.3369434416365824	1.6782525510204083	0.9163	3.910442543149516E-5
ENSG00000136866	ZFP37 zinc finger protein	ZFP37	V$ZFP37_04	0.1130952380952381	0.06532576929688842	1.7312500000000002	0.8304	0.03871552074363548
ENSG00000137265	interferon regulatory factor 4	IRF4	V$IRF4_05,V$IRF4_07,V$IRF4_09,V$IRF4_10,V$IRF4_12	2.653571428571429	2.1770672167784086	2.3991961177487586	0.86664	0.03420166677505637
ENSG00000139515	pancreatic and duodenal homeobox 1	PDX1	V$IPF1_03,V$IPF1_04,V$IPF1_05,V$IPF1_07,V$IPF1_Q4,V$PBX_Q3,V$PDX1_08	0.7100340136054422	0.5763894005255532	2.015965996889092	0.9068428571428572	0.03243126882828089
ENSG00000140265	zinc finger and SCAN domain containing 29	ZSCAN29	V$ZNF690_01,V$ZNF690_02,V$ZNF690_03	0.9841269841269841	0.7690103718984586	4.287951875578883	0.8589000000000001	0.04161840458067146
ENSG00000142065	ZFP14 zinc finger protein	ZFP14	V$ZFP14_02,V$ZFP14_03,V$ZFP14_04	2.1567460317460316	1.7993238209844709	5.4221077386681324	0.8727333333333332	5.165976208753657E-4
ENSG00000142611	PR domain containing 16	PRDM16	V$PRDM16_01,V$PRDM16_02	0.681547619047619	0.543235344679388	1.9611085304054057	0.8518	0.02384658374576812
ENSG00000143171	retinoid X receptor, gamma	RXRG	V$NR1B1RXRG_01,V$RXRG_02,V$RXRG_03,V$RXRG_06,V$RXRG_08,V$RXRG_09,V$T3R_Q6	1.8426870748299318	1.5130528745794347	1.558752492948178	0.7949571428571429	7.57778516333992E-4
ENSG00000143257	nuclear receptor subfamily 1, group I, member 3	NR1I3	V$DR3_Q4,V$NR1I3_01,V$NR1I3_02	0.20039682539682543	0.12205604263365995	1.6560934213042646	0.9289666666666667	0.02826063955548753
ENSG00000143365	RAR-related orphan receptor C	RORC	V$RORC_05,V$RORC_06,V$RORC_07	1.2956349206349207	1.083605524038737	2.3591081298825274	0.7659666666666668	0.012585368666294604
ENSG00000143842	SRY (sex determining region Y)-box 13	SOX13	V$SOX_Q6	0.02380952380952381	0.005157297576070139	4.616666666666667	0.9458	0.049088068318956096
ENSG00000143995	Meis homeobox 1	MEIS1	V$MEIS1AHOXA9_01,V$MEIS1HOXB13_01,V$MEIS1MAX_01,V$MEIS1SOX2_01,V$MEIS1_01,V$MEIS1_02	1.7182539682539681	1.5171050369606327	1.5511944903751889	0.8022	0.03860472939898633
ENSG00000144852	nuclear receptor subfamily 1, group I, member 2	NR1I2	V$DR3_Q4,V$NR1I2_01,V$NR1I2_02,V$NR1I2_03,V$PXRRXR_01	1.1535714285714287	0.9300326628846486	1.610145783422324	0.8516199999999999	0.0048166105248259915
ENSG00000146618	Fer3-like (Drosophila)	FERD3L	V$FERD3L_01,V$FERD3L_02,V$FERD3L_03,V$FERD3L_04	0.18303571428571427	0.10142685232937941	1.8210450807188545	0.858125	0.008489675028777798
ENSG00000147180	zinc finger protein 711	ZNF711	V$ZNF711_01	1.5833333333333333	1.0039539281416536	1.577097602739726	0.8052	1.4511646348956895E-9
ENSG00000148200	nuclear receptor subfamily 6, group A, member 1	NR6A1	V$GCNF_01,V$GCNF_02,V$GCNF_03	0.20436507936507933	0.12893243940175347	2.350571299772302	0.8260666666666666	0.016253319781812808
ENSG00000152475	zinc finger protein 837	ZNF837	V$ZNF837_02	0.494047619047619	0.31631425133230184	1.5618885869565218	0.8335	6.562182841438901E-4
ENSG00000153779	TGFB-induced factor homeobox 2-like, X-linked	TGIF2LX	V$TGIF2LX_01,V$TGIF2LX_02,V$TGIF2LX_03,V$TGIF2LX_04,V$TGIF2LX_05	0.43690476190476185	0.2585525184803163	1.7110711182693428	0.80266	0.002050212410842366
ENSG00000157613	cAMP responsive element binding protein 3-like 1	CREB3L1	V$CREB3L1_01,V$CREB3L1_04,V$CREB3L1_07,V$CREB3L1_10	0.20386904761904762	0.1310813133917827	2.693391069121447	0.85	0.009863557694250496
ENSG00000158691	zinc finger and SCAN domain containing 12	ZSCAN12	V$ZNF96_01,V$ZNF96_02	0.1755952380952381	0.0936909059652742	3.206623427672956	0.8411500000000001	0.02476216965973137
ENSG00000159184	homeobox B13	HOXB13	V$ELK1HOXB13_01,V$ETV2HOXB13_01,V$FLI1HOXB13_01,V$GCM1HOXB13_01,V$HOXB13EOMES_01,V$HOXB13TBX3_01,V$MEIS1HOXB13_01,V$TEAD4HOXB13_01,V$TFAP2CHOXB13_01	2.119047619047619	1.9301663705995833	3.1692637201117337	0.8413888888888889	0.03052457946515134
ENSG00000159216	runt-related transcription factor 1	RUNX1	V$AML1_01,V$AML1_02,V$AML1_03,V$AML1_Q4,V$AML1_Q4_01,V$AML1_Q4_02,V$AML1_Q5,V$AML1_Q6,V$AML_Q4,V$AML_Q6,V$PEBP_Q6	0.7267316017316019	0.3941425602075421	1.9999191850499296	0.9676636363636363	1.738714334862323E-6
ENSG00000160229	zinc finger protein 66	ZNF66	V$ZNF66_02	0.02380952380952381	0.0034381983840467596	6.925000000000001	0.8768	0.025529345232847302
ENSG00000160321	zinc finger protein 208	ZNF208	V$ZNF208_02,V$ZNF208_03,V$ZNF208_04,V$ZNF208_05,V$ZNF208_06,V$ZNF208_07	1.0436507936507935	0.7065497679216092	1.5694471194704651	0.8319000000000001	0.015121040180044567
ENSG00000161298	zinc finger protein 382	ZNF382	V$ZNF382_02,V$ZNF382_03	0.375	0.26044352759154205	1.612320652173913	0.7434499999999999	0.0074049035171464975
ENSG00000161940	B-cell CLL/lymphoma 6, member B	BCL6B	V$BCL6B_05,V$BCL6B_06,V$BCL6B_07,V$BCL6B_09	0.7247023809523809	0.5483926422554581	2.1001597300463564	0.7287250000000001	0.0041237022957138015
ENSG00000162992	neuronal differentiation 1	NEUROD1	V$NEUROD1_01,V$NEUROD_01,V$NEUROD_02,V$NEUROD_04	2.5580357142857144	2.0771015987622485	1.7026895993644564	0.877525	0.0035894645073879065
ENSG00000163508	eomesodermin	EOMES	V$EOMES_05,V$EOMES_06,V$EOMES_07,V$EOMES_08,V$ERFEOMES_02,V$ETV5EOMES_01,V$GCM2EOMES_01,V$HOXB13EOMES_01,V$HOXB2EOMES_01,V$HOXC10EOMES_01,V$POU2F1EOMES_01,V$TBR2_01,V$TBR2_03	3.6767399267399266	3.211806244297219	1.721495383190412	0.8260153846153846	0.018773461832045087
ENSG00000164438	T-cell leukemia homeobox 3	TLX3	V$TLX3_02,V$TLX3_04	1.119047619047619	0.9437854564208354	3.5300342646283607	0.8160499999999999	0.015509146144664355
ENSG00000164458	T, brachyury homolog (mouse)	T	V$BRACH_03,V$BRACH_05,V$BRACH_07	0.7162698412698413	0.5896510228640193	3.2550845410628018	0.8386999999999999	0.005627000255558596
ENSG00000164631	zinc finger protein 12	ZNF12	V$ZNF325_02,V$ZNF325_04	0.13392857142857142	0.0756403644490287	1.940018382352941	0.82745	0.019167840471215555
ENSG00000165495	PBX/knotted 1 homeobox 2	PKNOX2	V$PKNOX2_01,V$PKNOX2_03,V$PKNOX2_05,V$PKNOX2_06	2.3318452380952377	2.0964414646725116	1.7317380563134512	0.8005	0.020344881506880744
ENSG00000165556	caudal type homeobox 2	CDX2	V$CDX2_01,V$CDX2_04,V$CDX2_05,V$CDX2_08,V$CDX2_Q5	0.11428571428571428	0.05501117414474814	3.3357165404040403	0.95342	0.0068397258975485585
ENSG00000165821	sal-like 2 (Drosophila)	SALL2	V$SALL2_01	2.803571428571429	1.7947395564724085	1.5621048850574715	0.9076	4.020752256573488E-15
ENSG00000166529	zinc finger and SCAN domain containing 21	ZSCAN21	V$ZIPRO1_04,V$ZIPRO1_06	0.23809523809523808	0.1615953240501977	2.4370133914668326	0.9012	0.0494677251130388
ENSG00000167380	zinc finger protein 226	ZNF226	V$ZNF226_01,V$ZNF226_02,V$ZNF226_03,V$ZNF226_05	0.9583333333333333	0.7860581055526905	1.5119957482281616	0.777375	0.02105683844875167
ENSG00000167555	zinc finger protein 528	ZNF528	V$ZNF528_03,V$ZNF528_04,V$ZNF528_05,V$ZNF528_06	1.3005952380952381	1.0967852845109163	1.7011606325934154	0.77825	0.026863336006973135
ENSG00000167635	zinc finger protein 146	ZNF146	V$OZF_01,V$OZF_02	0.13392857142857145	0.07821901323706376	1.7236121323529416	0.8607	0.028625776242985748
ENSG00000167637	zinc finger protein 283	ZNF283	V$ZNF283_01,V$ZNF283_02,V$ZNF283_03	0.31547619047619047	0.17305598533035357	1.854427967684111	0.7183	0.002752980488374584
ENSG00000168269	forkhead box I1	FOXI1	V$E2F3FOXI1_01,V$ERFFOXI1_02,V$ETV2FOXI1_03,V$ETV5FOXI1_01,V$FOXI1_02,V$FOXI1_07,V$GCM1FOXI1_01	5.166666666666665	4.6899481814386395	1.6902526543702996	0.7968285714285716	0.022124423006339256
ENSG00000168875	SRY (sex determining region Y)-box 14	SOX14	V$SOX14_06,V$SOX14_07,V$SOX14_08,V$SOX_Q6	1.1205357142857144	0.9253051401065842	2.0769232094549586	0.7882500000000001	0.024777579286709303
ENSG00000169083	androgen receptor	AR	V$AR_01,V$AR_03,V$AR_04,V$AR_08,V$AR_10,V$AR_12,V$AR_14,V$AR_14_H,V$AR_Q2,V$AR_Q6,V$AR_Q6_01	4.674242424242425	4.218044290246456	1.8038927698489091	0.7810818181818181	0.005904976668812393
ENSG00000170100	zinc finger protein 778	ZNF778	V$ZNF778_02,V$ZNF778_04	1.5952380952380953	1.2764311500773595	2.3478756784260515	0.8452500000000001	0.002083511423309651
ENSG00000170166	homeobox D4	HOXD4	V$HOXD4_02,V$HOXD4_03,V$HOXD4_04,V$HOXD4_06,V$HOXD4_07	0.45238095238095244	0.3451951177582946	1.5572404515334213	0.99054	0.017268456008346894
ENSG00000170689	homeobox B9	HOXB9	V$HOXB9_01,V$HOXB9_04,V$HOXB9_05	0.22420634920634921	0.16675262162626783	5.347521952043228	0.9427	0.023951158276151324
ENSG00000170802	forkhead box N2	FOXN2	V$FOXN2_03	0.10119047619047619	0.04985387656867801	2.029741379310345	0.8681	0.01800205278604542
ENSG00000170954	zinc finger protein 415	ZNF415	V$ZNF415_01,V$ZNF415_02,V$ZNF415_03,V$ZNF415_04,V$ZNF415_05	0.6964285714285714	0.5779611483582603	1.724502500020699	0.8565799999999999	0.03879894741118611
ENSG00000171532	neuronal differentiation 2	NEUROD2	V$NEUROD2_01,V$NEUROD2_02,V$NEUROD2_04,V$NEUROD2_05	1.589285714285714	1.344335568162283	1.673197348387315	0.874525	0.015935708139617262
ENSG00000171786	nescient helix loop helix 1	NHLH1	V$CUX1NHLH1_02,V$E2F1NHLH1_01,V$EBOX_Q6_01,V$ERFNHLH1_01,V$ETV2NHLH1_02,V$GCM1NHLH1_01,V$HEN1_01,V$HEN1_02,V$HOXB2NHLH1_03,V$NHLH1_02,V$NHLH1_04,V$NHLH1_05,V$NHLH1_06	2.571886446886447	2.2159188585181364	3.023618468814533	0.8049615384615384	0.003142648145533602
ENSG00000171817	zinc finger protein 540	ZNF540	V$ZNF540_01	0.02976190476190476	0.0034381983840467596	8.65625	0.7845	0.007860302918265732
ENSG00000171970	zinc finger protein 57	ZNF57	V$ZNF57_01,V$ZNF57_02,V$ZNF57_03	2.9781746031746033	2.419918629304911	1.950660567816728	0.8328666666666665	0.022779300492720825
ENSG00000172273	histone H4 transcription factor	HINFP	V$HINFP_01,V$HINFP_02,V$HINFP_03,V$MIZF_03,V$MIZF_04	2.0047619047619047	1.7995530342100738	1.8081771725188165	0.7630199999999999	0.0230862127017576
ENSG00000173258	zinc finger protein 483	ZNF483	V$ZNF483_01,V$ZNF483_02	0.35416666666666663	0.22520199415506273	1.7074690934065935	0.79005	0.002808428560347463
