ID	Gene description	Gene symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
ENSG00000049768	forkhead box P3	FOXP3	V$FOXP3_01	0.14545454545454545	0.06284038542103058	2.3146666666666667	0.9891	0.026562083704756462
ENSG00000052850	ALX homeobox 4	ALX4	V$ALX4_02,V$ALX4_05,V$TEAD4ALX4_01	2.884848484848485	2.313922636503282	1.5354037074977496	0.7776666666666666	0.012940816286232344
ENSG00000054598	forkhead box C1	FOXC1	V$FOXC1_04	0.4727272727272727	0.25136154168412234	1.8806666666666665	0.9184	0.001918153305117675
ENSG00000057657	PR domain containing 1, with ZNF domain	PRDM1	V$BLIMP1_08,V$BLIMP1_10,V$BLIMP1_Q4,V$BLIMP1_Q6,V$PRDM1_02,V$PRDM1_03,V$PRDM1_05,V$PRDM1_07	2.8742424242424245	2.487431922915794	1.6735645688172747	0.8336875	0.030580381476683544
ENSG00000064195	distal-less homeobox 3	DLX3	V$DLX3_01,V$DLX3_04,V$DLX3_Q3,V$DLX3_Q6,V$ETV2DLX3_03,V$GCM2DLX3_01,V$TEAD4DLX3_01,V$TFAP2CDLX3_03	4.053030303030304	3.4719312945119394	1.6015634478480718	0.8601749999999999	0.008924525016005488
ENSG00000065970	forkhead box J2	FOXJ2	V$FOXJ2_04	0.30303030303030304	0.18014243820695433	1.682170542635659	0.9712	0.028600397905829078
ENSG00000066136	nuclear transcription factor Y, gamma	NFYC	V$ALPHACP1_01,V$NFYC_01,V$NFYC_Q5,V$NFY_01,V$NFY_C,V$NFY_Q3,V$NFY_Q6,V$NFY_Q6_01	1.763636363636364	1.4526602429828237	1.5154629992910782	0.846025	0.021466550769109242
ENSG00000069667	RAR-related orphan receptor A	RORA	V$RORA1_01,V$RORA_06	0.32727272727272727	0.19689987431922917	1.9512233918128656	0.8210999999999999	0.02241501297048349
ENSG00000073282	tumor protein p63	TP63	V$P63_01,V$P63_03,V$TP63_01,V$TP63_02	4.639393939393939	3.9578969417679093	1.5238154406412305	0.74555	0.005453361065256772
ENSG00000073861	T-box 21	TBX21	V$E2F3TBX21_01,V$FOXJ3TBX21_01,V$GCM2TBX21_02,V$HOXB13TBX21_01,V$HOXB2TBX21_01,V$HOXD12TBX21_01,V$MYBL1TBX21_01,V$TBX21_02,V$TEAD4TBX21_01	0.6734006734006734	0.5194805194805194	2.3144794546165333	0.8023888888888888	0.04395094322642337
ENSG00000075426	FOS-like antigen 2	FOSL2	V$AP1_Q4_01,V$FOSL2_02,V$FRA2_01,V$FRA2_03,V$FRA2_04,V$JUNBFRA2_01,V$JUNDFRA2_01,V$JUNFRA2_01	0.2015151515151515	0.09059488898198576	3.625162647537647	0.947875	0.00841542114355291
ENSG00000077150	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	NFKB2	V$NFKB2_01,V$NFKB2_02,V$NFKB_Q6_01,V$RELBP52_01	1.666666666666667	1.2840385421030582	1.6171125436011649	0.8302500000000002	0.00917935244705169
ENSG00000081059	transcription factor 7 (T-cell specific, HMG-box)	TCF7	V$ETS_Q6,V$LEF1TCF1_Q4,V$TCF1_08,V$TCF1_Q5_01,V$TCF7RELATED_Q4	2.5503030303030303	2.1407624633431084	1.8047531359235578	0.9371400000000001	0.0222152687091804
ENSG00000083817	zinc finger protein 416	ZNF416	V$FLJ20557_02	0.30303030303030304	0.1591956430666108	1.9035087719298247	0.8946	0.010344660059113622
ENSG00000083828	zinc finger protein 586	ZNF586	V$ZNF586_03,V$ZNF586_05	0.48484848484848486	0.32677000418935903	1.5551666666666666	0.84605	0.029656755672517653
ENSG00000084093	RE1-silencing transcription factor	REST	V$NRSE_B,V$NRSF_01,V$NRSF_Q4,V$REST_01,V$REST_04,V$REST_05,V$REST_06,V$REST_10,V$REST_15,V$REST_17,V$REST_Q5	1.5415977961432503	1.2651864264767492	2.1238320648810984	0.7844818181818183	0.02914711894523485
ENSG00000087903	regulatory factor X, 2 (influences HLA class II expression)	RFX2	V$RFX2_01,V$RFX2_05	0.39999999999999997	0.24717218265605362	1.69014742014742	0.78115	0.03159557090359963
ENSG00000088881	early B-cell factor 4	EBF4	V$EBF4_02	0.23030303030303031	0.0795978215333054	2.8933333333333335	0.6798	0.001114001175485458
ENSG00000089116	LIM homeobox 5	LHX5	V$LHX5_01	5.345454545454546	3.556765814830331	1.5028975265017668	0.7454	7.422474733182059E-12
ENSG00000089225	T-box 5	TBX5	V$TBX5CSX_Q5,V$TBX5_Q2	0.08484848484848484	0.027230833682446585	3.455925925925926	0.9168000000000001	0.03460639018067924
ENSG00000090447	transcription factor AP-4 (activating enhancer binding protein 4)	TFAP4	V$AP4_01,V$AP4_03,V$AP4_Q5,V$AP4_Q6,V$AP4_Q6_01,V$AP4_Q6_02,V$TFAP4ETV1_01,V$TFAP4ETV4_01,V$TFAP4_02	1.4585858585858587	1.1432295303263045	1.5377177742327124	0.8935111111111111	0.011030688276076808
ENSG00000091010	POU class 4 homeobox 3	POU4F3	V$BRN3C_01,V$POU4F3_02	2.272727272727273	1.3887725178047758	1.6793653846153846	0.7972	1.4014179459561997E-7
ENSG00000091831	estrogen receptor 1	ESR1	V$ESR1_03,V$ESR1_06	0.28484848484848485	0.09426057813154588	5.201111111111111	0.84485	7.262535953741987E-4
ENSG00000096654	zinc finger protein 184	ZNF184	V$ZNF184_02,V$ZNF184_03,V$ZNF184_06	1.7333333333333334	1.4313643345901415	1.96733193063125	0.8289666666666666	0.022263994962487293
ENSG00000100146	SRY (sex determining region Y)-box 10	SOX10	V$SOX10_07,V$SOX10_08,V$SOX10_Q6_01	0.5494949494949495	0.39379974863845835	1.5367427241663723	0.9748666666666667	0.043730774382488846
ENSG00000100393	E1A binding protein p300	EP300	V$EP300_06	0.1818181818181818	0.0837871805613741	2.17	0.9009	0.020131052109076727
ENSG00000100987	visual system homeobox 1	VSX1	V$VSX1_01,V$VSX1_03,V$VSX1_04	4.585858585858586	3.893310990085183	1.7231688172826907	0.8597000000000001	0.0056778007074268335
ENSG00000101057	v-myb myeloblastosis viral oncogene homolog (avian)-like 2	MYBL2	V$MYBL2_03,V$MYBL2_04	1.212121212121212	1.0159195643066612	2.0325817675713287	0.78735	0.04838074102342979
ENSG00000101076	hepatocyte nuclear factor 4, alpha	HNF4A	V$COUP_01,V$HNF4ALPHA_Q6,V$HNF4A_06,V$HNF4A_08,V$HNF4A_10	0.2496969696969697	0.15416841223292838	2.400273055905843	0.86446	0.04171638166094237
ENSG00000101216	glucocorticoid modulatory element binding protein 2	GMEB2	V$GMEB2_03	0.2545454545454546	0.14243820695433598	1.787058823529412	0.7675	0.02801182357528701
ENSG00000102908	nuclear factor of activated T-cells 5, tonicity-responsive	NFAT5	V$NFAT5_02,V$NFAT5_Q5_01,V$NFAT5_Q5_02,V$NFAT5_Q5_03,V$NFAT_Q3	2.4242424242424243	1.9237536656891496	1.8859048852151645	0.8631800000000001	0.0037567363958350684
ENSG00000105136	zinc finger protein 419	ZNF419	V$ZNF419_01,V$ZNF419_02,V$ZNF419_04	1.7979797979797982	1.4746543778801842	1.6018306878306878	0.7351333333333333	0.018146455254044343
ENSG00000105516	D site of albumin promoter (albumin D-box) binding protein	DBP	V$DBP_Q6	0.19393939393939394	0.0795978215333054	2.436491228070176	1.0	0.008154762273016992
ENSG00000105672	ets variant 2	ETV2	V$ER71_02,V$ER71_03,V$ETSLIKE_Q4,V$ETV2BHLHA15_01,V$ETV2CEBPD_01,V$ETV2DLX2_01,V$ETV2DLX3_03,V$ETV2ETV7_01,V$ETV2FIGLA_01,V$ETV2FOXI1_03,V$ETV2GSC2_01,V$ETV2HES7_03,V$ETV2HOXA2_02,V$ETV2HOXB13_01,V$ETV2NHLH1_02,V$ETV2PITX1_01,V$ETV2RFX5_02,V$ETV2SPDEF_01,V$ETV2TCF3_01,V$ETV2TEF_01	5.196363636363636	4.554671135316297	1.8011019422225627	0.768545	0.022294926267296167
ENSG00000105750	zinc finger protein 85	ZNF85	V$ZNF85_03	0.48484848484848486	0.28487641390867197	1.7019607843137257	0.8468	0.006064483686637894
ENSG00000105880	distal-less homeobox 5	DLX5	V$DLX5_01,V$DLX5_03,V$DLX5_Q3	0.6747474747474748	0.3728529534981148	2.157330690779966	0.9791	0.013915519914923485
ENSG00000105991	homeobox A1	HOXA1	V$HOXA1_01,V$HOXA1_03,V$PBX4HOXA1_01	4.08080808080808	3.2565284178187404	1.5816787984045935	0.8369	0.007694341299715941
ENSG00000105996	homeobox A2	HOXA2	V$ETV2HOXA2_02,V$ETV5HOXA2_01,V$GCM1HOXA2_01,V$HOXA2_01,V$HOXA2_03	1.653333333333333	1.3607038123167157	3.4686231995410486	0.8729000000000001	0.01904236313315545
ENSG00000105997	homeobox A3	HOXA3	V$ERFHOXA3_01,V$HOXA3EOMES_01,V$HOXA3_02,V$HOXA3_08,V$HOXD12HOXA3_01	1.3503030303030303	0.9359028068705488	1.966163467878464	0.8459	0.013198888521068066
ENSG00000106031	homeobox A13	HOXA13	V$HOXA13_01,V$HOXA13_02,V$HOXA13_05,V$HOXA913_Q4,V$MEIS1HOXA13_01,V$MYBL1HOXA13_01,V$TEAD4HOXA13_01	1.8389610389610387	1.4836315757974745	1.5593822520590168	0.8765571428571429	0.02328879796068389
ENSG00000106331	paired box 4	PAX4	V$PAX4A_01,V$PAX4_03,V$PAX4_05,V$PAX4_07,V$PAX4_Q2	1.8666666666666665	1.5006284038542104	1.9376110012849417	0.8633799999999999	0.018926679781292716
ENSG00000106511	mesenchyme homeobox 2	MEOX2	V$MEOX2_01,V$MEOX2_02,V$MEOX2_03	1.81010101010101	1.2484289903644743	2.879412437553833	0.8352666666666666	0.003987818849759203
ENSG00000106536	POU class 6 homeobox 2	POU6F2	V$POU6F2_01,V$POU6F2_02,V$POU6F2_03	1.486868686868687	0.9453986873341712	1.6329057247158716	0.7984666666666667	3.8248967149585644E-4
ENSG00000106689	LIM homeobox 2	LHX2	V$LHX2_01,V$LHX2_02,V$LHX2_03,V$LHX2_04,V$LHX2_Q6	1.398787878787879	0.9669040636782572	1.8160053316601341	0.8512600000000001	0.005147200989487457
ENSG00000106852	LIM homeobox 6	LHX6	V$LHX61_01,V$LHX61_02,V$LHX6_05,V$LHX6_06,V$LHX6_08	1.6775757575757577	1.0791788856304987	1.6874731614400158	0.8332200000000001	8.718561044659179E-4
ENSG00000107187	LIM homeobox 3	LHX3	V$LHX3A_01,V$LHX3_01,V$LHX3b_01	3.498989898989899	2.238514173998045	1.564962343379008	0.8091666666666667	2.8755578888848616E-6
ENSG00000107485	GATA binding protein 3	GATA3	V$GATA3_07,V$TEAD4GATA3_01	0.12727272727272726	0.05446166736489317	2.5316666666666663	0.90525	0.040703548035916796
ENSG00000108511	homeobox B6	HOXB6	V$HOXB6_01	0.5575757575757576	0.21784666945957268	2.5594871794871796	0.864	4.695225351529183E-6
ENSG00000108813	distal-less homeobox 4	DLX4	V$DLX4_02,V$DLX7_01	0.7757575757575758	0.39798910766652706	2.11595785440613	0.9589000000000001	1.2252171670600653E-4
ENSG00000111087	GLI family zinc finger 1	GLI1	V$GLI1_Q2,V$GLI1_Q3,V$GLI_Q3	3.240404040404041	2.544337383047061	1.991798252777133	0.916	0.02779369719474589
ENSG00000111424	vitamin D (1,25- dihydroxyvitamin D3) receptor	VDR	V$DR3_Q4,V$VDRRXRA_01,V$VDR_04,V$VDR_Q3	6.887878787878789	5.8734813573523255	3.040085028057264	0.795875	0.034156905209713644
ENSG00000111783	regulatory factor X, 4 (influences HLA class II expression)	RFX4	V$RFX4_05	0.43636363636363634	0.2764976958525346	1.578181818181818	0.7907	0.01989916887906916
ENSG00000112033	peroxisome proliferator-activated receptor delta	PPARD	V$PPARDR1_Q2	0.16969696969696968	0.0837871805613741	2.025333333333333	0.8801	0.034981651219927405
ENSG00000113722	caudal type homeobox 1	CDX1	V$CDX1_01,V$CDX1_03,V$CDX1_Q4,V$CDX1_Q5,V$CDX_Q4,V$CDX_Q5	1.3171717171717172	0.9377181957827121	1.5375246766933708	0.93955	0.009722009105820925
ENSG00000114853	zinc finger and BTB domain containing 47	ZBTB47	V$ZNF651_01	0.16969696969696968	0.06702974444909929	2.5316666666666663	0.8683	0.010492224489266328
ENSG00000115844	distal-less homeobox 2	DLX2	V$DLX2_01,V$DLX2_03,V$ERFDLX2_01,V$ETV2DLX2_01,V$ETV5DLX2_01,V$FLI1DLX2_01,V$GCM2DLX2_01,V$POU2F1DLX2_01,V$TEAD4DLX2_01	3.757575757575758	3.3081971791649214	1.6177145777996722	0.8101888888888887	0.020297086105523374
ENSG00000117010	zinc finger protein 684	ZNF684	V$ZNF684_02	0.6060606060606061	0.3770423125261835	1.6074074074074076	0.7475	0.005480139325395199
ENSG00000118513	v-myb myeloblastosis viral oncogene homolog (avian)	MYB	V$MYB_10	0.15757575757575756	0.06702974444909929	2.350833333333333	0.9645	0.01973421057567755
ENSG00000119614	visual system homeobox 2	VSX2	V$CHX10_01,V$VSX2_01	1.4909090909090907	1.0661918726434856	1.7347039842873175	0.8567	0.0031588002527386193
ENSG00000119725	zinc finger protein 410	ZNF410	V$ZNF410_01	0.5212121212121212	0.24717218265605362	2.1087005649717514	0.7356	2.1329876137942674E-4
ENSG00000120068	homeobox B8	HOXB8	V$HOXB8_01,V$PBX_Q3	2.5272727272727273	1.8810222036028488	1.6371216981132075	0.8313999999999999	0.0010737625350317479
ENSG00000120093	homeobox B3	HOXB3	V$HOXB3_01,V$HOXB3_03	1.6242424242424243	1.0180142438206954	1.8659903381642513	0.905	5.152670272672331E-6
ENSG00000120094	homeobox B1	HOXB1	V$PBX_Q3	0.4121212121212121	0.20946795140343527	1.9674666666666667	0.8982	0.00213646914377283
ENSG00000120149	msh homeobox 2	MSX2	V$MSX2_01,V$MSX2_04,V$MSX2_Q6	4.197979797979798	3.671274961597542	1.77946841532186	0.8770666666666666	0.009328599158818026
ENSG00000120690	E74-like factor 1 (ets domain transcription factor)	ELF1	V$CEBPGELF1_01,V$ELF1_08,V$ELF1_09,V$ELF1_Q4,V$ELF1_Q6,V$ETS_Q4,V$ETS_Q6,V$GCM1ELF1_02,V$MYBL1ELF1_01	9.663299663299664	8.61146022436345	2.3993366353115904	0.8000333333333333	0.015768078342716624
ENSG00000120784	ZFP30 zinc finger protein	ZFP30	V$ZFP30_01,V$ZFP30_02	0.49696969696969695	0.3477167993297025	2.979594202898551	0.85815	0.01672879052965558
ENSG00000120837	nuclear transcription factor Y, beta	NFYB	V$ALPHACP1_01,V$NFYB_01,V$NFY_01,V$NFY_C,V$NFY_Q3,V$NFY_Q6,V$NFY_Q6_01	1.432034632034632	1.1694296486923215	1.5859262669346372	0.861557142857143	0.023520585225248556
ENSG00000121068	T-box 2	TBX2	V$TBX2_03,V$TBX2_Q2	0.3151515151515151	0.21156263091746963	2.977722222222222	0.85815	0.040601240503296394
ENSG00000121406	zinc finger protein 549	ZNF549	V$ZNF549_01,V$ZNF549_02,V$ZNF549_03,V$ZNF549_04	1.218181818181818	0.9625052366987851	1.6260842122025014	0.747325	0.016727391761561926
ENSG00000121454	LIM homeobox 4	LHX4	V$LHX4_01	0.6424242424242425	0.34352744030163385	1.8700813008130082	0.8434	3.7384063160845966E-4
ENSG00000122034	general transcription factor IIIA	GTF3A	V$TFIIIA_03,V$TFIIIA_05	1.903030303030303	1.4034352744030163	1.6464122533748702	0.7858499999999999	0.009577920619121227
ENSG00000123268	activating transcription factor 1	ATF1	V$ATF1_Q6	0.08484848484848484	0.025136154168412233	3.375555555555555	0.9776	0.028065144193030567
ENSG00000123364	homeobox C13	HOXC13	V$HOXA913_Q4,V$HOXC13_03,V$HOXC13_Q2	1.490909090909091	1.0654936461388074	1.5382444247961489	0.9237000000000001	0.0031278464860718404
ENSG00000123388	homeobox C11	HOXC11	V$HOXA913_Q4,V$HOXC11_03,V$HOXC11_04	0.9858585858585859	0.6339896662477308	1.626544230064032	0.9251333333333333	0.004701231440907653
ENSG00000123407	homeobox C12	HOXC12	V$HOXC12_03,V$HOXC12_04	0.3575757575757576	0.14872224549643903	2.3534796747967484	0.89165	0.005629167157308344
ENSG00000123576	ESX homeobox 1	ESX1	V$ESX1_01,V$ESX1_03	1.0	0.49853372434017595	2.0851408589440505	0.9034500000000001	4.497992409727395E-5
ENSG00000123685	basic leucine zipper transcription factor, ATF-like 3	BATF3	V$BATF3_02	0.23030303030303031	0.12987012987012986	1.7733333333333337	0.8008	0.037291221301989946
ENSG00000124459	zinc finger protein 45	ZNF45	V$ZNF45_04	0.20606060606060606	0.0754084625052367	2.7325925925925927	0.9695	0.0029806738225872298
ENSG00000124664	SAM pointed domain containing ets transcription factor	SPDEF	V$ETV2SPDEF_01,V$GCM1SPDEF_01,V$SPDEF_05	5.313131313131314	4.654377880184333	2.6918798253798144	0.7653666666666666	0.025154110562282127
ENSG00000124766	SRY (sex determining region Y)-box 4	SOX4	V$SOX4_01	0.24242424242424243	0.10892333472978634	2.2256410256410257	0.9713	0.006561512237905127
ENSG00000124782	ras responsive element binding protein 1	RREB1	V$RREB1_01,V$RREB1_04,V$RREB1_05,V$RREB1_06,V$RREB1_Q5	3.2048484848484846	2.6753246753246755	1.5324871392391253	0.7933199999999999	0.025287067345353565
ENSG00000124827	glial cells missing homolog 2 (Drosophila)	GCM2	V$GCM2DLX2_01,V$GCM2DLX3_01,V$GCM2E2F8_01,V$GCM2ELK1_01,V$GCM2EOMES_01,V$GCM2FIGLA_01,V$GCM2FOXI1_01,V$GCM2HES7_01,V$GCM2MAX_01,V$GCM2TBX21_02,V$GCM2_01,V$GCMB_Q2,V$GCM_Q4	6.484848484848484	5.612129805678194	1.8840763795092905	0.7965153846153847	0.02053028201733435
ENSG00000125398	SRY (sex determining region Y)-box 9	SOX9	V$SOX9_04,V$SOX9_B1,V$SOX9_Q4	0.5818181818181819	0.397989107666527	4.813320250350635	0.8574333333333334	0.015434912334543296
ENSG00000125740	FBJ murine osteosarcoma viral oncogene homolog B	FOSB	V$AP1_Q4_01,V$FOSBJUND_01,V$FOSB_01,V$FOSB_02,V$JUNBFOSB_01,V$JUNFOSB_01	1.2747474747474747	1.0661918726434856	3.7550467838615074	0.9400499999999999	0.01189341566314557
ENSG00000125820	NK2 homeobox 2	NKX2-2	V$NKX22_01	0.048484848484848485	0.008378718056137411	5.786666666666667	0.9822	0.041326043673973085
ENSG00000125952	MYC associated factor X	MAX	V$ERFMAX_01,V$FLI1MAX_01,V$GCM1MAX_03,V$GCM2MAX_01,V$MYCMAX_B,V$TFAP2CMAX_02	1.1454545454545455	0.9426057813154586	2.4059743741311026	0.8038500000000001	0.035373188611503036
ENSG00000126746	zinc finger protein 384	ZNF384	V$CIZ_03	0.10909090909090909	0.04608294930875576	2.367272727272727	0.8049	0.048001607158843496
ENSG00000126804	zinc finger and BTB domain containing 1	ZBTB1	V$ZBTB1_01	0.23030303030303031	0.10892333472978634	2.1143589743589746	0.7317	0.011460021402279339
ENSG00000127081	zinc finger protein 484	ZNF484	V$ZNF484_02,V$ZNF484_03	2.090909090909091	1.5354000837871806	1.551092626533202	0.7368	0.009781270846545146
ENSG00000128645	homeobox D1	HOXD1	V$HOXD1_01	0.6181818181818182	0.2764976958525346	2.2357575757575754	0.8915	1.9940770141578273E-5
ENSG00000128652	homeobox D3	HOXD3	V$HOXD3_01	1.6	0.9132802681189778	1.7519266055045872	0.8423	4.952478293193496E-7
ENSG00000128710	homeobox D10	HOXD10	V$HOXA913_Q4,V$HOXD10_01,V$HOXD10_Q2,V$HOXD10_Q6	1.9060606060606058	1.330121491411814	1.511207651668671	0.920675	7.012591618447117E-4
ENSG00000128713	homeobox D11	HOXD11	V$HOXD11_03,V$HOXD11_04	1.4727272727272727	1.1604524507750313	1.8752052052052053	0.8847499999999999	0.01276084588859049
ENSG00000128714	homeobox D13	HOXD13	V$HOXA913_Q4,V$HOXD13_01,V$HOXD13_03,V$HOXD13_Q6	1.4606060606060607	1.0557184750733137	1.5242932889631622	0.9373500000000001	0.002218383956677817
ENSG00000129514	forkhead box A1	FOXA1	V$FOXA1_02,V$FOXA1_08,V$HNF3A_01,V$HNF3A_02	0.4484848484848485	0.2754503560955174	1.754604967948718	0.92095	0.02331046766548917
ENSG00000130182	zinc finger and SCAN domain containing 10	ZSCAN10	V$ZFP206_04,V$ZFP206_05	0.8242424242424242	0.5823209049015501	2.1353013530135296	0.80995	0.022930117722849176
ENSG00000130522	jun D proto-oncogene	JUND	V$AP1_Q4_01,V$FOSBJUND_01,V$JUNDFOS_01,V$JUNDFRA1_01,V$JUNDFRA2_01,V$JUND_04,V$JUND_06,V$JUND_08	0.9515151515151515	0.7865521575198996	5.899832444850608	0.9446125	0.011652570978938688
ENSG00000130675	motor neuron and pancreas homeobox 1	MNX1	V$HB9_01,V$MNX1_02	1.0	0.5069124423963134	2.05716550412175	0.89185	2.0396063735260164E-6
ENSG00000130803	zinc finger protein 317	ZNF317	V$ZNF317_01,V$ZNF317_03	0.1575757575757576	0.0795978215333054	3.340098039215686	0.78965	0.037274326404619376
ENSG00000131115	zinc finger protein 227	ZNF227	V$ZNF227_02,V$ZNF227_05	0.7272727272727273	0.5299539170506912	1.7964435146443514	0.8426499999999999	0.023184611218530438
ENSG00000131668	BARX homeobox 1	BARX1	V$BARX1_01,V$BARX1_03,V$BARX1_04	2.7676767676767677	2.3195084485407067	2.073498857880105	0.8765999999999999	0.005527029555262207
ENSG00000131759	retinoic acid receptor, alpha	RARA	V$NR1B1_Q6,V$T3R_Q6	1.4424242424242424	1.2128194386258901	1.7679799037052542	0.956	0.027297913847435663
ENSG00000134438	retina and anterior neural fold homeobox	RAX	V$RAX_01,V$RAX_03	1.0666666666666667	0.6011730205278593	1.820276220145379	0.9194500000000001	3.499123441311835E-5
ENSG00000135100	HNF1 homeobox A	HNF1A	V$HNF1A_01,V$HNF1A_03,V$HNF1A_04,V$HNF1A_Q4,V$HNF1_01,V$HNF1_C,V$HNF1_Q6	2.322077922077922	1.862469327907116	2.2546002758328223	0.7899999999999999	0.016578554165571847
ENSG00000135111	T-box 3	TBX3	V$HOXB13TBX3_01,V$HOXB2TBX3_01,V$TBX3_01,V$TBX3_05	0.22727272727272727	0.1330121491411814	2.8855931186868684	0.887625	0.04195865361398138
ENSG00000135638	empty spiracles homeobox 1	EMX1	V$EMX1_01,V$EMX1_02,V$EMX1_03,V$EMX1_04	2.103030303030303	1.467322999581064	1.693156003536592	0.8634249999999999	0.003356913220805464
ENSG00000135903	paired box 3	PAX3	V$PAX3_01,V$PAX3_02	1.4303030303030302	1.11646418098031	7.861491228070175	0.8314999999999999	0.0038481698238742286
ENSG00000136535	T-box, brain, 1	TBR1	V$TBR1_01	0.6181818181818182	0.41055718475073316	1.5057142857142856	0.8086	0.01258882568989567
ENSG00000136944	LIM homeobox transcription factor 1, beta	LMX1B	V$LMX1B_01,V$LMX1B_03	2.0606060606060606	1.0955173858399665	2.0500004154721845	0.8814	2.644764585588297E-6
ENSG00000136997	v-myc myelocytomatosis viral oncogene homolog (avian)	MYC	V$CMYC_01,V$CMYC_02,V$MYCMAX_B	0.24646464646464647	0.1466275659824047	4.2702854764877225	0.9259	0.03213282348765649
ENSG00000137090	doublesex and mab-3 related transcription factor 1	DMRT1	V$DMRT1_01	0.09696969696969697	0.03770423125261835	2.571851851851852	0.8723	0.04668183534406694
ENSG00000137270	glial cells missing homolog 1 (Drosophila)	GCM1	V$GCM1CEBPB_01,V$GCM1ELF1_02,V$GCM1ELK1_01,V$GCM1ERG_01,V$GCM1ETV1_01,V$GCM1ETV7_01,V$GCM1FIGLA_01,V$GCM1FOXI1_01,V$GCM1FOXO1_01,V$GCM1HOXA2_01,V$GCM1MAX_03,V$GCM1NHLH1_01,V$GCM1PITX1_02,V$GCM1SPDEF_01,V$GCM1_05,V$GCM1_06,V$GCMA_01,V$GCMA_Q4,V$GCM_Q4	4.2207336523126004	3.586752805768087	2.30165202868564	0.8061842105263157	0.02059250421993657
ENSG00000138380	amyotrophic lateral sclerosis 2 (juvenile) chromosome region, candidate 8	ALS2CR8	V$CARF_01	0.15757575757575756	0.06284038542103058	2.5075555555555553	0.8792	0.014159352899295666
