ID	FDR	Hit names	Hits	Master molecule name	Maximal radius	Ranks sum	Reachable total	Reached from set	Score	Z-Score	Average Intensity	Description	Ensembl ID	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	UniProt ID	abs_zscore	sd_mcf10a	zscore
MO000030859	0.019	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	JNK2(h)	9.58	173	80198	25	0.5706973	1.8453194	25.2930196772052	mitogen-activated protein kinase 9	ENSG00000050748	MAPK9	5601	10.14633045	18.295283	819	19.895377	1472	18.585369	1111	19.911538	1127	1023.105731	0.082086267	-1.241423929	0.157949384	0.048235233	-1.975290129	9.834310831	15.77759	694	20.654114	833	15.155543	909	21.104529	1412	9.96533176	10.17793985	10.00779312	10.15383302	9.7959196	9.9697139	9.79101229	10.01275665	NM_001135044,NM_001308244,NM_002752,NM_139068,NM_139069,NM_139070	P45984-2	2.959376056	0.105434258	-2.959376056
MO000030861	0.026	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","Miz-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000027350","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	MKP-5(h)	8.974999	180	86300	26	0.5410232	1.892253	NaN	dual specificity phosphatase 10	ENSG00000143507	DUSP10	11221	10.95388059	90.926664	2627	20.399624	937	87.821763	3389	18.641317	707	1260.674639	0.004021589	-3.688632452	0.596264635	0.001587803	-3.158138063	9.070881434	26.827235	709	8.711	238	23.466969	895	7.725404	341	10.99578294	9.73357748	10.99572959	9.69858575	9.75101689	8.95892911	9.71524628	8.88255928	NM_007207,NR_111939,NR_111940		2.548179512	0.738958596	-2.548179512
MO000030900	0.025	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	MEKK2(h)	9.325	290	83986	25	0.4970243	1.6928822	1.2990773985240511	mitogen-activated protein kinase kinase kinase 2	ENSG00000169967	MAP3K2	10746	10.64819311	10.307378	1250	9.467596	1857	10.87984	1703	10.172263	1564	1286.875984	3.42E-5	-1.656292784	0.163388701	8.37E-6	-4.455373693	9.920255983	8.439884	991	5.741636	635	7.954104	1230	6.641903	1186	10.45082429	10.50087259	10.49882503	10.56113002	10.21697763	9.87982852	10.16691183	9.99555373	NM_006609	Q9Y2U5	16.11241609	0.045178645	-16.11241609
MO000030998	0.009	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","Miz-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000027350","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	JNK1alpha1(h)	9.9	99	76503	26	0.5218063	2.3589447	24.878764667950193	mitogen-activated protein kinase 8	ENSG00000107643	MAPK8	5599	8.70993269	4.872414	330	3.475234	380	6.646133	580	4.355168	370	461.269615	0.372727283	1.203796346	0.250564544	0.285541379	1.067953741	8.976687019	6.211877	396	6.967811	425	4.773946	414	9.296207	919	8.71634634	8.55622329	8.97760584	8.72826151	8.83517727	8.91899786	8.64383427	9.177832	NM_001278547,NM_001278548,NM_001323302,NM_001323320,NM_001323321,NM_001323322,NM_001323323,NM_001323324,NM_001323325,NM_001323326,NM_001323327,NM_001323328,NM_001323329,NM_001323330,NM_001323331,NM_139046,NM_139049,NR_136583,NR_136584,NR_136585	P45983-3	1.53294663	0.174014101	1.53294663
MO000031000	0.005	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	JNK2alpha-2(h)	9.049999	77	61786	23	0.5097798	2.6363378	25.2930196772052	mitogen-activated protein kinase 9	ENSG00000050748	MAPK9	5601	10.14633045	18.295283	819	19.895377	1472	18.585369	1111	19.911538	1127	1023.105731	0.082086267	-1.241423929	0.157949384	0.048235233	-1.975290129	9.834310831	15.77759	694	20.654114	833	15.155543	909	21.104529	1412	9.96533176	10.17793985	10.00779312	10.15383302	9.7959196	9.9697139	9.79101229	10.01275665	NM_001135044,NM_001308244,NM_002752,NM_139068,NM_139069,NM_139070	P45984-2	2.959376056	0.105434258	-2.959376056
MO000031935	0.022	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	B-Raf(h)	7.8250003	241	89132	25	0.5575582	1.6974719	9.7570357868696	B-Raf proto-oncogene,serine/threonine kinase	ENSG00000157764	BRAF	673	7.290987787	4.009991	132	3.041291	162	4.589999	195	3.154766	132	183.8842928	0.06362789	1.346664271	0.204730366	0.03596304	2.097345074	7.722216278	6.948166	222	4.998894	150	6.423476	270	4.691453	228	7.39768079	7.29180005	7.50655158	7.31912852	7.79811997	7.4909092	7.72919646	7.44341041	NM_004333	P15056	4.4791326	0.096275	4.4791326
MO000032335	0.014	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	RSK1(h)	8.19	183	90921	25	0.64502996	1.7724947	NaN	ribosomal protein S6 kinase A1	ENSG00000117676	RPS6KA1	6195	7.836559659	5.32239	190	4.536252	262	5.093758	235	4.806126	218	355.203424	9.73E-7	2.108420204	0.206096574	1.77E-7	5.221641494	8.912368938	9.34429	323	15.704295	511	9.617859	437	14.252386	749	8.09060191	8.07687665	8.05948348	8.11790992	8.47998992	8.89423562	8.50250297	8.8148604	NM_001006665,NM_001330441,NM_002953		43.61080169	0.024668413	43.61080169
MO000032560	0.009	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	SITPEC(h)	7.62	240	42220	22	0.369083	2.3461862	1.7436034021956677	ECSIT signalling integrator	ENSG00000130159	ECSIT	51295	7.780392962	13.235491	238	6.958564	185	12.759635	293	7.518791	144	307.107613	0.002801847	1.79549069	0.257890906	0.001059736	3.274168074	8.623378923	21.169344	371	18.317341	296	21.315593	498	17.928451	476	8.17736452	7.71529844	8.13841563	7.70836013	8.52499372	8.35174929	8.54194907	8.35035815	NM_001142464,NM_001142465,NM_001243204,NM_016581	Q9BQ95	3.266890098	0.258039278	3.266890098
MO000032573	0.023	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	Rac2(h)	7.98	406	45512	22	0.32281476	1.8179793	NaN	ras-related C3 botulinum toxin substrate 2 (rho family,small GTP binding protein Rac2)	ENSG00000128340	RAC2	5880	10.26657829	75.989983	1281	41.895626	1143	72.961227	1588	38.704845	827	1757.325176	3.65634E-4	1.853477213	0.230271091	1.10622E-4	3.866027538	11.15660656	136.532959	2229	108.694862	1669	132.730713	2852	110.221474	2736	10.6408888	10.27451476	10.6071267	10.21051087	11.09298817	10.8586835	11.0663252	10.87383489	NM_002872		4.005013324	0.222228542	4.005013324
MO000032614	0.02	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	MEKK3(h)	8.974999	116	90072	25	0.5708254	2.0607383	NaN	mitogen-activated protein kinase kinase kinase 3	ENSG00000198909	MAP3K3	4215	9.17535541	10.700817	576	4.197142	366	10.986821	762	7.871077	536	593.5893567	0.837604749	1.053852008	0.27123382	0.780250349	0.278992802	9.250313868	9.798718	505	11.497568	561	8.863849	601	11.131377	874	9.33830417	8.6956008	9.36013938	9.19076267	9.19134173	9.30518119	9.10588077	9.27614625	NM_001330431,NM_002401,NM_203351		0.242053678	0.309677004	0.242053678
MO000032668	0.0	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	GCK(h)	9.764999	142	53166	24	0.41627592	2.641763	NaN	mitogen-activated protein kinase kinase kinase kinase 2	ENSG00000168067	MAP4K2	5871	6.634346777	3.15609	106	1.5649	85	2.890147	125	1.666159	72	140.8290679	0.01257489	1.839024591	0.317869248	0.005690507	2.76510162	7.510290328	3.470199	113	6.435427	197	3.409598	146	6.363943	315	7.02125095	6.60199342	6.9498974	6.65528004	7.04066793	7.53484344	7.02491247	7.5298268	NM_001307990,NM_004579		4.185902257	0.209260393	4.185902257
MO000032711	0.024	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	DUSP7-isoform1(h)	7.75	268	91648	25	0.5637281	1.6248825	NaN	dual specificity phosphatase 7	ENSG00000164086	DUSP7	1849	10.27546982	19.761169	713	32.628845	1904	21.017984	979	30.731136	1405	952.9386966	0.024561169	-1.859784271	0.356780721	0.012109995	-2.508922795	9.38033093	11.148949	390	22.497492	740	10.363035	477	23.028717	1223	9.76297091	10.33641477	9.8158729	10.27628843	9.25087819	9.78453747	9.19551818	9.80611228	NM_001947		2.981460588	0.300235024	-2.981460588
MO000033272	0.008	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	SGK-1(h)	9.400001	43	84183	25	0.5725489	2.4549785	NaN	serum/glucocorticoid regulated kinase 1	ENSG00000118515	SGK1	6446	11.20649445	14.330598	509	105.099102	4728	14.119986	648	110.83005	3798	1375.605831	9.4E-5	-6.090065692	0.618561047	2.51E-5	-4.213743823	8.600148467	9.097946	313	11.508512	370	11.55796	396	13.03885	535	9.4602411	11.2144081	9.44916588	11.23515239	9.0611256	9.20362517	9.03146428	9.12254116	NM_001143676,NM_001143677,NM_001143678,NM_001291995,NM_005627		2.55024223	1.021999382	-2.55024223
MO000033360	0.049	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	Rock-1(h)	9.764999	387	58294	25	0.40723485	1.6503774	26.623311994149287	Rho associated coiled-coil containing protein kinase 1	ENSG00000067900	ROCK1	6093	11.16661938	24.815426	1840	21.9139	2629	26.26531	2514	22.826366	2146	1903.22775	8.87E-12	-1.52452918	0.084983825	8.15E-13	-7.158583009	10.55816102	16.914656	1215	19.86072	1342	17.096966	1617	19.598269	2141	11.01881824	11.03435708	11.06935893	11.06651919	10.63405411	10.73857501	10.64207224	10.73016452	NM_005406	Q13464	24.60419624	0.024729861	-24.60419624
MO000033485	0.041	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","Miz-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000027350","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	JNK1beta1(h)	9.9	277	76268	26	0.4609527	1.7698023	24.878764667950193	mitogen-activated protein kinase 8	ENSG00000107643	MAPK8	5599	8.70993269	4.872414	330	3.475234	380	6.646133	580	4.355168	370	461.269615	0.372727283	1.203796346	0.250564544	0.285541379	1.067953741	8.976687019	6.211877	396	6.967811	425	4.773946	414	9.296207	919	8.71634634	8.55622329	8.97760584	8.72826151	8.83517727	8.91899786	8.64383427	9.177832	NM_001278547,NM_001278548,NM_001323302,NM_001323320,NM_001323321,NM_001323322,NM_001323323,NM_001323324,NM_001323325,NM_001323326,NM_001323327,NM_001323328,NM_001323329,NM_001323330,NM_001323331,NM_139046,NM_139049,NR_136583,NR_136584,NR_136585	P45983-3	1.53294663	0.174014101	1.53294663
MO000034271	0.023	["E2A(h)","E47(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024773","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	Cul-2(h)	9.675	301	25852	20	0.3295241	2.198216	74.37042375962744	cullin 2	ENSG00000108094	CUL2	8453	9.714209694	12.413336	607	13.606767	1036	13.612241	830	14.098989	873	1055.411347	0.002795313	1.512640938	0.182317543	0.001057038	3.274888201	10.31157072	19.288164	883	30.378313	1307	21.190536	1275	25.648615	1847	9.72807092	9.88708035	9.77446669	9.94409698	10.00468357	10.37414165	10.08318839	10.25628083	NM_001198777,NM_001198778,NM_001198779,NM_001324375,NM_001324376,NM_003591	Q13617	6.003426459	0.099503347	6.003426459
MO000035080	0.044	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	CnAbeta(h)	9.725	233	80415	25	0.5450377	1.7396716	69.4531025629592	protein phosphatase 3 catalytic subunit beta	ENSG00000107758	PPP3CB	5532	10.16908037	22.287644	814	24.195103	1443	25.129771	1235	23.908695	1115	1135.449632	0.800735037	-1.028342638	0.119343425	0.735470756	-0.337857261	10.12873354	26.621548	972	26.295226	852	27.858849	1280	30.737052	1619	10.0278208	10.22529635	10.16398656	10.20934125	10.1434241	10.05588755	10.14292306	10.19553142	NM_001142353,NM_001142354,NM_001289968,NM_001289969,NM_021132	P16298	0.449786246	0.089702232	-0.449786246
MO000035082	0.043	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	CnAgamma(h)	9.725	236	80420	25	0.5450333	1.7373402	23.857040330381842	protein phosphatase 3 catalytic subunit gamma	ENSG00000120910	PPP3CC	5533	7.852976118	6.659679	175	6.894022	293	6.162745	209	7.373934	242	199.790484	0.013687095	-1.372928238	0.167240784	0.006254742	-2.734119083	7.395614749	4.879191	124	6.537153	157	5.927139	194	5.995333	230	7.6804738	7.82814737	7.61690819	7.86833754	7.37735717	7.58213852	7.50837275	7.50564377	NM_001243974,NM_001243975,NM_005605	P48454-2	3.835899234	0.119231852	-3.835899234
MO000035083	0.044	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	CnAalpha(h)	9.725	231	80457	25	0.5450353	1.7491834	284.9143916591871	protein phosphatase 3 catalytic subunit alpha	ENSG00000138814	PPP3CA	5530	10.92366051	33.815781	1745	29.061533	2430	36.601421	2441	17.993875	1168	1852.602175	0.574837165	-1.102015456	0.201339017	0.486389941	-0.696062099	10.78361709	28.401534	1424	32.297659	1522	29.908682	1964	32.927335	2486	10.9614743	10.95441694	11.03254965	10.54167607	10.75326057	10.83316767	10.79174058	10.84470811	NM_000944,NM_001130691,NM_001130692	Q08209-2	0.626947313	0.223373507	-0.626947313
