ID	Gene description	Gene symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value
ENSG00000019549	snail homolog 2 (Drosophila)	SNAI2	V$SLUG_02,V$SLUG_04,V$SLUG_05,V$SLUG_06,V$SLUG_07,V$SLUG_Q6,V$SLUG_Q6_01,V$SLUG_Q6_02,V$SNAI2_01	1.26347866854196	0.9626955475330927	1.3994654400521833	0.8952000000000001	0.0033327033038908966
ENSG00000020256	ZFP64 zinc finger protein	ZFP64	V$ZFP64_04,V$ZFP64_05,V$ZFP64_06,V$ZFP64_07	5.65928270042194	4.807460890493382	1.6492509566470988	0.705	9.228132394729817E-4
ENSG00000020633	runt-related transcription factor 3	RUNX3	V$AML2_02,V$AML2_03,V$AML2_Q3,V$AML2_Q3_01,V$AML2_Q4,V$AML_Q4,V$AML_Q6,V$PEBP_Q6,V$RUNX3_02	4.671823722456633	4.183045861746223	2.176552236140816	0.9139222222222223	0.025647769095198277
ENSG00000025156	heat shock transcription factor 2	HSF2	V$HSF2_01,V$HSF2_05,V$HSF2_06,V$HSF2_07,V$HSF2_08,V$HSF2_Q6	0.48874824191279886	0.3389490573606097	1.655107346842876	0.8748166666666667	0.027040693022547288
ENSG00000025434	nuclear receptor subfamily 1, group H, member 3	NR1H3	V$DR4_Q2,V$LXRA_02,V$LXRDR4_Q3,V$LXR_Q3,V$LXR_Q6	1.64873417721519	1.4055354993983151	1.3065464298830247	0.78244	0.05302899641750418
ENSG00000028277	POU class 2 homeobox 2	POU2F2	V$OCT2_01,V$OCT2_04,V$OCT_C,V$POU2F2_02,V$POU2F2_03,V$POU2F2_06,V$POU2F2_09,V$POU2F2_12,V$POU2F2_14,V$POU2F2_16,V$POU2F2_17	0.4152282316839278	0.3150639973744666	2.1772768843505705	0.8875	0.044434751137976236
ENSG00000030419	IKAROS family zinc finger 2 (Helios)	IKZF2	V$HELIOSA_01,V$HELIOS_02	8.235759493670887	7.23826714801444	3.8538261652520065	0.90765	0.0013573546274980707
ENSG00000037965	homeobox C8	HOXC8	V$HOXC8_01,V$HOXC8_04	0.10021097046413502	0.04813477737665463	2.1330168776371305	0.98	0.05373230434698299
ENSG00000043355	Zic family member 2	ZIC2	V$GLI_Q3,V$ZIC2_01	6.898734177215189	5.445246690734056	1.3275767949368604	0.85095	1.9883240331502623E-4
ENSG00000049768	forkhead box P3	FOXP3	V$FOXP3_01	0.5274261603375527	0.40312876052948254	1.3083317589268846	0.9433	0.051120964031095055
ENSG00000052850	ALX homeobox 4	ALX4	V$ALX4EOMES_01,V$ALX4TBX21_01,V$TEAD4ALX4_01	2.4841772151898733	2.0417168070597675	1.2145869570730237	0.7172333333333333	0.00596353552119101
ENSG00000057657	PR domain containing 1, with ZNF domain	PRDM1	V$BLIMP1_02,V$BLIMP1_08,V$BLIMP1_10,V$BLIMP1_Q4,V$BLIMP1_Q6,V$BLIMP1_Q6_01,V$PRDM1_02,V$PRDM1_03,V$PRDM1_05,V$PRDM1_06,V$PRDM1_07,V$PRDM1_08,V$PRDM1_09	1.951071080817916	1.734240488753124	1.8270519430347585	0.8577615384615386	0.03807882788082279
ENSG00000059728	MAX dimerization protein 1	MXD1	V$EBOX_Q6_01	7.790084388185654	7.10589651022864	1.0962845260935272	0.8477	0.009679009955278348
ENSG00000062370	zinc finger protein 112	ZNF112	V$ZNF228_03	3.649789029535865	3.1829121540312877	1.14668230001675	0.7543	0.009470575893157383
ENSG00000063515	goosecoid homeobox 2	GSC2	V$POU2F1GSC2_01	2.2943037974683547	1.9494584837545126	1.176892873886545	0.7757	0.014278842158040858
ENSG00000064195	distal-less homeobox 3	DLX3	V$DLX3_07,V$DLX3_10,V$GCM2DLX3_01,V$MEIS1DLX3_01,V$MGADLX3_01,V$TEAD4DLX3_01,V$TFAP4DLX3_01	1.535563592525618	1.321987278665979	2.402349314124215	0.8594	0.024560841751694516
ENSG00000064703	DEAD (Asp-Glu-Ala-Asp) box polypeptide 20	DDX20	V$GEMIN3_01	41.97257383966245	36.1612515042118	1.16070578571579	0.7764	1.1859816651084437E-18
ENSG00000064835	POU class 1 homeobox 1	POU1F1	V$PIT1_01,V$PIT1_Q6,V$PIT1_Q6_01,V$POU1F1_03,V$POU1F1_04,V$POU1F1_05,V$POU1F1_06,V$POU1F1_07,V$POU1F1_08,V$POU1F1_09,V$POU1F1_10,V$POU1F1_Q6	0.771360759493671	0.585138387484958	1.4179013124336963	0.8129249999999999	0.028933128280353368
ENSG00000065029	zinc finger protein 76	ZNF76	V$ZNF76_01,V$ZNF76_03,V$ZNF76_04	10.202180028129396	9.217809867629363	1.1675295130316699	0.6960666666666667	0.023454242387911776
ENSG00000065978	Y box binding protein 1	YBX1	V$YB1_Q3,V$YB1_Q4	8.676160337552743	8.206979542719615	1.0571678779036122	0.8408	0.06690934321509187
ENSG00000066136	nuclear transcription factor Y, gamma	NFYC	V$NFYC_Q5,V$NFY_C,V$NFY_Q6	0.8104781997187059	0.6578419574809465	1.3562675808720115	0.8622	0.054325612908484255
ENSG00000066336	spleen focus forming virus (SFFV) proviral integration oncogene spi1	SPI1	V$SPI1_03,V$SPI1_08,V$SPI1_11	0.75070323488045	0.5916566385880465	1.2753307357723587	0.8701333333333334	0.04595317660179574
ENSG00000066422	zinc finger and BTB domain containing 11	ZBTB11	V$ZBTB11_01,V$ZBTB11_02,V$ZBTB11_03	4.330168776371308	3.1969514640994787	1.3739580892963599	0.7314666666666666	4.108628913461606E-5
ENSG00000067082	Kruppel-like factor 6	KLF6	V$CPBP_02,V$CPBP_03,V$CPBP_04,V$CPBP_05,V$KLF_Q3	20.2584388185654	16.73285198555957	1.2213286767417126	0.8393200000000001	3.6119491135251986E-7
ENSG00000067646	zinc finger protein, Y-linked	ZFY	V$ZFY_01,V$ZFY_02	0.4852320675105485	0.3158844765342961	4.650992380484207	0.79345	0.001905304285161513
ENSG00000067955	core-binding factor, beta subunit	CBFB	V$AML_Q6,V$PEBP2B_Q6,V$PEBP_Q6	0.4219409282700422	0.30685920577617326	3.553459204424843	0.9378333333333333	0.023814353752651906
ENSG00000068305	myocyte enhancer factor 2A	MEF2A	V$HMEF2_Q6	0.052742616033755275	0.012033694344163659	4.382911392405063	0.8546	0.03262950651791628
ENSG00000068323	transcription factor binding to IGHM enhancer 3	TFE3	V$EBOX_Q6_01,V$TFEA_Q6	5.374472573839662	4.825511432009627	1.1294220009047402	0.83405	0.010016480217665526
ENSG00000069011	paired-like homeodomain 1	PITX1	V$CUX1PITX1_01,V$ETV2PITX1_01,V$GCM1PITX1_02,V$PITX1FIGLA_01,V$PITX1HES7_01,V$PITX1TBX21_01,V$TEAD4PITX1_01	1.3569921639541893	1.0933470861268695	1.4707995253464572	0.7654571428571428	0.018743097521221164
ENSG00000069399	B-cell CLL/lymphoma 3	BCL3	V$BCL3_03	1.25	1.0348977135980746	1.2078488372093024	0.8935	0.03273588147941647
ENSG00000069667	RAR-related orphan receptor A	RORA	V$RORA_07	11.608649789029537	10.565583634175693	1.0987230039502898	0.7888	0.0016910707172392925
ENSG00000070476	ZXD family zinc finger C	ZXDC	V$ZXDL_01,V$ZXDL_02	3.088080168776371	2.677496991576414	1.205845623250021	0.8168	0.014681850799015015
ENSG00000071564	transcription factor 3	TCF3	V$E12_Q6,V$E2A_03,V$E2A_04,V$E2A_Q2,V$E2A_Q6,V$E2A_Q6_01,V$E2A_Q6_02,V$E47_01,V$E47_02,V$EBOX_Q6_01,V$ETV2TCF3_01,V$ETV5TCF3_01,V$FLI1TCF3_01,V$HAND1E47_01,V$HOXB2TCF3_01,V$MATH1_Q2,V$MYOD_Q6_01,V$TAL1ALPHAE47_01,V$TAL1BETAE47_01,V$TEAD4TCF3_01	4.433016877637131	3.873646209386281	1.342345139120118	0.8486600000000001	0.003532461466563993
ENSG00000072736	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3	NFATC3	V$NFATC3_04	0.07383966244725737	0.012033694344163659	6.136075949367087	0.8641	0.0045336321171356156
ENSG00000073282	tumor protein p63	TP63	V$P53DECAMER_Q2,V$P63_02,V$P63_03,V$TP63_02	10.787183544303797	9.222322503008424	1.4260844610450691	0.7958999999999999	0.018059196553282916
ENSG00000073861	T-box 21	TBX21	V$ALX4TBX21_01,V$E2F3TBX21_01,V$GCM1TBX21_02,V$GCM2TBX21_02,V$MYBL1TBX21_01,V$PITX1TBX21_01,V$TBET_02,V$TBET_03,V$TBX21_01,V$TBX21_02,V$TBX21_03,V$TBX21_05	3.9952531645569613	3.689330124348175	1.6486558660620891	0.7700833333333333	0.03671299236401217
ENSG00000074047	GLI family zinc finger 2	GLI2	V$GLI2_01,V$GLI2_03,V$GLI2_05,V$GLI2_06,V$GLI2_07,V$GLI2_Q3,V$GLI2_Q6,V$GLI_Q2,V$GLI_Q3	5.965189873417723	5.130365022061772	1.4277717775945824	0.7783777777777778	0.012357188205518151
ENSG00000074219	TEA domain family member 2	TEAD2	V$TEAD2_01,V$TEAD2_02,V$TEAD2_03	0.620604781997187	0.39911752908142795	1.5827050853022044	0.9060333333333332	0.002359799846452143
ENSG00000075407	zinc finger protein 37A	ZNF37A	V$ZNF37A_01,V$ZNF37A_03,V$ZNF37A_04	8.250703234880449	6.843160850381068	1.2487178190729988	0.8146333333333334	0.008967424707817653
ENSG00000075426	FOS-like antigen 2	FOSL2	V$AP1_Q4_01,V$AP1_Q6_01,V$FOSL2_02,V$FRA2_01,V$FRA2_03,V$FRA2_04,V$FRA2_Q4_01,V$JUNBFRA2_01,V$JUNDFRA2_01,V$JUNFRA2_01	0.5928270042194093	0.3658243080625752	4.775061021112406	0.9260999999999999	6.811919950043087E-4
ENSG00000075891	paired box 2	PAX2	V$PAX2_05,V$PAX2_Q2	0.36919831223628696	0.25872442839951865	1.6570314355124482	0.8358	0.04165059754260119
ENSG00000077092	retinoic acid receptor, beta	RARB	V$DR4_Q2,V$RARB_08,V$T3R_Q6	5.6786216596343175	5.180505415162455	2.4980197739951513	0.8493	0.019148320827342812
ENSG00000077150	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	NFKB2	V$NFKB2_01,V$NFKB2_02,V$NFKB2_04,V$NFKB2_05,V$NFKB_Q6_01,V$RELBP52_01	3.758790436005626	2.940232651423987	1.3432809107171388	0.7998333333333334	0.004018759597901723
ENSG00000078399	homeobox A9	HOXA9	V$MEIS1BHOXA9_02	0.2795358649789029	0.1684717208182912	1.6592450271247738	0.8273	0.018086371359057912
ENSG00000078900	tumor protein p73	TP73	V$P53DECAMER_Q2,V$P73_01,V$P73_02,V$P73_Q6	10.523470464135022	9.083935018050541	1.4206242765627586	0.802775	0.01841210443746209
ENSG00000080298	regulatory factor X, 3 (influences HLA class II expression)	RFX3	V$RFX3ETV7_01,V$RFX3_06,V$RFX3_09,V$RFX3_11,V$RFX3_13	4.70253164556962	4.093862815884476	2.2165898127895955	0.76034	0.023214883678973314
ENSG00000081059	transcription factor 7 (T-cell specific, HMG-box)	TCF7	V$LEF1TCF1_Q4,V$TCF1_Q5_01,V$TCF7RELATED_Q4,V$TCF7_08	0.28481012658227844	0.1865222623345367	1.7006190732936308	0.95285	0.03495012921934144
ENSG00000081386	zinc finger protein 510	ZNF510	V$ZNF510_02	0.5643459915611814	0.37906137184115524	1.488798472975688	0.7585	0.006938122679486626
ENSG00000081665	zinc finger protein 506	ZNF506	V$ZNF506_01	3.138185654008439	2.605294825511432	1.2045414681205602	0.7471	0.0017161885947079738
ENSG00000082641	nuclear factor (erythroid-derived 2)-like 1	NFE2L1	V$MAF_Q4,V$NFE2L1_Q5,V$TCF11MAFG_01	3.3333333333333335	2.9582831929402325	1.2334652524559304	0.8333333333333334	0.027667669654379733
ENSG00000083307	grainyhead-like 2 (Drosophila)	GRHL2	V$GRHL2_01	0.0580168776371308	0.012033694344163659	4.82120253164557	0.9068	0.020208892559600813
ENSG00000083812	zinc finger protein 324	ZNF324	V$ZNF324_02,V$ZNF324_03	8.863396624472575	7.178098676293621	1.242045579847068	0.74465	0.01864467647924194
ENSG00000083814	zinc finger protein 671	ZNF671	V$ZNF671_03	0.3639240506329114	0.24067388688327315	1.5121044303797468	0.7038	0.022174859655415
ENSG00000083817	zinc finger protein 416	ZNF416	V$FLJ20557_02	0.4166666666666667	0.3128760529482551	1.3317307692307694	0.8513	0.06349987347225076
ENSG00000083828	zinc finger protein 586	ZNF586	V$ZNF586_03,V$ZNF586_04,V$ZNF586_05	0.9247538677918424	0.7521058965102285	1.9634603469369791	0.7799	0.032701804179094934
ENSG00000083844	zinc finger protein 264	ZNF264	V$ZNF264_02	0.7120253164556962	0.49338146811071	1.4431537511577648	0.8373	0.004927597789719149
ENSG00000084093	RE1-silencing transcription factor	REST	V$NRSE_B,V$NRSF_01,V$REST_01,V$REST_04,V$REST_05,V$REST_06,V$REST_10,V$REST_15,V$REST_17,V$REST_Q5	4.32753164556962	3.7737665463297225	1.1583578112875497	0.72129	0.012406226502335525
ENSG00000085274	myoneurin	MYNN	V$MYNN_02	0.06856540084388185	0.012033694344163659	5.697784810126581	0.9015	0.007523731332573471
ENSG00000085276	MDS1 and EVI1 complex locus	MECOM	V$EVI1_01,V$EVI1_02,V$EVI1_03,V$EVI1_04,V$EVI1_05,V$EVI_Q6	0.29447960618846697	0.21460088247091857	1.8902854893875463	0.8261	0.06048160359644824
ENSG00000085644	zinc finger protein 213	ZNF213	V$ZNF213_02	9.84704641350211	8.941034897713598	1.1013318397873826	0.7297	0.0028622967987986746
ENSG00000087510	transcription factor AP-2 gamma (activating enhancer binding protein 2 gamma)	TFAP2C	V$AP2GAMMA_01,V$AP2GAMMA_Q4,V$AP2GAMMA_Q5_01,V$AP2_Q3,V$AP2_Q4,V$AP2_Q6,V$AP2_Q6_01,V$TFAP2CDRGX_01,V$TFAP2CE2F8_01,V$TFAP2CELK1_01,V$TFAP2CETV7_01,V$TFAP2CHES7_02,V$TFAP2CHOXB13_01,V$TFAP2C_01,V$TFAP2C_02,V$TFAP2C_03,V$TFAP2C_04,V$TFAP2C_05,V$TFAP2C_06,V$TFAP2C_07	16.38739451476793	14.36401925391095	1.1574505289081203	0.80121	0.0050618369027973795
ENSG00000087903	regulatory factor X, 2 (influences HLA class II expression)	RFX2	V$RFX2_01,V$RFX2_10,V$RFX2_11	1.1093530239099858	0.8604091456077017	1.4059913439660274	0.7485666666666667	0.018040051046361416
ENSG00000088038	CCR4-NOT transcription complex, subunit 3	CNOT3	V$CNOT3_01	16.777426160337555	13.88086642599278	1.208672833917686	0.7947	1.874798162331743E-12
ENSG00000088876	zinc finger protein 343	ZNF343	V$ZNF343_03,V$ZNF343_05	4.158755274261603	3.525872442839952	1.1946331007575215	0.7182	0.002922951311172313
ENSG00000088881	early B-cell factor 4	EBF4	V$EBF4_02	0.10021097046413502	0.048134777376654635	2.081882911392405	0.6935	0.054735436056538016
ENSG00000089116	LIM homeobox 5	LHX5	V$LHX5_03	0.04219409282700422	0.006016847172081829	7.0126582278481004	0.9985	0.030800386704134382
ENSG00000089225	T-box 5	TBX5	V$TBX2RELATED_Q6,V$TBX5CSX_Q5,V$TBX5_04,V$TBX5_Q2	0.2979957805907173	0.1910348977135981	4.278631978841803	0.8686750000000001	0.017110313731297434
ENSG00000090447	transcription factor AP-4 (activating enhancer binding protein 4)	TFAP4	V$AP4_01,V$AP4_03,V$AP4_Q5,V$AP4_Q6,V$AP4_Q6_01,V$AP4_Q6_02,V$TFAP4DLX3_01,V$TFAP4ETV1_01,V$TFAP4ETV4_01,V$TFAP4FLI1_01,V$TFAP4_02,V$TFAP4_03,V$TFAP4_04,V$TFAP4_05,V$TFAP4_06,V$TFAP4_07,V$TFAP4_08,V$TFAP4_09,V$TFAP4_10	4.782644903397735	4.234277028310849	1.236734805555493	0.8485684210526315	0.014779631291403618
ENSG00000091010	POU class 4 homeobox 3	POU4F3	V$BRN3C_01,V$POU4F3_02,V$POU4F3_03,V$POU4F3_04,V$POU4F3_05,V$POU4F3_06,V$POU4F3_07,V$POU4F3_08,V$POU4F3_09,V$POU4F3_10	2.049050632911393	1.6425992779783396	1.333139606971877	0.7847500000000001	0.003049494846661791
ENSG00000091831	estrogen receptor 1	ESR1	V$ERALPHA_01,V$ESR1_03,V$ESR1_09,V$ESR1_10,V$ESR1_11,V$ESR1_12	0.2162447257383966	0.07019655034095466	4.598752385975487	0.80375	1.3998108015012196E-4
ENSG00000092067	CCAAT/enhancer binding protein (C/EBP), epsilon	CEBPE	V$CEBPE_02	0.052742616033755275	0.018050541516245487	2.9219409282700424	0.9294	0.07403155304563436
ENSG00000092607	T-box 15	TBX15	V$TBX15_02,V$TBX15_04	0.39556962025316456	0.3038507821901324	1.3501614735475496	0.7867	0.080566565683967
ENSG00000096654	zinc finger protein 184	ZNF184	V$ZNF184_03,V$ZNF184_04,V$ZNF184_06	4.377637130801687	3.963096670677898	1.2655453851598122	0.8027666666666665	0.02542663868758963
ENSG00000099326	myeloid zinc finger 1	MZF1	V$MZF1_01,V$MZF1_02,V$MZF1_07,V$MZF1_Q5,V$MZF1_Q5_01	5.415611814345992	4.332129963898917	1.3119003230010355	0.9208399999999999	9.80074796655627E-6
ENSG00000100105	POZ (BTB) and AT hook containing zinc finger 1	PATZ1	V$MAZR_01,V$PATZ1_02,V$PATZ1_03	22.92721518987342	17.184115523465703	1.338845726572223	0.7858666666666667	1.0097583694156107E-13
ENSG00000100146	SRY (sex determining region Y)-box 10	SOX10	V$SOX10_06,V$SOX10_08,V$SOX_Q6	0.2707454289732771	0.18652226233453673	1.7502738667388702	0.8747666666666666	0.060309133869631326
ENSG00000100393	E1A binding protein p300	EP300	V$P300_Q5	12.162447257383967	11.395908543922985	1.0672643791854357	0.865	0.01851435283942287
ENSG00000100823	APEX nuclease (multifunctional DNA repair enzyme) 1	APEX1	V$P300_Q5	12.162447257383967	11.395908543922985	1.0672643791854357	0.865	0.01851435283942287
ENSG00000100968	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4	NFATC4	V$NFAT3_Q3_01,V$NFATC4_02,V$NFATC4_04	0.3533755274261603	0.246690734055355	1.8156616268166903	0.8878666666666667	0.03969107126773334
ENSG00000101057	v-myb myeloblastosis viral oncogene homolog (avian)-like 2	MYBL2	V$MYB_Q5_02	2.7531645569620253	2.4308062575210587	1.1326137360571502	0.9846	0.032178499322797025
ENSG00000101076	hepatocyte nuclear factor 4, alpha	HNF4A	V$HNF4_Q6_03	1.139240506329114	0.9025270758122744	1.2622784810126582	1.0	0.01577772967006062
ENSG00000101096	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2	NFATC2	V$NFAT1_Q5,V$NFATC2_02	0.8755274261603375	0.7190132370637786	2.6172063164375867	0.90145	0.033511710339027306
ENSG00000101115	sal-like 4 (Drosophila)	SALL4	V$DRRS_02,V$DRRS_06	11.87236286919831	9.849578820697955	1.3638003851996259	0.85965	0.033206503066123
ENSG00000101190	transcription factor-like 5 (basic helix-loop-helix)	TCFL5	V$TCFL5_02,V$TCFL5_03	19.44620253164557	17.99037304452467	1.0813595216069913	0.76475	7.980515874501628E-4
ENSG00000101191	death inducer-obliterator 1	DIDO1	V$DATF1_01	29.525316455696203	23.243080625752107	1.2702841301932977	0.7949	6.759090157758126E-31
ENSG00000101412	E2F transcription factor 1	E2F1	V$E2F1EOMES_02,V$E2F1NHLH1_01,V$E2F1_09,V$E2F1_11,V$E2F1_Q3_01,V$E2F_Q2	14.978023909985936	13.679302045728036	1.204301602224194	0.7911666666666667	0.005315152558022804
ENSG00000101457	deoxynucleotidyltransferase, terminal, interacting protein 1	DNTTIP1	V$DNTTIP1_01	0.20042194092827004	0.1263537906137184	1.586196503918023	0.8991	0.056018532517458745
ENSG00000102145	GATA binding protein 1 (globin transcription factor 1)	GATA1	V$TAL1GATA1_02	0.14767932489451474	0.036101083032490974	4.090717299578058	0.903	3.989826387876533E-4
ENSG00000102349	Kruppel-like factor 8	KLF8	V$KLF8_01,V$KLF8_Q5,V$KLF8_Q5_01,V$KLF_Q3	17.050369198312236	14.303549939831528	1.220065156260691	0.84405	1.2495033350637276E-6
ENSG00000102554	Kruppel-like factor 5 (intestinal)	KLF5	V$BTEB2_02,V$BTEB2_04,V$BTEB2_05,V$BTEB2_Q3,V$BTEB2_Q3_01,V$KLF5_01,V$KLF_Q3	24.663200723327304	20.104005501117417	1.2271645681771248	0.8189857142857143	9.3184055995705E-10
ENSG00000102870	zinc finger protein 629	ZNF629	V$ZNF629_02	0.052742616033755275	0.006016847172081829	8.765822784810126	0.9057	0.0104711909263422
ENSG00000102878	heat shock transcription factor 4	HSF4	V$HSF4_02	0.7436708860759493	0.5354993983152828	1.3887427108519412	0.8563	0.008623157665886304
ENSG00000102908	nuclear factor of activated T-cells 5, tonicity-responsive	NFAT5	V$NFAT5_04,V$NFAT5_05,V$NFAT5_Q5_01,V$NFAT5_Q5_03	1.8829113924050631	1.6170276774969914	1.5819059777533218	0.8605	0.03454107467017342
ENSG00000102974	CCCTC-binding factor (zinc finger protein)	CTCF	V$CTCF_01,V$CTCF_02,V$CTCF_03,V$CTCF_05,V$CTCF_06,V$CTCF_08,V$CTCF_10,V$CTCF_15,V$CTCF_17,V$CTCF_19,V$CTCF_20,V$CTCF_21,V$CTCF_23,V$CTCF_Q3_01	8.710819770946355	7.8803506962351735	1.382798552602709	0.7893285714285714	0.016704067072197234
ENSG00000103199	zinc finger protein 500	ZNF500	V$ZNF500_01	3.7869198312236287	3.477737665463297	1.0889032455871404	0.7587	0.06711747440947663
ENSG00000103343	zinc finger protein 174	ZNF174	V$ZNF174_02,V$ZNF174_03	0.23470464135021096	0.1444043321299639	2.146607300559317	0.84125	0.025155516196683825
ENSG00000103495	MYC-associated zinc finger protein (purine-binding transcription factor)	MAZ	V$MAZ_02,V$MAZ_03,V$MAZ_04,V$MAZ_Q5,V$MAZ_Q6,V$MAZ_Q6_01	26.060126582278482	19.971921379863616	1.3164600029073685	0.7828333333333334	5.469042638627833E-7
ENSG00000104447	trichorhinophalangeal syndrome I	TRPS1	V$TRPS1_Q3	0.590717299578059	0.4693140794223826	1.2586822460240181	0.8346	0.06764837558925778
ENSG00000104856	v-rel reticuloendotheliosis viral oncogene homolog B	RELB	V$RELBP52_01,V$RELB_01	2.278481012658228	1.9283995186522263	1.2263971772955147	0.8224499999999999	0.013608512045950752
ENSG00000104903	lymphoblastic leukemia derived sequence 1	LYL1	V$LYL1_01,V$TALLIKE_Q6	2.45253164556962	2.0517448856799034	1.1960277651993119	0.8947499999999999	0.011389759924527008
ENSG00000105136	zinc finger protein 419	ZNF419	V$ZNF419_01,V$ZNF419_02,V$ZNF419_04	3.8168073136427565	3.251103088648215	1.4006738475451777	0.7117999999999999	0.02063963820203219
