ID	Average Intensity	Ensembl ID	Gene symbol ID	MDA_MB-231_MCF10A.baseMean	MDA_MB-231_MCF10A.bh.pval	MDA_MB-231_MCF10A.fc	MDA_MB-231_MCF10A.lfcSE	MDA_MB-231_MCF10A.raw.pval	MDA_MB-231_MCF10A.stat	UniProt ID
MO000032563	853.6802256436114	ENSG00000116473	RAP1A	562.94386207985	9.55434429533313E-4	1.99475745792313	0.276967831118857	3.22086960664205E-4	3.59685576532747	P62834
MO000032564	931.6430504068992	ENSG00000127314	RAP1B	1606.49431767043	0.527586666171111	-1.12115063683275	0.212085297316462	0.436630810327771	-0.777895179513394	P61224
MO000032569	194.389901361462	ENSG00000133703	KRAS	948.685773893686	2.18744967061814E-4	-1.64308809800185	0.179067860705416	6.31359411203909E-5	-4.0007728522592	P01116-2
MO000032585	12.481949028291986	ENSG00000114062	UBE3A	1506.6042791185	0.0325805202169149	-1.33754069037905	0.175417491437751	0.0167609701739143	-2.39190959866553	Q05086-3
MO000032699	NaN	ENSG00000184557	SOCS3	331.102722818043	1.14316977973814E-17	5.11070292932867	0.264710714893643	6.06051158015767E-19	8.89091979124657	
MO000032715	58.164799594065	ENSG00000104067	TJP1	2980.50540887885	7.82518336241081E-20	-2.10451265577902	0.113669653038606	3.5911606365738E-21	-9.44391186966474	Q07157
MO000034406	NaN	ENSG00000108443	RPS6KB1	842.277626515701	0.553293238827113	1.06917031732168	0.131504646686616	0.463100395201228	0.733751187346981	
MO000035161	197.77211612354154	ENSG00000166200	COPS2	1723.34608532148	0.0314640503999639	-1.37614330969561	0.191422870342891	0.0161127516698156	-2.40635153647461	P61201-2
MO000036276	17.43907683750956	ENSG00000100852	ARHGAP5	1806.41905529268	0.098295629982284	1.35707931660453	0.233581000567693	0.0593115274397351	1.88587703066026	Q13017-2
MO000036288	35.17364891056228	ENSG00000161800	RACGAP1	945.974838891844	0.00169060345987308	2.48798732997887	0.383444559609804	6.04950052294527E-4	3.42938530652873	Q9H0H5
MO000037770	46.849521504288965	ENSG00000142192	APP	9397.53271806045	0.0714633621228867	-1.43588430203708	0.25554724385551	0.0411080626958604	-2.04243841265398	P05067
MO000038101	1998.3433122212045	ENSG00000137076	TLN1	9988.0432276612	0.637785655835275	-1.13322290077323	0.303910780476876	0.552713153948061	-0.593699445579185	Q9Y490
MO000041728	NaN	ENSG00000143207	RFWD2	586.147420436019	2.45212239523481E-13	-1.57735260174311	0.085889285892699	1.92914849710096E-14	-7.65526444548429	
MO000041874	NaN	ENSG00000074590	NUAK1	344.190099641581	0.072021717101753	-1.38829788728289	0.232188081455112	0.0414991990325682	-2.0385075644449	
MO000042160	218.5108816864366	ENSG00000078304	PPP2R5C	1647.62453020061	0.551185487938763	1.07690042201978	0.144879718343745	0.460667045605477	0.737748908420766	Q13362,Q13362-4
MO000043618	NaN	ENSG00000116670	MAD2L2	330.265977262558	6.50751602650144E-13	2.32105226804462	0.161443790298625	5.29344686898742E-14	7.52447033743314	
MO000043773	NaN	ENSG00000163743	RCHY1	401.158633794321	0.493953099325727	1.10505658694691	0.17198425000888	0.402039042235493	0.83798515268741	
MO000044636	1225.0670091941586	ENSG00000165916	PSMC3	1739.41016183089	0.0328834247169602	1.7479853966552	0.337361055420299	0.0169301064042561	2.38822211133345	P17980
MO000044771	192.4866247033861	ENSG00000077721	UBE2A	1599.37306761851	0.0909032623867166	1.33896803431264	0.218647319305502	0.0541005008765299	1.92603101839884	P49459
MO000044868	NaN	ENSG00000164715	LMTK2	425.98342870319	1.57100726862116E-5	1.54843004675077	0.136137062010032	3.59341686857418E-6	4.63361114673875	
MO000044901	11.735925243108268	ENSG00000143514	TP53BP2	1266.38800880869	5.42368149209119E-8	-1.58571699836387	0.115376283483168	8.16954371249025E-9	-5.7649223680315	Q13625
MO000044992	3.762422121026722	ENSG00000164611	PTTG1	740.553798617034	1.93991596145726E-5	3.50121652638967	0.394146027662098	4.50160992432048E-6	4.58676774217041	O95997
MO000045001	NaN	ENSG00000153487	ING1	191.663019094746	0.0078030191730797	-1.43386635068954	0.177197324318822	0.0033454142096158	-2.93407679873752	
MO000056623	204.22253568233248	ENSG00000141510	TP53	1237.74066869003	0.00156423807645559	1.81612598838553	0.249350004696297	5.55554567340117E-4	3.45243341729068	P04637
MO000057028	298.9472738609477	ENSG00000174775	HRAS	384.73863210165	0.0193778508133534	1.79495660384383	0.32429384035915	0.00925682521249793	2.60242058223158	P01112
MO000057270	204.22253568233248	ENSG00000141510	TP53	1237.74066869003	0.00156423807645559	1.81612598838553	0.249350004696297	5.55554567340117E-4	3.45243341729068	P04637
MO000057322	0.4806381723112582	ENSG00000077235	GTF3C1	1530.16296871432	0.885711466644026	1.01838887841393	0.130544492456619	0.840404332130143	0.201376317063097	Q12789-3
MO000057360	0.4806381723112582	ENSG00000077235	GTF3C1	1530.16296871432	0.885711466644026	1.01838887841393	0.130544492456619	0.840404332130143	0.201376317063097	Q12789-3
MO000057556	204.22253568233248	ENSG00000141510	TP53	1237.74066869003	0.00156423807645559	1.81612598838553	0.249350004696297	5.55554567340117E-4	3.45243341729068	P04637
MO000057720	308.8924104418735	ENSG00000149269	PAK1	354.727518439575	0.55011614540866	-1.09757664118792	0.181617172353284	0.459550686909168	-0.739586909812919	Q13153
MO000064551	363.7682855553583	ENSG00000100462	PRMT5	2011.31832624896	4.8199471237148E-12	3.07867727422981	0.223900678746492	4.30303656613308E-13	7.24567094784442	O14744
MO000079049	NaN	ENSG00000166484	MAPK7	381.370027262669	1.53499879243849E-4	-1.8304588367426	0.21319007850156	4.29128759941929E-5	-4.09120976403376	
MO000079128	9.7570357868696	ENSG00000157764	BRAF	183.884292786363	0.0636278902504767	1.3466642707092	0.204730366399811	0.0359630395071753	2.09734507389203	P15056
MO000079319	NaN	ENSG00000173039	RELA	1579.48974590845	0.536061850020957	1.07561782234781	0.137727734342901	0.445120074412384	0.763575801361232	
MO000081703	58.164799594065	ENSG00000104067	TJP1	2980.50540887885	7.82518336241081E-20	-2.10451265577902	0.113669653038606	3.5911606365738E-21	-9.44391186966474	Q07157
MO000081716	NaN	ENSG00000039068	CDH1	53.3653756989742	1.76236079947477E-4	13.2631589011354	0.919408344886492	4.98663219836159E-5	4.05625263275958	
MO000081967	0.2983385350848443	ENSG00000149311	ATM	819.867761610517	1.37774721200151E-8	-1.90364429726206	0.154589517752832	1.8789996375739E-9	-6.00793601407314	Q13315
MO000082438	48.20868280640476	ENSG00000087586	AURKA	1311.43192554705	1.71695505275353E-12	6.54779176224536	0.366844719130666	1.46750670635995E-13	7.39007078336287	O14965
MO000082710	7.038974248064063	ENSG00000149554	CHEK1	676.554842670366	0.00237209225431513	2.00639691258471	0.302042347289187	8.8087084280031E-4	3.32604696749245	O14757
MO000082834	363.7682855553583	ENSG00000100462	PRMT5	2011.31832624896	4.8199471237148E-12	3.07867727422981	0.223900678746492	4.30303656613308E-13	7.24567094784442	O14744
MO000082933	NaN	ENSG00000072609	CHFR	349.531337077313	0.039488118837395	1.51434036506114	0.259085694366575	0.02084512432679	2.31077792697427	
MO000083051	284.9143916591871	ENSG00000138814	PPP3CA	1852.60217484994	0.574837164942964	-1.10201545617672	0.201339016546467	0.486389941101882	-0.69606209859108	Q08209-2
MO000083053	284.9143916591871	ENSG00000138814	PPP3CA	1852.60217484994	0.574837164942964	-1.10201545617672	0.201339016546467	0.486389941101882	-0.69606209859108	Q08209-2
MO000083054	69.4531025629592	ENSG00000107758	PPP3CB	1135.44963228817	0.800735036655649	-1.02834263800633	0.119343424601167	0.735470756452311	-0.3378572608678	P16298
MO000083056	69.4531025629592	ENSG00000107758	PPP3CB	1135.44963228817	0.800735036655649	-1.02834263800633	0.119343424601167	0.735470756452311	-0.3378572608678	P16298
MO000083060	23.857040330381842	ENSG00000120910	PPP3CC	199.790484007182	0.0136870946294773	-1.37292823822884	0.167240784040511	0.0062547419083795	-2.73411908259993	P48454-2
MO000083650	18.028392419532487	ENSG00000178999	AURKB	437.007785983699	6.2734214588539E-9	6.80226540493719	0.450394361976268	8.18392210240378E-10	6.14131865425774	Q96GD4
MO000085463	1289.3340280530172	ENSG00000100823	APEX1	2410.05322106362	0.829091771852254	1.0786451443232	0.373739483816509	0.77010580119599	0.292236506406398	P27695
MO000087121	NaN	ENSG00000163743	RCHY1	401.158633794321	0.493953099325727	1.10505658694691	0.17198425000888	0.402039042235493	0.83798515268741	
MO000087637	308.8924104418735	ENSG00000149269	PAK1	354.727518439575	0.55011614540866	-1.09757664118792	0.181617172353284	0.459550686909168	-0.739586909812919	Q13153
MO000092625	NaN	ENSG00000107485	GATA3	342.023101128831	5.0357824772235E-6	-2.06286466869019	0.213939771449032	1.04530278343476E-6	-4.88291247247789	
MO000093982	NaN	ENSG00000175054	ATR	590.435466818859	0.280313339760981	1.31431727592516	0.309282400569194	0.202333821447869	1.27493055947816	
MO000094091	159.16144108590206	ENSG00000167978	SRRM2	10638.3722173507	3.72148094486187E-5	-1.57635080188353	0.148000514353522	9.14782487215338E-6	-4.43639423455051	Q9UQ35
MO000094092	159.16144108590206	ENSG00000167978	SRRM2	10638.3722173507	3.72148094486187E-5	-1.57635080188353	0.148000514353522	9.14782487215338E-6	-4.43639423455051	Q9UQ35
MO000094215	12.481949028291986	ENSG00000114062	UBE3A	1506.6042791185	0.0325805202169149	-1.33754069037905	0.175417491437751	0.0167609701739143	-2.39190959866553	Q05086-3
MO000094398	NaN	ENSG00000170836	PPM1D	298.497426833334	1.7016497784969E-7	-1.64165843490849	0.128715157115421	2.75872481289299E-8	-5.55609771060214	
MO000095097	1235.4286970530193	ENSG00000023734	STRAP	2950.51266047934	0.608978547352717	-1.08748409853628	0.188778866118266	0.521567244575292	-0.640931414394074	Q9Y3F4
MO000095151	13.704365895615828	ENSG00000134690	CDCA8	658.063056283693	4.59104016717926E-8	5.50441609374252	0.424601606820414	6.82989221147348E-9	5.79505468624888	Q53HL2
MO000095600	NaN	ENSG00000143207	RFWD2	586.147420436019	2.45212239523481E-13	-1.57735260174311	0.085889285892699	1.92914849710096E-14	-7.65526444548429	
MO000095627	NaN	ENSG00000143207	RFWD2	586.147420436019	2.45212239523481E-13	-1.57735260174311	0.085889285892699	1.92914849710096E-14	-7.65526444548429	
MO000098025	5.457801432002537	ENSG00000112742	TTK	556.825435482986	1.41539269768763E-8	4.82049265666285	0.377990506493436	1.93377812520981E-9	6.0032740482468	P33981-2
MO000100566	1032.2335263399882	ENSG00000130725	UBE2M	1237.79499823023	2.34904541719174E-8	2.03620340945984	0.173433085608099	3.3158520498441E-9	5.91514407476412	P61081
MO000100769	NaN	ENSG00000181852	RNF41	714.259880514494	0.00921621479343695	-2.01709842239121	0.351960094412699	0.00402589326104243	-2.87612572182159	
MO000101724	1998.3433122212045	ENSG00000137076	TLN1	9988.0432276612	0.637785655835275	-1.13322290077323	0.303910780476876	0.552713153948061	-0.593699445579185	Q9Y490
MO000103920	66.49258737098165	ENSG00000124486	USP9X	3193.04558967649	1.47348254197115E-4	1.77419102242231	0.201683337897929	4.10857738331899E-5	4.1012874824249	Q93008
MO000103921	66.49258737098165	ENSG00000124486	USP9X	3193.04558967649	1.47348254197115E-4	1.77419102242231	0.201683337897929	4.10857738331899E-5	4.1012874824249	Q93008
MO000104531	319.92865465682513	ENSG00000175063	UBE2C	1117.58816525396	7.80648476254172E-13	5.90627333121249	0.341674220694809	6.42589640105619E-14	7.49909699952571	O00762
MO000107554	NaN	ENSG00000124688	MAD2L1BP	226.061427013954	8.13226601457605E-4	1.51474218534458	0.16439054428907	2.68223261913374E-4	3.64420146679	
MO000108730	19.642343852740133	ENSG00000036257	CUL3	1514.80759208376	0.511386326482682	-1.08055280307007	0.13844997777955	0.419498212780412	-0.807292102791026	Q13618
MO000108731	19.642343852740133	ENSG00000036257	CUL3	1514.80759208376	0.511386326482682	-1.08055280307007	0.13844997777955	0.419498212780412	-0.807292102791026	Q13618
MO000108732	19.642343852740133	ENSG00000036257	CUL3	1514.80759208376	0.511386326482682	-1.08055280307007	0.13844997777955	0.419498212780412	-0.807292102791026	Q13618
MO000109148	NaN	ENSG00000099910	KLHL22	259.721269184224	2.2916269785491E-15	-2.37912187206587	0.151448558522531	1.50054732953964E-16	-8.25646139419744	
MO000111042	0.8128638468875363	ENSG00000138081	FBXO11	1399.12775895403	3.65035513538936E-5	-1.41503739479851	0.1127825085571	8.96412584441223E-6	-4.44076112216261	Q86XK2
MO000114284	2383.358291034335	ENSG00000213639	PPP1CB	4013.59759487946	0.62340213663465	1.05789356746144	0.131721714204834	0.537624424592651	0.616409288356252	P62140
MO000114735	218.5108816864366	ENSG00000078304	PPP2R5C	1647.62453020061	0.551185487938763	1.07690042201978	0.144879718343745	0.460667045605477	0.737748908420766	Q13362,Q13362-4
MO000114737	218.5108816864366	ENSG00000078304	PPP2R5C	1647.62453020061	0.551185487938763	1.07690042201978	0.144879718343745	0.460667045605477	0.737748908420766	Q13362,Q13362-4
MO000114738	218.5108816864366	ENSG00000078304	PPP2R5C	1647.62453020061	0.551185487938763	1.07690042201978	0.144879718343745	0.460667045605477	0.737748908420766	Q13362,Q13362-4
MO000118973	22.622377857398426	ENSG00000162298	SYVN1	1149.92577375457	0.016558311464795	1.8755378481959	0.340722535741378	0.00774742598625179	2.66288337747727	Q86TM6-2
MO000121571	39.54324352063175	ENSG00000112079	STK38	1752.07814263529	1.29672811355708E-12	1.86263271374023	0.120796338251408	1.09783699456148E-13	7.42856310999314	Q15208
MO000121572	39.54324352063175	ENSG00000112079	STK38	1752.07814263529	1.29672811355708E-12	1.86263271374023	0.120796338251408	1.09783699456148E-13	7.42856310999314	Q15208
MO000132971	NaN	ENSG00000074590	NUAK1	344.190099641581	0.072021717101753	-1.38829788728289	0.232188081455112	0.0414991990325682	-2.0385075644449	
MO000133029	94.34806221702698	ENSG00000119408	NEK6	1040.65641130215	1.89102548487801E-6	1.74641644282105	0.158133798788603	3.64123806436648E-7	5.08681651169792	Q9HC98
MO000133225	16.657575326462883	ENSG00000112245	PTP4A1	3356.67963597589	0.113416874627698	1.40605366603252	0.271278401092201	0.0699319911706841	1.81235092081253	Q93096
MO000133606	222.0444360560357	ENSG00000151414	NEK7	2111.87005167052	2.6570768963249E-7	-2.85758263729465	0.276791412532489	4.43240427626517E-8	-5.47269586836893	Q8TDX7
MO000134672	2.0816150451741846	ENSG00000114019	AMOTL2	1564.54228132792	0.106615929339387	-1.42707345760805	0.278181545322796	0.0651345232419017	-1.8443336988721	Q9Y2J4
MO000134735	1879.174498864821	ENSG00000186298	PPP1CC	4048.12608639227	0.403546760529407	1.16558172601157	0.219581191144118	0.314083824301965	1.0066898852769	P36873
MO000137417	19.093763527640075	ENSG00000069956	MAPK6	1520.91289312546	0.255014607762129	-1.15511601653186	0.155461259126167	0.180832292885797	-1.33819679726106	Q16659
MO000138647	283.32582319850843	ENSG00000213281	NRAS	2327.14852634008	0.0848946779538609	1.48352717777629	0.290469644184699	0.0501122530406724	1.95900455760586	P01111
MO000143886	107.12904670415418	ENSG00000139289	PHLDA1	3591.66492821418	0.0476951045280077	1.72658878841016	0.353663817899405	0.0258877677834739	2.22789125047121	Q8WV24
MO000145324	NaN	ENSG00000182179	UBA7	209.897091044858	0.00248452670550466	-2.84036279516349	0.454779851940364	9.27449386142248E-4	-3.31165773568974	
MO000153599	NaN	ENSG00000066279	ASPM	1388.19772600319	0.0145132296555327	1.77188164865622	0.304285899975815	0.00668395602913647	2.71219351135014	
MO000153667	96.2509502446276	ENSG00000148773	MKI67	3466.49625998512	4.01002038581271E-5	3.6048742903422	0.418688028155026	9.94147506413949E-6	4.4184424346715	P46013,P46013-2
MO000153668	96.2509502446276	ENSG00000148773	MKI67	3466.49625998512	4.01002038581271E-5	3.6048742903422	0.418688028155026	9.94147506413949E-6	4.4184424346715	P46013,P46013-2
MO000153669	96.2509502446276	ENSG00000148773	MKI67	3466.49625998512	4.01002038581271E-5	3.6048742903422	0.418688028155026	9.94147506413949E-6	4.4184424346715	P46013,P46013-2
MO000155972	83.2470069440279	ENSG00000072786	STK10	1767.63350154001	6.15211115076889E-5	2.16119277710524	0.257569856597197	1.58446116404262E-5	4.31660668745148	O94804
MO000158019	NaN	ENSG00000070159	PTPN3	346.954694263511	0.813954328830431	1.06428988917685	0.283481773808506	0.751170154376736	0.317096798083601	
MO000158775	NaN	ENSG00000060237	WNK1	2490.41180037963	0.163736335378575	-1.26597415216166	0.211494375152365	0.1076644264359	-1.60878013333034	
MO000158776	NaN	ENSG00000060237	WNK1	2490.41180037963	0.163736335378575	-1.26597415216166	0.211494375152365	0.1076644264359	-1.60878013333034	
MO000159408	67.71313954677834	ENSG00000100749	VRK1	408.482745738202	7.57180358308613E-5	4.3592771149278	0.497812699556827	1.98258070346286E-5	4.26684357227637	Q99986
MO000159867	12.481949028291986	ENSG00000114062	UBE3A	1506.6042791185	0.0325805202169149	-1.33754069037905	0.175417491437751	0.0167609701739143	-2.39190959866553	Q05086-3
MO000173860	NaN	ENSG00000167967	E4F1	176.416334359314	0.227086290176105	-1.13653769716267	0.130783100651661	0.15799544721601	-1.41184553622105	
MO000178977	350.3345618158876	ENSG00000119414	PPP6C	1555.86742998116	0.0797897747129356	1.21275053039429	0.139888605310235	0.0466662008964527	1.98931721333435	O00743
MO000179426	NaN	ENSG00000135679	MDM2	915.081508629845	0.170778561644715	-1.59059318201598	0.422650218930958	0.113146913324892	-1.58420571440483	
MO000188072	1879.174498864821	ENSG00000186298	PPP1CC	4048.12608639227	0.403546760529407	1.16558172601157	0.219581191144118	0.314083824301965	1.0066898852769	P36873
MO000190221	4.23398793025186	ENSG00000038382	TRIO	2440.86435919598	0.308152933963356	-1.32790523612576	0.33835369888397	0.226569101750152	-1.20924404266675	O75962
MO000190223	4.23398793025186	ENSG00000038382	TRIO	2440.86435919598	0.308152933963356	-1.32790523612576	0.33835369888397	0.226569101750152	-1.20924404266675	O75962
MO000190224	4.23398793025186	ENSG00000038382	TRIO	2440.86435919598	0.308152933963356	-1.32790523612576	0.33835369888397	0.226569101750152	-1.20924404266675	O75962
MO000198688	NaN	ENSG00000133110	POSTN	29890.4127149795	2.86458487511662E-90	-4635.08045949775	0.595906111437122	7.8831149942505E-93	-20.4367406768735	
MO000199335	58.164799594065	ENSG00000104067	TJP1	2980.50540887885	7.82518336241081E-20	-2.10451265577902	0.113669653038606	3.5911606365738E-21	-9.44391186966474	Q07157
MO000199336	58.164799594065	ENSG00000104067	TJP1	2980.50540887885	7.82518336241081E-20	-2.10451265577902	0.113669653038606	3.5911606365738E-21	-9.44391186966474	Q07157
MO000214720	28.66776600052013	ENSG00000129680	MAP7D3	1080.41179871449	1.04391749472951E-6	2.92708282282685	0.297580681848309	1.92053781102401E-7	5.20686880028105	Q8IWC1
MO000214722	28.66776600052013	ENSG00000129680	MAP7D3	1080.41179871449	1.04391749472951E-6	2.92708282282685	0.297580681848309	1.92053781102401E-7	5.20686880028105	Q8IWC1
MO000215264	NaN	ENSG00000005483	KMT2E	1859.33620589632	6.09242929638506E-8	-2.31929182560697	0.211308832063897	9.26562092100973E-9	-5.74365182514138	
MO000218441	NaN	ENSG00000090975	PITPNM2	236.698733189826	7.99211806067125E-8	1.77365383749049	0.145157123042549	1.23099964949068E-8	5.69537650113793	
MO000218442	NaN	ENSG00000090975	PITPNM2	236.698733189826	7.99211806067125E-8	1.77365383749049	0.145157123042549	1.23099964949068E-8	5.69537650113793	
MO000220089	NaN	ENSG00000163162	RNF149	541.044885492108	8.31372722852187E-6	1.83122991353269	0.182793479640056	1.7983397337436E-6	4.77485814400913	
MO000222267	52.683576191603066	ENSG00000271303	SRXN1	1176.02252032473	0.033257176183408	1.43328018852491	0.217882658427779	0.0171494511909747	2.38348783666195	Q9BYN0
MO000255877	NaN	ENSG00000117676	RPS6KA1	355.203423958521	9.72519176800409E-7	2.10842020448508	0.206096573925136	1.77344047376068E-7	5.22164149433049	
MO000255879	NaN	ENSG00000071242	RPS6KA2	3708.39983284103	0.0115302022144154	-3.19545156023534	0.599335901175632	0.00516655542969917	-2.79646157435653	
MO000257041	194.389901361462	ENSG00000133703	KRAS	948.685773893686	2.18744967061814E-4	-1.64308809800185	0.179067860705416	6.31359411203909E-5	-4.0007728522592	P01116-2
MO000257484	167.61116976666983	ENSG00000065613	SLK	2180.26324289805	0.517693171871503	1.05731952783859	0.101015159051265	0.426012665189605	0.796033326376676	Q9H2G2,Q9H2G2-2
MO000257752	0.4806381723112582	ENSG00000077235	GTF3C1	1530.16296871432	0.885711466644026	1.01838887841393	0.130544492456619	0.840404332130143	0.201376317063097	Q12789-3
MO000257968	191.99744364924754	ENSG00000144744	UBA3	961.246319028784	0.967800474197912	1.0118031565806	0.256276773936511	0.947333158750784	0.0660561035776023	Q8TBC4
MO000258185	NaN	ENSG00000163743	RCHY1	401.158633794321	0.493953099325727	1.10505658694691	0.17198425000888	0.402039042235493	0.83798515268741	
MO000271468	284.9143916591871	ENSG00000138814	PPP3CA	1852.60217484994	0.574837164942964	-1.10201545617672	0.201339016546467	0.486389941101882	-0.69606209859108	Q08209-2
MO000329264	66.49258737098165	ENSG00000124486	USP9X	3193.04558967649	1.47348254197115E-4	1.77419102242231	0.201683337897929	4.10857738331899E-5	4.1012874824249	Q93008
MO000334473	20.94175806446515	ENSG00000116133	DHCR24	3489.98153006583	0.253699751495665	-1.5023213227424	0.437753364069121	0.179797250028009	-1.34137956136443	Q15392
