ID	Gene symbol ID
MO000124271	VDR
MO000124930	SREBF2
MO000125605	SREBF2
MO000125607	SREBF2
MO000127922	VDR
MO000127980	VDR
MO000128015	VDR
MO000128481	HMGCR
MO000129149	VDR
MO000129363	VDR
MO000129364	VDR
MO000129372	VDR
MO000129461	VDR
MO000129463	VDR
MO000129464	VDR
MO000129567	VDR
MO000129643	VDR
MO000129901	VDR
MO000130126	VDR
MO000130233	VDR
MO000131193	VDR
MO000131225	VDR
MO000131310	HMGCR
MO000131324	HMGCR
MO000131332	HMGCR
MO000131334	VDR
MO000135414	PMVK
MO000135427	PMVK
MO000135688	PMVK
MO000135794	PMVK
MO000135884	PMVK
MO000136178	PMVK
MO000136288	PMVK
MO000136306	PMVK
MO000138491	CCNG2
MO000138492	CCNG2
MO000146593	RHOA
MO000146720	MVK
MO000146721	MVK
MO000150126	SMAD2
MO000150536	VDR
MO000151759	VDR
MO000151927	VDR
MO000151970	VDR
MO000151991	VDR
MO000151992	VDR
MO000152120	VDR
MO000152177	VDR
MO000152203	VDR
MO000152260	VDR
MO000156472	VDR
MO000156569	VDR
MO000156570	VDR
MO000156571	VDR
MO000156572	VDR
MO000156690	VDR
MO000156701	VDR
MO000156785	VDR
MO000156786	VDR
MO000156829	VDR
MO000156962	VDR
MO000158528	VDR
MO000160543	VDR
MO000162700	VDR
MO000162895	VDR
MO000166264	VDR
MO000166313	WNT5A
MO000166314	WNT5A
MO000166315	WNT5A
MO000166396	SREBF2
MO000167400	SREBF2
MO000168016	VDR
MO000168017	VDR
MO000169195	SMAD2
MO000169234	RHOA
MO000169437	SMAD2
MO000169567	SMAD2
MO000179052	RHOA
MO000179991	VDR
MO000179994	VDR
MO000179995	VDR
MO000179996	VDR
MO000186343	VDR
MO000188939	FDPS
MO000191308	SREBF2
MO000191991	SREBF2
MO000192642	SREBF2
MO000192643	SREBF2
MO000192644	SREBF2
MO000192645	SREBF2
MO000192646	SREBF2
MO000192647	SREBF2
MO000192648	SREBF2
MO000192649	SREBF2
MO000192650	SREBF2
MO000192651	SREBF2
MO000192652	SREBF2
MO000192653	SREBF2
MO000192654	SREBF2
MO000192655	SREBF2
MO000192656	SREBF2
MO000192657	SREBF2
MO000192658	SREBF2
MO000192659	SREBF2
MO000192660	SREBF2
MO000192661	SREBF2
MO000192662	SREBF2
MO000192663	SREBF2
MO000192664	SREBF2
MO000192665	SREBF2
MO000192666	SREBF2
MO000192667	SREBF2
MO000192668	SREBF2
MO000192669	SREBF2
MO000192670	SREBF2
MO000192671	SREBF2
MO000192672	SREBF2
MO000192673	SREBF2
MO000192674	SREBF2
MO000192675	SREBF2
MO000192676	SREBF2
MO000192677	SREBF2
MO000192678	SREBF2
MO000192679	SREBF2
MO000192680	SREBF2
MO000192681	SREBF2
MO000192682	SREBF2
MO000192683	SREBF2
MO000192684	SREBF2
MO000192685	SREBF2
MO000192686	SREBF2
MO000192687	SREBF2
MO000192688	SREBF2
MO000192689	SREBF2
MO000192690	SREBF2
MO000192691	SREBF2
MO000192692	SREBF2
MO000192693	SREBF2
MO000192694	SREBF2
MO000192695	SREBF2
MO000192696	SREBF2
MO000192697	SREBF2
MO000192698	SREBF2
MO000192699	SREBF2
MO000192700	SREBF2
MO000192701	SREBF2
MO000193433	RHOA
MO000193437	RHOA
MO000200595	SMAD2
MO000200597	SMAD2
MO000201058	RHOA
MO000201113	RHOA
MO000202031	FDPS
MO000202538	SMAD2
MO000202539	SMAD2
MO000202867	SMAD2
MO000256599	TP63
MO000256601	TP63
MO000259074	TP63
MO000268847	VDR
MO000269050	HMGCR
MO000269052	HMGCR
MO000269905	SMAD2
MO000270183	VDR
MO000272211	SMAD2
MO000272212	SMAD2
MO000272355	SMAD2
MO000272356	SMAD2
MO000272460	RHOA
MO000272522	SMAD2
MO000272549	SMAD2
MO000272588	TP63
MO000273105	SMAD2
MO000273331	SMAD2
MO000277020	TP63
MO000277021	TP63
MO000277051	SMAD2
MO000278966	RHOA
MO000278967	RHOA
MO000279236	SMAD2
MO000279263	SMAD2
MO000279265	SMAD2
MO000279267	SMAD2
MO000279375	SMAD2
MO000279380	SMAD2
MO000279399	SMAD2
MO000279718	SMAD2
MO000279721	SMAD2
MO000279722	SMAD2
MO000279905	RHOA
MO000280472	SMAD2
MO000280473	SMAD2
MO000280663	SMAD2
MO000280671	SMAD2
MO000280680	SMAD2
MO000284857	RHOA
MO000284858	RHOA
MO000284863	RHOA
MO000284864	RHOA
MO000284991	RHOA
MO000284993	RHOA
MO000285058	RHOA
MO000285059	RHOA
MO000285062	RHOA
MO000287292	RHOA
MO000287294	RHOA
MO000287295	RHOA
MO000287340	VDR
MO000287343	TP63
MO000287360	RHOA
MO000287478	SMAD2
MO000287552	TP63
MO000287639	TP63
MO000287642	TP63
MO000287677	TP63
MO000287727	SMAD2
MO000287800	TP63
MO000287827	VDR
MO000288095	TP63
MO000288234	TP63
MO000288269	TP63
MO000288421	VDR
MO000288447	VDR
MO000288502	VDR
MO000288503	VDR
MO000292890	SREBF2
MO000292983	TP63
MO000293106	SMAD2
MO000293791	RHOA
MO000293797	RHOA
MO000293828	RHOA
MO000297791	RHOA
MO000299443	RHOA
MO000299948	RHOA
MO000300543	RHOA
MO000300622	RHOA
MO000301298	RHOA
MO000302992	RHOA
MO000303031	RHOA
MO000304698	RHOA
MO000304901	RHOA
MO000305526	MVK
MO000306224	RHOA
MO000307050	RHOA
MO000307207	PMVK
MO000308437	TP63
MO000308563	SREBF2
MO000308567	SREBF2
MO000308597	SREBF2
MO000308598	SREBF2
MO000308599	SREBF2
MO000308694	SMAD2
MO000311708	VDR
MO000312135	FDPS
MO000312192	HMGCR
MO000312636	VDR
MO000313402	SREBF2
MO000314651	RHOA
MO000315436	RHOA
MO000316537	VDR
MO000316538	VDR
MO000316539	VDR
MO000316556	VDR
MO000316558	VDR
MO000317975	TP63
MO000319941	SMAD2
MO000320331	SMAD2
MO000321624	SMAD2
MO000322272	SMAD2
MO000322621	SMAD2
MO000322665	SMAD2
MO000324308	SMAD2
MO000327616	CCNG2
MO000328323	SREBF2
MO000329925	FDPS
MO000330218	MVD
MO000330781	RHOA
MO000331332	FDPS
MO000332939	SMAD2
MO000333493	VDR
MO000333494	VDR
MO000335556	TP63
MO000335557	TP63
MO000335559	TP63
MO000335576	TP63
MO000336145	RHOA
MO000336462	RHOA
MO000336471	RHOA
MO000336472	RHOA
MO000336697	SMAD2
MO000341814	SREBF2
MO000341930	SREBF2
MO000341958	SREBF2
MO000341960	SREBF2
MO000425476	MVK
MO000426883	RHOA
MO000427043	PMVK
MO000427238	PMVK
MO000427798	RHOA
MO000427799	RHOA
MO000427800	RHOA
MO000427801	RHOA
MO000427802	RHOA
MO000427803	RHOA
MO000427804	RHOA
MO000427805	RHOA
MO000427806	RHOA
MO000427807	RHOA
MO000430878	PMVK
MO000430926	RHOA
MO000431001	PMVK
MO000432295	SREBF2
MO000436940	PMVK
MO000437069	PMVK
MO000437109	PMVK
MO000437201	RHOA
MO000437305	PMVK
MO000437351	PMVK
MO000437416	FDPS
MO000438033	SREBF2
MO000438077	WNT5A
MO000438869	SREBF2
MO000439220	MVD
MO000439315	MVK
MO000439658	WNT5A
MO000440791	PMVK
MO000442790	MVK
MO000442791	MVK
MO000442890	RHOA
MO000443698	FDPS
MO000443699	FDPS
MO000443700	FDPS
MO000443701	FDPS
MO000443702	FDPS
MO000443703	FDPS
MO000443704	FDPS
MO000443705	FDPS
MO000443706	FDPS
MO000443707	FDPS
MO000443708	FDPS
MO000443709	FDPS
MO000444443	SMAD2
MO000446477	HMGCR
MO000446619	WNT5A
MO000447505	HMGCR
MO000448300	WNT5A
MO000449774	HMGCR
MO000450985	RHOA
MO000453242	HMGCR
MO000453576	TP63
MO000453577	TP63
MO000453578	TP63
MO000453579	TP63
MO000453580	TP63
MO000453581	TP63
MO000453582	TP63
MO000453938	WNT5A
MO000454368	MVK
MO000454991	RHOA
MO000455589	WNT5A
MO000456150	SREBF2
MO000456625	RHOA
MO000456698	WNT5A
MO000457910	SREBF2
MO000458750	SREBF2
MO000459590	HMGCR
MO000460195	PMVK
MO000460222	RHOA
MO000460246	RHOA
MO000461578	WNT5A
MO000461676	WNT5A
MO000463547	RHOA
MO000464075	PMVK
MO000465082	RHOA
MO000465582	SREBF2
MO000466203	RHOA
MO000466219	PMVK
MO000466333	PMVK
MO000467743	SREBF2
MO000468562	HMGCR
MO000468986	RHOA
MO000469212	SREBF2
MO000469515	WNT5A
MO000469522	RHOA
MO000471540	SREBF2
MO000471747	WNT5A
MO000471748	WNT5A
MO000471749	WNT5A
MO000471750	WNT5A
MO000471751	WNT5A
MO000471752	WNT5A
MO000473799	SREBF2
MO000473960	SREBF2
MO000476103	SREBF2
MO000476423	SMAD2
MO000478050	WNT5A
MO000478108	MVK
MO000478604	CCNG2
MO000478605	CCNG2
MO000478606	CCNG2
MO000478607	CCNG2
MO000478791	PMVK
MO000479910	TP63
MO000480308	SMAD2
MO000480909	FDPS
MO000480930	SMAD2
MO000482174	TP63
MO000482307	RHOA
MO000482699	RHOA
MO000483030	SMAD2
MO000483728	TP63
MO000484355	MVD
MO000484462	SREBF2
MO000484771	FDPS
MO000484815	SMAD2
MO000484895	TP63
MO000484980	SMAD2
MO000484983	SREBF2
MO000489984	RHOA
MO000492674	SMAD2
MO000494126	MVD
MO000494401	RHOA
MO000494969	RHOA
MO000499317	MVD
MO000501005	RHOA
MO000502736	MVD
MO000505732	MVD
MO000505836	RHOA
MO000508075	MVD
MO000508386	MVD
MO000509193	RHOA
MO000509194	RHOA
MO000509195	RHOA
MO000509196	RHOA
MO000509197	RHOA
MO000509198	RHOA
MO000515046	RHOA
MO000516954	RHOA
MO000516955	RHOA
MO000517275	CCNG2
MO000517276	CCNG2
MO000529820	TP63
MO000529993	SMAD2
MO000530120	SREBF2
MO000532078	FDPS
MO000532809	RHOA
MO000533816	SREBF2
MO000533817	SREBF2
MO000533818	SREBF2
MO000533819	SREBF2
MO000533820	SREBF2
MO000534385	CCNG2
MO000534386	CCNG2
MO000535090	MVD
MO000535968	MVD
MO000536070	FDPS
MO000536071	FDPS
MO000536072	FDPS
MO000536246	MVD
MO000536291	MVD
MO000536806	FDPS
MO000537096	MVD
MO000537449	MVD
MO000537450	MVD
MO000537451	MVD
MO000537452	MVD
MO000537453	MVD
MO000537454	MVD
MO000537455	MVD
MO000537456	MVD
MO000537457	MVD
MO000537458	MVD
MO000537459	MVD
MO000537460	MVD
MO000537461	MVK
MO000537462	MVK
MO000537518	MVD
MO000537577	MVD
MO000537610	FDPS
MO000538231	FDPS
MO000539350	MVD
MO000539919	FDPS
MO000540612	MVD
MO000541004	MVD
MO000545660	FDPS
MO000552129	RHOA
MO000552130	RHOA
MO000552131	RHOA
MO000552132	RHOA
MO000552133	RHOA
MO000552134	RHOA
MO000552135	RHOA
MO000552136	RHOA
MO000552319	FDPS
MO000552987	FDPS
MO000554629	RHOA
MO000555660	FDPS
MO000556672	FDPS
MO000558254	FDPS
MO000558463	FDPS
MO000558726	FDPS
MO000558884	FDPS
MO000560241	FDPS
MO000560262	FDPS
MO000560263	FDPS
MO000560264	FDPS
MO000560265	FDPS
MO000560266	FDPS
MO000560267	FDPS
MO000561301	FDPS
MO000561978	FDPS
