ID	Gene description	Gene_symbol	Site model ID	Yes density per 1000bp	No density per 1000bp	Yes-No ratio	Model cutoff	P-value	Average Intensity	UniProt ID	Description	Gene_Symbol_1	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore	Gene symbol ID
ENSG00000082641	nuclear factor (erythroid-derived 2)-like 1	NFE2L1	V$MAF_Q6_01,V$NFE2L1_Q5,V$TCF11_01	0.0689102564102564	0.03517541423678608	3.0090773809523808	0.9808333333333333	0.039007772996370864	NaN		erythroid 2 like 1,nuclear factor	NFE2L1	4779	12.1385533	82.585798	4474	57.294907	5016	65.619	4573	53.46623	3671	4608.105481	0.88329904	1.044010718	0.301763357	0.8368601	0.205911427	12.20069367	117.991106	6171	46.88912	2307	85.079797	5893	62.710401	4988	12.29282698	12.09761302	12.09064865	12.03596809	12.5469148	11.73010456	12.2576441	11.96702138	NM_001330261,NM_001330262,NM_003204	0.552495971	0.112472078	0.552495971	NFE2L1
ENSG00000087903	regulatory factor X, 2 (influences HLA class II expression)	RFX2	V$RFX2_01,V$RFX2_02,V$RFX2_11	0.9358974358974358	0.7530315653059335	1.5497014112225376	0.765	0.023544674542118307	NaN		regulatory factor X2	RFX2	5990	7.227205276	1.940085	89	2.858365	213	2.265058	135	2.845414	166	130.5508065	0.096714458	-1.351667889	0.22951373	0.05820089	-1.894181748	6.797911388	2.049273	92	2.507595	105	2.129665	125	2.034743	138	6.86401338	7.29864122	6.99024881	7.2894133	6.85896485	6.9838295	6.88202504	6.82433558	NM_000635,NM_134433	1.968885452	0.218039037	-1.968885452	RFX2
ENSG00000088876	zinc finger protein 343	ZNF343	V$ZNF343_03,V$ZNF343_04,V$ZNF343_05	1.8894230769230769	1.6430621123761917	4.231426099485362	0.7863000000000001	0.014224397626166929	NaN		zinc finger protein 343	ZNF343	79175	7.971968037	5.02352	204	4.538486	302	5.200089	275	4.166714	219	206.7961813	7.01E-7	-1.54666967	0.119025363	1.25E-7	-5.285975123	7.344460145	3.668678	148	3.370991	128	3.502867	186	3.700758	217	7.82771842	7.87362498	7.86544737	7.80331414	7.53155668	7.44007004	7.49381051	7.47839111	NM_001282495,NM_001282496,NM_001282497,NM_001282498,NM_001282499,NM_001321800,NM_001321801,NM_001321802,NM_001321803,NM_001321805,NM_024325	19.06690604	0.03291084	-19.06690604	ZNF343
ENSG00000100625	SIX homeobox 4	SIX4	V$SIX4_Q3	0.07211538461538462	0.019439044709802834	3.709821428571429	0.9464	5.30077450088322E-4	NaN		SIX homeobox 4	SIX4	51804	10.02545477	15.355335	1075	7.393898	838	16.735889	1513	7.502103	666	645.8612841	2.74E-13	-4.178067198	0.26999222	2.17E-14	-7.640352377	7.962866424	3.373417	229	3.245543	207	3.133487	280	3.104463	320	9.85413102	9.30865817	9.93831132	9.31708917	8.49376999	8.44076086	8.4383908	8.40915673	NM_017420	6.092199871	0.33856216	-6.092199871	SIX4
ENSG00000101057	v-myb myeloblastosis viral oncogene homolog (avian)-like 2	MYBL2	V$MYBL2_02,V$MYBL2_04,V$MYBL2_06,V$MYBL2_07,V$MYB_Q5_01,V$MYB_Q5_02	1.9775641025641029	1.81662501157086	2.8113135223823247	0.9237166666666666	0.015292759578125167	NaN		MYB proto-oncogene like 2	MYBL2	4605	9.282536688	7.758472	239	23.107025	1158	6.861889	275	22.018576	865	1121.950745	0.022470662	2.60280392	0.542298103	0.010932509	2.544848718	10.66279268	26.907684	799	69.105843	1950	26.272219	1030	68.460526	3123	8.96580743	9.91124602	8.89126395	9.86620162	9.84986464	10.69055602	9.83121114	10.68493694	NM_001278610,NM_002466	2.484691329	0.555504008	2.484691329	MYBL2
ENSG00000102908	nuclear factor of activated T-cells 5, tonicity-responsive	NFAT5	V$NFAT5_02,V$NFAT5_04,V$NFAT5_05,V$NFAT5_Q5_01,V$NFAT5_Q5_02,V$NFAT5_Q5_03,V$NFAT_Q3	2.4292582417582413	1.9845677787916054	1.5397198524945168	0.8516285714285716	1.501234485768974E-4	0.7298418562642115	O94916	nuclear factor of activated T-cells 5	NFAT5	10725	10.56315758	10.234264	1524	5.745778	1386	10.110379	1945	5.763081	1089	1096.168916	1.09E-5	-2.226897989	0.244961862	2.42E-6	-4.715164488	9.408071566	4.839458	699	3.314103	450	4.919525	909	3.484871	762	10.51643421	10.12485045	10.50636576	10.12324218	9.79883296	9.47591286	9.78796516	9.51243078	NM_001113178,NM_006599,NM_138713,NM_138714,NM_173214,NM_173215	5.164069319	0.22367748	-5.164069319	NFAT5
ENSG00000105497	zinc finger protein 175	ZNF175	V$ZNF175_02,V$ZNF175_03	0.7860576923076923	0.6394057206331575	1.794737137430939	0.7684500000000001	0.013731202481123868	NaN		zinc finger protein 175	ZNF175	7728	7.68024467	4.943043	198	3.173743	189	5.136477	264	3.178609	156	162.8302485	6.06326E-4	-1.698427463	0.20496506	1.9267E-4	-3.728438422	6.913509699	2.529185	96	2.770982	107	2.572465	128	2.857998	175	7.65031455	7.32433626	7.67981928	7.36319007	7.02872212	7.13248351	7.03649601	7.14301781	NM_007147,NR_136208	4.109615749	0.186570964	-4.109615749	ZNF175
ENSG00000106261	zinc finger with KRAB and SCAN domains 1	ZKSCAN1	V$ZKSCAN1_04,V$ZKSCAN1_05,V$ZKSCAN1_06	3.006410256410257	2.647412755716005	1.9501523816739288	0.7919	0.002030261225893898	NaN		zinc finger with KRAB and SCAN domains 1	ZKSCAN1	7586	10.81485579	23.722532	2480	6.523298	1113	12.850679	1740	10.871171	1477	1308.684307	0.010002767	-2.207291913	0.401211822	0.00441239	-2.847068241	9.672473742	9.731962	996	4.547612	449	8.405451	1147	4.799847	752	11.04740958	10.01899519	10.47743638	10.46949481	10.17720852	9.56837495	10.06367237	9.59573394	NM_001287054,NM_001287055,NM_001346579,NM_001346580,NM_001346581,NM_003439,NR_144477	2.711724673	0.421275087	-2.711724673	ZKSCAN1
ENSG00000107175	cAMP responsive element binding protein 3	CREB3	V$LUMAN_02	0.3173076923076923	0.1846709247431269	1.718233082706767	0.9661	3.277099364877825E-4	NaN		cAMP responsive element binding protein 3	CREB3	10488	9.26441881	18.642035	385	26.794691	895	17.533783	468	27.375214	717	631.5843101	0.813507836	1.053579728	0.236994539	0.750692257	0.317726699	9.340247939	26.4802	530	30.715067	578	27.547527	726	28.596033	870	9.04247125	9.46585146	8.99479749	9.48124124	9.27263117	9.37028867	9.30554341	9.31192413	NM_006368	0.287843627	0.263438624	0.287843627	CREB3
ENSG00000110851	PR domain containing 4	PRDM4	V$PRDM4_01,V$PRDM4_02,V$PRDM4_03,V$PRDM4_04	0.9447115384615384	0.7459733407386837	2.490819522147055	0.729875	0.0020065762743770293	NaN		PR/SET domain 4	PRDM4	11108	9.307788339	9.984094	467	10.089709	763	10.190216	615	11.355248	673	793.6343428	1.3E-5	1.503609414	0.125824074	2.92E-6	4.676607849	9.897105233	19.290628	873	18.729801	797	17.964451	1070	17.681597	1217	9.34021855	9.46279543	9.35621359	9.55756568	9.83436164	9.77852843	9.77063533	9.73158999	NM_012406	5.811310558	0.101408604	5.811310558	PRDM4
ENSG00000112182	BTB and CNC homology 1, basic leucine zipper transcription factor 2	BACH2	V$MAF_Q6_01	0.08173076923076923	0.03887808941960567	2.102232142857143	0.9531	0.014266467866366534	NaN		BTB domain and CNC homolog 2	BACH2	60468	6.292378729	0.66199	69	0.383147	65	0.880423	118	0.439185	58	58.74424461	0.021898368	-1.998733139	0.391084211	0.01062926	-2.554656607	5.28947992	0.418419	42	0.162415	16	0.485889	65	0.274378	42	6.09350634	5.78377467	6.33217421	5.87806967	5.68414934	5.11839781	5.80155422	5.3796992	NM_001170794,NM_021813	4.108166984	0.244123185	-4.108166984	BACH2
ENSG00000112561	transcription factor EB	TFEB	V$EBOX_Q6_01,V$TFEB_03	0.27403846153846156	0.19855595667870038	2.406560283687943	0.9903	0.04311591713390852	NaN		transcription factor EB	TFEB	7942	8.18167978	9.537238	240	7.642278	325	9.195892	312	8.535952	273	191.810428	2.17E-13	-3.12762636	0.214408822	1.69E-14	-7.672576882	6.543259328	3.962964	101	2.858713	69	3.684982	124	2.215554	86	7.862843	7.83166799	7.87037784	7.88927009	7.11323933	6.86023054	7.05913605	6.68508534	NM_001167827,NM_001271943,NM_001271944,NM_001271945,NM_007162	68.32478822	0.023979883	-68.32478822	TFEB
ENSG00000114861	forkhead box P1	FOXP1	V$FOXP1_04	0.1826923076923077	0.116634268258817	1.5663690476190477	0.9848	0.016094612990856447	NaN		forkhead box P1	FOXP1	27086	10.04537723	13.309294	988	8.108821	951	13.741875	1317	9.60372	894	1078.502149	0.806726997	1.041317729	0.177890889	0.742647633	0.32834922	10.10366083	15.228347	1096	11.553848	847	13.179122	1252	12.431384	1362	10.15833228	9.84353127	10.18644339	9.9883175	10.21384899	10.01689452	10.09078913	10.01505571	NM_001012505,NM_001244808,NM_001244810,NM_001244812,NM_001244813,NM_001244814,NM_001244815,NM_001244816,NM_001349337,NM_001349338,NM_001349339,NM_001349340,NM_001349341,NM_001349342,NM_001349343,NM_001349344,NM_032682,NR_146142,NR_146143	0.364628413	0.159843824	0.364628413	FOXP1
ENSG00000116809	zinc finger and BTB domain containing 17	ZBTB17	V$MIZ1_01	5.971153846153847	3.769786170508192	1.5839502762430941	0.7712	6.644537410648618E-39	NaN		zinc finger and BTB domain containing 17	ZBTB17	7709	7.967092306	7.663528	238	5.566699	279	6.607929	265	5.210648	205	227.0133295	0.054733635	-1.22668483	0.136031941	0.030244154	-2.16687805	7.671009487	5.613012	169	6.229498	176	6.250545	246	5.622655	258	8.02114045	7.86987418	7.89722453	7.81287589	7.70546597	7.76036154	7.78558574	7.68416989	NM_001242884,NM_001287603,NM_001287604,NM_001324137,NM_001324138,NM_003443	3.368307382	0.087902553	-3.368307382	ZBTB17
ENSG00000117000	rearranged L-myc fusion	RLF	V$RLF_01	0.14423076923076925	0.09580672035545681	1.5054347826086958	0.8867	0.042347509147189	NaN		rearranged L-myc fusion	RLF	6018	8.936896424	5.26439	367	5.754689	649	4.806698	433	5.703167	504	605.4689034	5.41714E-4	1.470149289	0.147871907	1.70077E-4	3.759758531	9.493555287	9.621659	650	9.045318	575	9.573524	851	9.055171	930	8.97481675	9.16331759	8.90379649	9.15211038	9.42189984	9.33909621	9.41641042	9.34244188	NM_012421	4.29955966	0.129468808	4.29955966	RLF
ENSG00000120798	nuclear receptor subfamily 2, group C, member 1	NR2C1	V$TR2_05	0.10096153846153846	0.018050541516245487	5.593269230769231	0.8721	9.40171233348718E-7	NaN		nuclear receptor subfamily 2 group C member 1	NR2C1	7181	8.285494235	6.51382	293	4.46121	322	6.047531	347	4.674928	266	324.4371593	0.506089502	1.081109813	0.1377741	0.414129087	0.816648926	8.395981412	6.956513	304	6.458871	262	7.23869	417	7.237198	422	8.41369344	8.21104779	8.34164733	8.25032958	8.41138847	8.31025445	8.44559819	8.3097798	NM_001032287,NM_001127362,NM_003297	1.211041821	0.091233164	1.211041821	NR2C1
ENSG00000121406	zinc finger protein 549	ZNF549	V$ZNF549_02,V$ZNF549_04,V$ZNF549_05,V$ZNF549_06	0.890625	0.7484032213274091	1.563743290676667	0.851575	0.015369176850190508	NaN		zinc finger protein 549	ZNF549	256051	7.361918788	2.750133	127	2.731588	204	2.776642	165	2.717622	159	131.4225298	5.35E-6	-1.672218883	0.152313755	1.12E-6	-4.869971835	6.619822468	1.689755	76	2.027263	85	2.082855	123	1.878512	128	7.14754921	7.26159323	7.15369219	7.25256716	6.71576147	6.81970592	6.86924861	6.76704989	NM_001199295,NM_153263	12.04196962	0.061625826	-12.04196962	ZNF549
ENSG00000121417	zinc finger protein 211	ZNF211	V$ZNF211_01	0.038461538461538464	0.015273535129130798	2.518181818181818	0.8383	0.043781902108864595	NaN		zinc finger protein 211	ZNF211	10520	7.260858873	3.924589	170	1.813755	131	3.259231	184	1.942121	112	139.8206315	0.317393321	-1.212967117	0.234458632	0.234827386	-1.18801529	6.980399088	2.775448	114	2.608995	108	2.512009	144	2.443117	157	7.43894807	6.94768033	7.28966954	7.01232154	7.07388275	7.05310293	7.04020097	6.97171928	NM_001265597,NM_001265598,NM_001265599,NM_001265600,NM_001322306,NM_006385,NM_198855,NR_049752,NR_049753,NR_049754	1.210935623	0.231605859	-1.210935623	ZNF211
ENSG00000122386	zinc finger protein 205	ZNF205	V$ZNF210_02	0.2644230769230769	0.1624548736462094	1.6276709401709402	0.8231	0.0024467480663494016	NaN		zinc finger protein 205	ZNF205	7755	7.385525474	6.248803	161	3.569432	149	8.930335	258	2.904895	95	136.6304985	0.070703018	-1.579128823	0.321889291	0.040590571	-2.047688097	6.728601518	4.929209	108	3.468899	82	4.870334	140	2.721666	104	7.35846371	7.01181354	7.54996386	6.84753433	6.99421322	6.80331642	6.98110233	6.62624021	NM_001042428,NM_001278158,NM_003456	2.053649475	0.319881247	-2.053649475	ZNF205
ENSG00000123268	activating transcription factor 1	ATF1	V$ATF1_Q3	0.02403846153846154	0.005554012774229381	4.328125	0.9965	0.03143584732797493	93.18041430340506	P18846	activating transcription factor 1	ATF1	466	9.938451662	33.387909	933	20.345783	920	36.457146	1315	19.888248	705	798.572475	0.002130466	-1.593265267	0.200014015	7.8028E-4	-3.359696995	9.266580759	20.434965	553	19.901796	507	21.018766	749	18.151392	747	9.92522174	9.61555119	10.00526892	9.59276166	9.44041005	9.39228988	9.46295545	9.31988112	NM_005171	3.180822658	0.211225515	-3.180822658	ATF1
ENSG00000124216	snail homolog 1 (Drosophila)	SNAI1	V$SNA_01,V$SNA_02,V$SNA_03,V$SNA_04,V$SNA_05,V$SNA_Q4,V$SNA_Q6	1.018543956043956	0.8021581306779862	1.5062642652373952	0.9229714285714284	0.001196535016678869	NaN		snail family transcriptional repressor 1	SNAI1	6615	4.625486381	0.101029	2	1.784798	55	0.076636	2	1.758219	43	24.90475624	0.985209794	1.016105673	0.892388574	0.979392889	0.025830056	4.651098717	1.25347	24	0.929861	17	1.161448	29	1.257406	36	3.62565224	4.96624096	3.55789237	4.95589027	4.57236446	4.37059965	4.51695118	4.54677495	NM_005985	0.032377359	0.79105698	0.032377359	SNAI1
ENSG00000124766	SRY (sex determining region Y)-box 4	SOX4	V$SOX4_01,V$SOX4_03,V$SOX_Q6	0.7115384615384616	0.6169582523373137	2.20468267507582	0.8512	0.04419333423463895	NaN		SRY-box 4	SOX4	6659	11.28982292	39.88921	2170	30.934111	2723	39.822548	2797	32.093338	2214	1378.575683	4.05E-44	-9.883491055	0.232244093	5.9E-46	-14.23080636	7.985793019	5.27843	279	3.1737	158	5.181349	360	3.071204	247	10.7930362	10.68350021	10.79213681	10.71492589	9.01728051	8.67906563	9.00198772	8.65832222	NM_003107	59.62232867	0.055415982	-59.62232867	SOX4
ENSG00000124782	ras responsive element binding protein 1	RREB1	V$RREB1_01,V$RREB1_04,V$RREB1_05,V$RREB1_Q5	3.314903846153846	2.5291585670647043	2.2958182116536503	0.763575	0.0035372710191726824	NaN		ras responsive element binding protein 1	RREB1	6239	9.151689722	5.180796	505	3.80245	590	5.770301	701	3.684272	456	644.6322653	0.300100618	1.266679293	0.277838434	0.219628473	1.227516635	9.492853014	8.314369	784	4.897264	427	9.057366	1097	4.949656	664	9.26925572	9.11692938	9.3311413	9.10225105	9.61776119	9.12051437	9.67213849	9.09124895	NM_001003698,NM_001003699,NM_001003700,NM_001168344	3.017287395	0.113069538	3.017287395	RREB1
ENSG00000125398	SRY (sex determining region Y)-box 9	SOX9	V$SOX9_06,V$SOX9_08,V$SOX9_09,V$SOX9_10,V$SOX9_Q4,V$SOX_Q6	1.0392628205128205	0.8891048782745535	5.748029805320878	0.8632333333333334	0.012254198858848596	7.353028004401891	P48436	SRY-box 9	SOX9	6662	7.511607806	2.826764	124	3.264724	232	2.78781	158	3.803139	212	327.8849634	7.6333E-4	2.593667789	0.375446817	2.49974E-4	3.662286217	8.886575293	6.105289	260	13.854354	554	5.103978	286	14.113283	912	7.70390699	7.89074618	7.69516152	8.00009212	8.20861253	8.86966762	8.06407413	8.88806616	NM_000346	9.236787964	0.148857751	9.236787964	SOX9
ENSG00000125952	MYC associated factor X	MAX	V$EBOX_Q6_01,V$ERFMAX_01,V$FLI1MAX_01,V$GCM2MAX_01,V$MAX_07,V$MAX_08,V$MAX_13,V$MAX_14,V$MAX_16,V$MAX_17,V$MAX_19,V$MAX_20,V$MAX_Q6,V$MEIS1MAX_01,V$MYCMAX_B,V$TFAP2CMAX_02	2.3028846153846154	2.063576089975007	1.634403976279407	0.8260562499999999	0.030116709861676094	44.6888128849475	P61244-2	MYC associated factor X	MAX	4149	10.27577877	48.231131	1082	40.670233	1482	48.116186	1394	34.628343	975	1279.345312	0.628246296	1.063440061	0.145726751	0.54256479	0.608939125	10.36521536	61.611241	1318	50.067751	1021	55.249224	1580	47.724837	1523	10.33769163	10.31662457	10.33632904	10.16664283	10.473883	10.27832649	10.39200367	10.21352435	NM_001271068,NM_001271069,NM_001320415,NM_002382,NM_145112,NM_145113,NM_145114,NM_197957,NR_073137,NR_073138	1.086045862	0.082350657	1.086045862	MAX
ENSG00000126456	interferon regulatory factor 3	IRF3	V$IRF3_12,V$IRF8_01	0.12740384615384615	0.0881699527908914	2.992456317204301	0.79555	0.044870847986990064	28.350602028046524	Q14653	interferon regulatory factor 3	IRF3	3661	8.960753147	23.48895	406	20.583847	584	23.274794	517	19.682777	470	540.2610653	0.041719561	1.166880171	0.097347169	0.022181772	2.287240789	9.185526524	33.042254	530	33.72768	508	26.560666	601	32.537802	776	8.99565769	9.01572377	8.98460507	9.0342995	9.18738268	9.17488296	9.05967363	9.12926882	NM_001197122,NM_001197123,NM_001197124,NM_001197125,NM_001197126,NM_001197127,NM_001197128,NM_001571,NR_045568	10.22316496	0.021986672	10.22316496	IRF3
ENSG00000128272	activating transcription factor 4 (tax-responsive enhancer element B67)	ATF4	V$ATF4_05,V$ATF4_Q5	0.08173076923076925	0.051374618161621775	7.636472602739727	0.9491	0.039041362119502605	NaN		activating transcription factor 4	ATF4	468	12.43054007	351.593158	5637	201.223525	5302	334.278213	6888	188.929057	3875	4242.584914	0.048468271	-1.861975033	0.403890975	0.026385884	-2.220484693	11.53373608	245.077809	3782	93.560082	1361	238.925845	4871	87.904603	2075	12.42315957	12.06027526	12.37261644	11.99535047	12.02674001	11.23153464	12.00683231	11.19179887	NM_001675,NM_182810	4.146356189	0.216287253	-4.146356189	ATF4
