ID	Gene symbol ID
ENSG00000157578	LCA5L
ENSG00000157653	C9orf43
ENSG00000158163	DZIP1L
ENSG00000160336	ZNF761
ENSG00000161040	FBXL13
ENSG00000162004	CCDC78
ENSG00000162779	AXDND1
ENSG00000162814	SPATA17
ENSG00000163041	H3F3A
ENSG00000163116	STPG2
ENSG00000163462	TRIM46
ENSG00000163467	TSACC
ENSG00000163536	SERPINI1
ENSG00000163576	EFHB
ENSG00000163633	C4orf36
ENSG00000163734	CXCL3
ENSG00000164100	NDST3
ENSG00000164161	HHIP
ENSG00000164176	EDIL3
ENSG00000164400	CSF2
ENSG00000164404	GDF9
ENSG00000165152	TMEM246
ENSG00000165923	AGBL2
ENSG00000166153	DEPDC4
ENSG00000166246	C16orf71
ENSG00000166262	FAM227B
ENSG00000166278	C2
ENSG00000166323	C11orf65
ENSG00000166349	RAG1
ENSG00000166704	ZNF606
ENSG00000167476	JSRP1
ENSG00000168298	HIST1H1E
ENSG00000169255	B3GALNT1
ENSG00000169760	NLGN1
ENSG00000169989	TIGD4
ENSG00000170396	ZNF804A
ENSG00000170542	SERPINB9
ENSG00000170689	HOXB9
ENSG00000171345	KRT19
ENSG00000171757	LRRC34
ENSG00000172748	ZNF596
ENSG00000173531	MST1
ENSG00000174939	ASPHD1
ENSG00000175567	UCP2
ENSG00000175600	SUGCT
ENSG00000176236	C10orf111
ENSG00000176927	EFCAB5
ENSG00000177721	ANXA2R
ENSG00000178852	EFCAB13
ENSG00000179299	NSUN7
ENSG00000179455	MKRN3
ENSG00000179761	PIPOX
ENSG00000180758	GPR157
ENSG00000182257	PRR34
ENSG00000182612	TSPAN10
ENSG00000183111	ARHGEF37
ENSG00000183479	TREX2
ENSG00000183598	HIST2H3D
ENSG00000183775	KCTD16
ENSG00000183971	NPW
ENSG00000184060	ADAP2
ENSG00000184270	HIST2H2AB
ENSG00000185267	CDNF
ENSG00000185437	SH3BGR
ENSG00000185664	PMEL
ENSG00000185684	EP400NL
ENSG00000185760	KCNQ5
ENSG00000185880	TRIM69
ENSG00000186326	RGS9BP
ENSG00000186952	TMEM232
ENSG00000186976	EFCAB6
ENSG00000187013	C17orf82
ENSG00000187860	CCDC157
ENSG00000188290	HES4
ENSG00000188542	DUSP28
ENSG00000188672	RHCE
ENSG00000188747	NOXA1
ENSG00000189157	FAM47E
ENSG00000196220	SRGAP3
ENSG00000196366	C9orf163
ENSG00000196388	INCA1
ENSG00000196440	ARMCX4
ENSG00000196632	WNK3
ENSG00000197124	ZNF682
ENSG00000197153	HIST1H3J
ENSG00000197568	HHLA3
ENSG00000197748	CFAP43
ENSG00000197774	EME2
ENSG00000197837	HIST4H4
ENSG00000197889	MEIG1
ENSG00000197937	ZNF347
ENSG00000197980	LEKR1
ENSG00000198003	CCDC151
ENSG00000198429	ZNF69
ENSG00000198515	CNGA1
ENSG00000198870	STKLD1
ENSG00000204019	CT83
ENSG00000204257	HLA-DMA
ENSG00000204410	MSH5
ENSG00000204444	APOM
ENSG00000205129	C4orf47
ENSG00000205609	EIF3CL
ENSG00000206344	HCG27
ENSG00000206559	ZCWPW2
ENSG00000212127	TAS2R14
ENSG00000212916	MAP10
ENSG00000213160	KLHL23
ENSG00000214189	ZNF788
ENSG00000219626	FAM228B
ENSG00000221944	TIGD1
ENSG00000221947	XKR9
ENSG00000226174	TEX22
ENSG00000229474	PATL2
ENSG00000240891	PLCXD2
ENSG00000243414	TICAM2
ENSG00000243710	CFAP57
ENSG00000248643	RBM14-RBM4
ENSG00000254413	CHKB-CPT1B
ENSG00000257591	ZNF625
ENSG00000258484	SPESP1
ENSG00000259305	ZHX1-C8orf76
ENSG00000261652	C15orf65
ENSG00000262481	TMEM256-PLSCR3
ENSG00000266967	AARSD1
ENSG00000267060	PTGES3L
ENSG00000269743	SLC25A53
ENSG00000269858	EGLN2
ENSG00000270276	HIST2H4B
ENSG00000270898	GPR75-ASB3
ENSG00000272196	HIST2H2AA4
ENSG00000274997	HIST1H2AH
ENSG00000275221	HIST1H2AK
ENSG00000275714	HIST1H3A
ENSG00000276644	DACH1
ENSG00000278129	ZNF8
ENSG00000278637	HIST1H4A
